Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83
74,10.8206,-0.0952134,-0.00694107,-0.0855264,0.10639,-0.0303849,-0.0683514,0.0497235,0.00295651,-0.0155902,-0.0877874,-0.0309169,0.130246,-0.0934886,0.246778,0.301281,0.00608577,-0.13896,0.0180321,-0.0512556,0.144045,0.140627,-0.0436146,0.0870349,0.13123,0.102905,0.165235,-0.0177305,0.0229885,-0.0296157,0.0640541,-0.25311,-0.0598029,0.0970504,-0.164071,-0.0797126,-0.136575,-0.0204013,0.145607,0.0364912,0.184954,0.0267641,0.135971,0.00531025,0.0292332,0.0181378,-0.223264,-0.117848,-0.150229,-0.0030918,-0.0514656,0.108924,-0.00912487,0.241323,0.142334,-0.0322276,0.199155,0.00489787,-0.0621742,-0.00415284,-0.017677,0.0968904,-0.035022,0.0635825,-0.021521,0.0608543,0.0126905,-0.00534757,0.045987,0.109297,0.139239,-0.093869,-0.198082,-0.136341,-0.127458,0.147554,-0.127315,-0.0447085,0.054387,0.076468,0.138946,0.0217361,0.0922555,-0.0192764,0.0313697
75,-8.64239,0.0702417,-0.0207908,-0.323232,0.0537048,-0.0796166,0.0297093,-0.113177,-0.0369799,-0.0417706,-0.150849,-0.0700814,0.000149691,-0.0767169,0.117775,0.00939625,-0.0724286,0.021034,0.0551769,-0.278328,-0.0985171,-0.121698,0.0660873,0.147882,0.0246872,-0.0722635,0.0662271,-0.0278676,0.195891,0.0384781,-0.0228066,-0.111317,0.0521313,-0.252866,-0.149749,0.0311251,-0.00880832,-0.0520331,-0.0827877,-0.00154942,-0.0235224,-0.213025,-0.0490199,-0.00307985,-0.0344383,0.0102958,-0.0182131,-0.0983251,0.06376,-0.0206579,0.268864,-0.013976,-0.0519769,-0.0230551,0.00847329,0.0191171,-0.0126974,-0.0253119,0.0498967,0.0374707,0.173731,0.00821738,0.0408995,0.0428421,-0.029676,0.0228685,-0.187391,0.00268921,0.0368308,0.0577711,-0.0218001,0.0136542,0.0873142,-0.124482,-0.0366021,-0.179401,0.302758,0.225687,0.030942,0.0183452,0.0189803,-0.0561654,0.207478,0.0123879,-0.21987
76,8.01444,0.133163,-0.18716,-0.112885,0.0450893,-0.0306332,-0.15132,-0.0500213,0.0971268,0.0722385,0.253231,-0.156223,0.0646484,0.0410802,-0.0150137,-0.00109938,-0.0518952,0.0641184,-0.108333,0.0813726,-0.149589,-0.0218294,0.175446,-0.0879373,0.080968,0.0672876,0.0420509,-0.102234,0.0279815,0.210187,0.111947,-0.0610422,0.0846181,0.0767049,0.25522,-0.107196,0.0769242,-0.0444568,-0.101441,0.0311387,-0.177863,0.0808198,0.0329273,-0.0286514,-0.0239063,-0.0338134,-0.209608,-0.123813,-0.122277,0.233234,0.147638,-0.0421056,-0.143506,0.0152365,0.0460624,-0.0535329,0.095431,-0.0407813,-0.185009,0.0577669,0.135306,-0.00571939,0.0215353,-0.0379272,0.0297197,-0.0301637,-0.100123,0.0366181,-0.198123,-0.0949752,-0.0996129,-0.147268,-0.0120083,0.106237,0.100823,0.132098,0.0368645,0.0323595,0.056812,0.248281,0.0981919,0.0916368,-0.0888767,-0.0574427,0.001531
77,6.55632,-0.0284362,0.0450575,-0.00285485,0.249303,-0.0625793,0.046023,0.151806,-0.217031,0.0717625,0.024185,0.0113985,0.137792,-0.0126577,0.0959725,-0.115052,0.0944405,-0.0876282,-0.0665942,-0.144215,-0.123785,0.0230555,-0.0488385,-0.113191,0.157293,-0.00944346,0.0505862,-0.021169,-0.0834831,0.13244,-0.214754,-0.108701,0.0194198,-0.0154782,-0.0298926,0.0224302,-0.0659603,-0.0203086,-0.134528,-0.0448071,-0.111743,0.123676,-0.0504776,-0.0747249,0.00490203,0.0944142,0.188354,0.106569,-0.0670562,-0.0447073,0.0378434,0.116101,0.0675696,0.0193939,0.0895635,-0.0402171,-0.35314,0.284384,-0.0452257,-0.057337,0.0115917,-0.0567517,-0.11688,0.125865,-0.0839115,0.00507481,-0.103258,0.121959,-0.0113169,-0.161571,0.129658,-0.133062,-0.00542723,0.152851,-0.18241,-0.0982376,0.00227492,-0.108466,-0.00140209,0.125774,0.0778342,0.0457782,0.0344817,-0.145029,0.110586
78,-6.03228,0.0304394,0.0502751,0.137991,-0.0505758,-0.177514,-0.0427201,-0.155218,0.0546144,-0.0152605,-0.155499,0.0329193,0.122417,0.0905947,0.166636,-0.00329769,-0.0245618,0.138565,0.0482744,0.0691184,-0.00487969,-0.0576017,-0.0659135,0.144032,-0.136093,-0.0434921,0.0333728,0.0968813,0.000405769,0.0193257,0.0109888,-0.148512,0.0653812,0.00732312,0.000617004,-0.0520027,-0.0449561,0.165982,0.103591,-0.262045,-0.038773,0.307846,0.0511659,-0.122896,0.0543687,0.0561836,0.0436698,0.107866,-0.171821,0.150768,-0.0316144,-0.166441,0.0902885,0.055387,0.0565305,0.0491442,-0.0515882,-0.0480256,0.239698,-0.144763,0.0113454,0.0369623,0.188401,-0.0134648,0.103947,0.0750739,0.0296676,0.114903,0.00511792,0.014151,-0.119483,-0.164113,0.115958,0.0961991,-0.185052,-0.00155226,0.00360331,0.165639,-0.0402328,0.117441,-0.0301846,-0.0640284,-0.174043,0.00137453,-0.232814
79,-5.49949,-0.0704284,0.0950552,0.0904665,-0.136771,-0.0423401,-0.116141,0.189033,-0.0558637,-0.302014,0.127376,0.155048,-0.00863938,-0.056808,-0.0442367,-0.0994905,0.0396482,0.0772027,-0.103991,-0.201108,-0.0890543,0.137633,-0.0195023,-0.205217,0.109324,0.160912,-0.198968,0.0115329,0.180548,-0.138997,0.0553844,-0.160495,0.0174358,0.0384041,0.0203111,0.0400455,0.0306701,0.143737,0.0763301,-0.0590264,0.0166885,-0.0729182,0.174586,-0.0192125,0.127277,-0.106933,0.0542281,-0.095933,-0.0536489,-0.167962,0.130126,-0.110931,-0.237819,0.0228529,-0.0398097,0.000294816,-0.078234,-0.164464,0.0421326,0.0409697,0.0634992,0.0103179,-0.0727363,0.0673725,-0.0758613,0.166275,0.00710875,-0.0260043,0.122487,-0.08573,-0.0910114,-0.251299,0.0330231,0.0893913,0.00914909,0.0643029,0.0156199,-0.0369643,0.0906149,-0.021447,0.000509465,-0.133479,-0.00341237,0.14624,-0.0255052
80,-3.85708,-0.115785,0.0413176,0.181208,0.164617,-0.0600459,-0.223808,0.0657866,-0.0623961,-0.0290426,-0.097728,-0.0122068,0.168974,0.0507363,0.149667,0.0671593,-0.0744001,-0.0655031,0.0136825,-0.042395,-0.221399,-0.0351713,-0.0330256,0.0290786,-0.0893867,0.0168889,-0.0191618,-0.0358143,-0.0203006,0.0480197,0.158072,0.337874,0.046051,-0.0498608,-0.116195,-0.105932,-0.107648,-0.00815556,0.00317431,0.158289,-0.0757429,-0.0210341,0.0324064,0.0672337,0.0925534,-0.0846576,-0.0264297,-0.0375022,0.0571443,0.0230092,0.123396,-0.214448,0.0322302,-0.171901,-0.0270652,-0.135414,-0.0536707,0.153842,0.0955283,-0.000736612,-0.0287795,0.0318811,0.0865239,-0.0478742,0.174062,-0.137619,0.0519,-0.144221,-0.0523498,0.0419055,-0.219139,-0.0697918,-0.131156,0.023992,-0.0412388,-0.0815238,-0.186601,-0.0630448,0.182809,0.00360334,0.0608836,0.0165629,0.245201,0.161839,0.0479167
81,2.94198,-0.0338861,0.205212,-0.122429,-0.0349398,-0.0767756,-0.0696945,0.212592,0.0537039,-0.129678,-0.0309419,-0.168664,0.260814,-0.131493,-0.117341,0.0729764,-0.121001,-0.124165,-0.0495752,0.0840303,0.236266,0.039475,0.0333164,-0.215135,-0.0154233,-0.180906,-0.0288497,-0.0448284,0.0289578,-0.0222556,0.0218601,-0.0660014,-0.0263025,-0.114545,-0.0109417,0.0634581,-0.0979351,-0.0915139,0.0664147,-0.00317008,-0.0168859,0.11956,-0.0254524,0.0217515,0.0365439,-0.0056882,-0.135853,-0.0101035,0.200891,-0.00481668,-0.0170937,0.0136464,0.0225244,-0.012265,0.277893,-0.193776,-0.0120392,0.0933203,0.142562,0.0301209,-0.0723041,-0.141323,0.103868,-0.179297,-0.0877006,-0.0698065,-0.0794531,-0.0530918,-0.0862879,-0.112681,0.00612793,-0.0441744,0.171292,0.0610052,0.170948,-0.0850911,-0.0152708,0.220416,-0.00891237,-0.103575,0.0290777,-0.0908857,-0.166436,0.0157706,0.0650204
82,1.19652,-0.0386758,0.0135918,0.0180075,0.188344,0.15593,-0.139274,-0.0671785,0.212915,0.0659625,-0.165027,-0.0376033,-0.0357447,0.0238412,0.0977232,-0.0273485,0.113487,0.0217976,-0.0531967,0.0880152,0.0819424,0.108058,-0.113103,-0.115379,-0.0486944,0.0566074,-0.0512408,0.0745555,0.0966375,-0.0245906,-0.115054,-0.0461915,0.0389921,-0.0752225,0.261002,-0.00762284,-0.0924001,0.0267608,-0.265514,0.0420692,0.0719086,0.00802539,0.169297,0.186429,-0.0513346,-0.119083,-0.0328949,0.172445,0.035324,0.0628271,-0.0556536,0.121119,-0.00867113,-0.0976974,-0.000203317,0.0688261,0.0247644,0.0662006,0.0545786,-0.0652087,0.112392,-0.00399802,-0.158561,0.0348938,0.252612,0.0226464,-0.209433,-0.0533729,0.186889,-0.0594262,-0.145097,-0.14992,-0.00884507,-0.0849151,0.0346108,0.0834232,0.0271239,0.0692386,-0.0917364,-0.272499,0.172236,-0.0869112,0.0376442,-0.130237,-0.0482638
83,-0.628973,0.0643573,-0.111462,0.140482,0.19151,-0.0111853,-0.120308,0.033174,0.0228558,0.0746081,-0.0779968,-0.111433,0.0458839,-0.308167,-0.127756,0.0444496,0.231484,0.0458778,-0.0354879,0.0255481,-0.112557,0.0127593,-0.102898,-0.0622308,-0.0840343,0.0903256,0.0987272,0.180873,-0.10523,-0.104643,-0.0865702,0.0617174,0.152714,-0.0112097,-0.111859,0.0632718,-0.0805505,0.0146228,-0.308627,-0.170683,0.149611,-0.053726,-0.109556,-0.206612,0.153406,0.0562278,0.0637816,-0.104575,-0.0340232,-0.0225432,-0.0431222,0.027869,-0.0932601,0.0646692,-0.0896189,-0.11069,0.207704,-0.0223537,-0.0303106,0.176359,0.0133056,0.0558512,0.00255114,-0.110036,-0.130315,0.0774117,-0.0478996,-0.0413429,0.0136997,-0.0696017,-0.0171258,0.0948397,0.170118,0.0260348,-0.00237421,-0.0062058,-0.150326,0.106144,0.123725,0.00890473,-0.0514078,0.152612,-0.060431,0.0788029,-0.13493
