Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97,Eigenvector_98
54,41.7504,-0.0689492,0.00847591,0.0816592,-0.0728367,-0.0368256,0.0146605,0.154948,-0.0474754,0.0721455,-0.129094,-0.0228319,-0.126058,0.0993779,-0.0871706,0.0100988,-0.0224451,0.0268978,0.10882,-0.0709274,0.228323,-0.114437,0.0161217,0.167196,-0.169055,0.118798,0.19494,-0.103827,0.126481,-0.033676,-0.0867748,-0.0385457,0.0848157,-0.178577,-0.00698162,-0.00462607,0.0528385,-0.151584,-0.125983,-0.0866987,0.039751,0.0896811,-0.0239668,0.0944753,-0.0324357,0.0356101,0.0941655,-0.054949,-0.0140686,-0.0204134,0.00310958,0.0975629,-0.0405933,0.0827358,0.0599135,0.0415181,0.0995865,-0.135198,-0.064735,0.0397225,-0.0805499,0.227403,0.0640266,-0.185106,-0.0598515,-0.158886,-0.0826985,-0.0303234,-0.0185829,0.306284,-0.0625866,-0.100699,-0.0460613,0.065062,-0.0241255,0.220458,0.144929,-0.00339394,0.0737201,-0.0122446,0.113005,-0.0366437,0.0197875,-0.0128677,-0.0468777,0.0155129,-0.0639955,-0.122158,0.0980109,0.116293,0.125523,-0.18049,-0.176603,0.065293,-0.0958354,-0.0676461,0.0404523,0.0928715,0.00554038,-0.0139846
55,40.7114,-0.0933163,0.131044,-0.0600017,-0.0408654,0.112873,0.0484728,0.00786308,-0.00865841,0.0233889,0.00203816,-0.100877,0.0559534,-0.0745988,-0.0224241,0.15377,0.165219,0.0665212,-0.14776,-0.129325,-0.218588,-0.0671482,0.04786,0.0347257,0.0781739,-0.00754436,0.0477448,-0.000924937,-0.0518664,-0.0992031,0.0254513,0.0184376,-0.0183411,-0.0783456,0.0192449,0.053359,-0.0863249,0.0584179,0.0720282,-0.078,0.0243116,-0.18912,-0.0229523,0.117507,-0.0939865,-0.0281014,0.0657814,0.123048,-0.0157773,-0.0617332,0.163202,-0.115812,-0.0217382,-0.0899559,-0.166824,-0.0669224,-0.0572324,0.102613,-0.0994357,-0.0811649,-0.0945476,0.158387,-0.00505076,-0.211572,0.0840425,-0.074821,-0.190591,-0.0416234,0.0717109,-0.00195916,0.021006,0.0261399,-0.123055,0.0677497,0.148219,-0.0735737,0.234591,-0.0469176,-0.0482716,-0.125971,-0.0873907,0.0193854,-0.212918,-0.0872083,0.0923904,-0.216126,0.0362901,0.207661,0.0113896,0.00882197,-0.0788688,0.0200685,-0.137124,0.239941,-0.0312346,-0.101077,-0.0493442,-0.00435435,0.137696,0.0185232
56,-38.7825,-0.126406,-0.206798,-0.086055,-0.0336471,-0.024442,-0.0137445,-0.190666,0.00324495,-0.0495355,-0.150838,0.00410758,-0.0671976,-0.0937342,0.0856724,-0.0716179,0.0965553,-0.00579153,0.0512039,-0.0681388,-0.256376,0.0817161,0.0813964,0.026133,-0.165651,0.00330236,0.189243,-0.0196433,0.0950031,0.107159,-0.00977031,0.0730956,0.0708115,0.0637009,0.0775672,0.0577717,0.0794886,0.0176886,0.0240228,0.123829,0.106037,-0.159807,0.00338891,0.0997477,-0.157857,-0.045932,-0.0545573,-0.0534039,0.0915209,0.0204331,0.047427,-0.132838,0.152029,0.128982,0.0548753,0.140126,0.101794,0.0779255,-0.0372386,-0.05706,0.0366149,0.00320644,-0.0556822,-0.0351188,0.155752,-0.0339111,0.0524722,0.241969,0.0645769,-0.0746807,-0.0289961,0.0925355,0.111208,0.0156215,-0.0928651,0.144785,0.222474,-0.222345,0.189508,0.0910295,0.0933615,-0.00134999,0.0545348,-0.0557172,-0.0162637,0.11656,0.065542,-0.0207847,-0.164023,0.0309108,0.203809,0.0928134,0.038646,-0.0186855,0.102658,0.0479513,0.0311133,0.00087149,0.0409629,0.0179689
57,-37.9232,0.203275,0.0323326,-0.039578,-0.214022,-0.145029,-0.0773934,-0.154455,0.04833,0.134838,0.126702,-0.0420854,0.100704,0.131736,0.036134,0.151929,0.152,-0.0748267,-0.0615046,-0.0697932,0.081506,-0.063894,0.0944563,0.0129984,-0.163891,0.070241,0.0432723,0.0449914,0.0617944,0.0825657,-0.0642212,0.0663171,-0.100313,0.0184046,-0.044319,0.00353828,0.0518447,0.0223701,0.122509,0.161039,-0.0821658,0.108296,-0.0493881,-0.0495367,0.102415,0.0888041,-0.134569,0.0942795,-0.0108876,-0.00488786,0.183612,-0.124149,0.0181255,-0.0489683,0.168413,0.164925,-0.0124386,-0.112219,0.164065,0.215984,0.0172178,-0.0516412,-0.0179342,0.0491447,-0.0851629,0.148464,-0.049176,-0.00652706,-0.0546093,0.0994518,0.107142,-0.0373345,-0.0877915,0.237331,0.105158,0.0799152,0.0771456,-0.0782318,-0.0955941,-0.0469595,0.0361285,0.0696832,0.0528325,-0.20863,0.0219469,0.00791636,0.0357765,0.213964,0.0742235,-0.0794105,0.116688,0.0694545,-0.0182123,-0.0290416,-0.0745107,0.081462,-0.0152694,-0.0765837,0.0181498,-0.140657
58,37.7113,0.0844258,-0.0069662,0.118877,0.0287338,0.0381751,-0.170646,-0.112229,0.0786672,0.0510095,-0.165211,0.17318,-0.152732,0.031577,-0.067934,0.0825994,0.0812935,0.00733122,-0.0714983,-0.0442734,-0.0927776,-0.0965733,0.279193,0.00198438,0.11482,0.147986,0.0568943,-0.0097392,-0.00291921,0.0662384,0.142403,0.041005,-0.0516317,-0.0411292,0.0115073,-0.108996,0.0443463,-0.0814431,-0.108193,-0.0415228,0.0665117,-0.077999,-0.0633079,0.154501,0.033308,-0.0287495,1.31136e-05,-0.00627434,0.106455,-0.0620586,-0.29382,-0.0412053,0.0533622,0.0874072,-0.0297613,-0.0774632,-0.187341,-0.0358684,0.136754,-0.133177,0.00290449,0.00254789,0.0922408,-0.119165,0.013699,0.283806,-0.0295152,-0.167384,-0.0484569,0.0822346,-0.0440396,0.01971,-0.134204,0.0820779,-0.0506549,-0.0461229,-0.0657577,0.204739,0.0717443,-0.0782741,0.0504774,0.23409,0.0532697,0.0690676,-0.0169235,-0.0126144,0.0356985,0.0218266,-0.0162424,0.0719695,0.108724,0.0393715,0.054559,-0.0266987,0.185705,0.0918238,-0.150608,-0.0150951,0.00399356,0.00744769
59,36.6467,-0.0447098,0.00957936,-0.0342529,0.092251,-0.0457665,-0.111173,0.0145785,0.0234202,0.0987489,0.00870485,0.0398467,-0.0895535,0.125235,0.101018,-0.0341387,0.173604,0.124603,-0.0101385,-0.0776191,-0.0481075,-0.13853,0.00206527,0.0243655,-0.104044,-0.057841,0.0472446,-0.0439617,-0.0125602,0.147303,-0.0976155,-0.0273952,0.0256393,-0.0133971,-0.087823,0.0960524,0.00357221,0.0892386,0.079596,0.0221584,0.0214075,-0.0330347,0.0877918,0.0287953,-0.124177,0.22001,0.114857,-0.0964545,-0.0935729,0.0852846,0.151544,0.172599,0.0482022,-0.150617,-0.224707,0.0678495,0.0379096,-0.165079,0.00613261,-0.176951,-0.0699546,-0.198172,-0.097755,-0.0970987,0.0851082,0.223407,0.0994544,-0.0847289,-0.31058,-0.00642481,-0.087951,-0.103577,-0.112924,-0.0655222,0.0376194,-0.124509,-0.0683438,0.042676,0.0855475,0.264178,-0.060127,-0.162628,-0.0357553,0.0117849,-0.0205766,0.0319684,0.0523232,-0.0762923,-0.0110254,-0.0238191,0.0222451,-0.0458008,-0.0200162,0.106607,-0.103325,0.0806002,0.0458884,-0.126603,0.0113717,0.0487288
60,-34.912,0.0127681,-0.0654158,-0.0630512,0.00411905,0.0516775,-0.127389,0.0334993,-0.124471,0.0570545,-0.118592,0.139313,0.103396,-0.0642065,-0.0166567,-0.0017809,0.0108834,0.0893044,-0.0692867,-0.0341991,-0.0103835,-0.217397,0.0759398,0.247956,0.15289,0.0188423,-0.163682,-0.0166316,0.198732,0.136329,0.0329051,-0.0458029,0.000471043,0.190369,-0.276687,0.106136,0.0436405,-0.13546,0.0300894,-0.0355778,-0.00498831,-0.13156,0.0914188,-0.137034,0.019509,-0.082342,0.204916,0.0850096,-0.149963,0.0317995,0.0595948,0.0461454,-0.121864,-0.0440733,0.103268,-0.0407915,0.14392,0.00649346,-0.147736,0.11255,0.0380046,-0.0602631,-0.0112333,-0.0666051,0.064174,-0.0789951,0.195893,-0.179177,0.114965,-0.0847002,0.173241,-0.0958118,0.14399,-0.0176984,0.0623649,0.0727368,0.0182732,0.0310346,0.0668846,-0.0164741,0.0474518,0.120134,0.13714,-0.0937247,0.0912,0.0934407,-0.028297,0.0438946,-0.0669198,0.0111519,-0.0041247,0.0583563,-0.009341,0.100456,0.0540214,-0.0238369,-0.134679,0.00973302,-0.0978319,-0.0522703
61,-34.3924,-0.0902308,0.0745334,0.123017,-0.0535753,0.0281698,0.0373593,0.0747327,0.0605509,-0.037048,0.061455,-0.0781501,-0.218746,0.0268949,0.106327,0.157306,-0.154872,-0.10657,0.11946,0.0289987,0.0991129,0.0189961,0.168274,0.182893,0.0616904,0.0621728,-0.040522,-0.102366,-0.0521585,0.0735662,0.117447,-0.0357286,0.013621,0.18556,-0.131124,-0.00171993,0.0198681,0.0470247,0.0266511,0.273498,0.0941951,-0.0729163,0.0805752,0.15527,0.0364398,0.107503,-0.0172707,-0.0227018,0.153878,0.0837968,0.00574931,0.130495,0.127615,0.0773971,-0.0164823,0.114093,0.0277046,0.0953908,-0.131586,-0.0560487,0.00796917,-0.103966,-0.0152609,0.0458289,-0.0830953,0.0106165,0.0487596,-0.155921,0.0053993,0.0323117,0.0798545,0.181851,0.0546324,-0.0401518,0.0583003,0.0124453,0.00317592,-0.180078,-0.0761935,-0.00976091,0.0175329,-0.0752032,-0.215012,0.0162412,-0.0317649,0.0296678,0.249823,0.135059,0.128725,0.0861789,-0.159129,-0.152978,-0.0158877,-0.0789976,0.0489161,-0.0806127,-0.108419,0.0837164,-0.00780619,-0.132883
62,34.2938,-0.0900888,0.156486,-0.000633278,0.00456261,0.0423021,0.0413658,0.0758201,-0.052187,0.205679,-0.0903201,0.132869,0.0303967,-0.00588536,-0.0458665,-0.11135,0.118897,0.161725,-0.0930282,0.0458355,0.0257076,0.183102,-0.0630383,0.105808,-0.036205,0.0565977,-0.105341,-0.0182895,0.0921592,-0.163178,0.135725,-0.204737,0.0172148,-0.0916552,0.189384,0.204342,0.127582,0.0181699,0.103612,-0.0734094,-0.0973878,0.0781978,-0.0426718,0.0339654,0.0464611,0.0329881,0.00514188,-0.00233259,0.2192,0.0786957,-0.155132,0.0559101,-0.0571936,0.132325,-0.146646,0.117289,-0.0428633,-0.0827735,0.0240733,0.118378,0.0479708,-0.155136,-0.144223,-0.10078,-0.0148252,0.0304213,-0.0756081,0.073151,-0.143653,-0.171219,0.0394669,-0.0621538,0.150909,0.0720925,-0.121192,0.0442192,0.115237,-0.0308252,-0.00404244,-0.0419753,0.0368321,0.0792344,-0.145255,-0.0507688,0.0606195,0.191521,-0.0101143,0.0807208,0.136852,-0.223287,-0.0495446,-0.0280848,-0.0136726,-0.032187,0.0606988,-0.0448073,-0.124829,-0.00432281,-0.0139734,-1.30798e-05
63,33.4824,-0.0557478,-0.246613,-0.00180519,0.00736307,-0.00306508,-0.157186,0.107384,-0.00449826,0.126755,0.0254152,-0.0106965,-0.0065085,-0.0182148,-0.0260685,-0.0776027,-0.0498957,-0.0132694,0.0384841,-0.239655,-0.000612699,0.0826984,0.0652743,-0.0354594,-0.116008,0.00824695,0.107345,-0.0754903,-0.000926795,-0.0536575,0.189809,-0.177098,0.10546,-0.0127909,-0.0301517,0.0647803,-0.204635,-0.0771664,0.0387999,0.183834,0.0735426,-0.0239492,0.0915564,-0.0373239,0.101505,-0.0524342,0.0517781,0.0911469,-0.12785,0.0843039,0.00128113,-0.00969334,-0.212836,0.106928,-0.159996,-0.0144599,-0.0989084,0.0457279,-0.108336,0.025369,0.0604834,0.112919,0.260986,-0.0831399,-0.186803,0.0543799,-0.120579,0.0356687,0.0632729,-0.0846398,-0.100687,0.142001,0.0390222,0.0606981,0.00591048,-0.0913524,-0.0622212,-0.0239086,-0.0962897,0.152047,-0.0758143,0.0308776,0.0361378,-0.0309889,0.0218562,-0.0352213,0.0550468,-0.042822,0.173116,-0.125494,0.0727858,0.163441,0.105547,0.0409585,-0.0449619,0.0828244,0.167402,-0.0857699,-0.156205,-0.139566
64,31.5851,-0.0351264,-0.0552646,0.112994,-0.0115008,-0.00644189,-0.120456,-0.016491,-0.126661,0.0401736,0.181097,0.152811,-0.114976,-0.0191801,0.00403563,0.0988578,0.0275476,-0.0653484,0.124438,0.000281464,-0.00729872,0.162914,0.0828821,0.0145161,-0.00761069,0.0166289,-0.123361,0.0360752,-0.0575149,0.10737,0.0220577,0.106701,0.0666798,-0.154396,0.198641,-0.0911802,0.121514,0.0995127,-0.0508762,-0.0766097,0.175476,0.0706421,0.0908984,-0.00862309,0.0886809,0.0277956,0.201245,-0.0773589,-0.043343,0.0200313,0.171497,0.0501228,-0.123059,-0.171799,0.0775338,0.0479994,-0.159145,-0.0216328,-0.221941,0.076827,0.0231893,0.00485807,0.0264629,-0.0633542,0.0858537,0.102403,-0.0495746,0.150325,0.115853,0.0172036,0.254025,-0.0251651,-0.114023,-0.199729,-0.0672791,-0.00798646,-0.0722747,-0.0425073,0.0565638,-0.114718,0.143413,-0.0194917,-0.0965127,-0.161457,-0.0460003,-0.052452,-0.110563,-0.0474339,-0.00394531,-0.0842434,0.0326819,-0.0549301,0.0132119,-0.0339879,0.20189,-0.10414,0.0438161,-0.21639,-0.00310952,0.00190849
65,-31.2816,-0.102023,-0.0626247,0.0786241,-0.0520831,-0.144326,-0.0497555,0.0676426,0.0364665,-0.204951,0.0460039,0.0669608,0.204121,-0.0275797,-0.0489466,0.153572,0.0799194,0.117013,-0.0539004,0.0702593,0.179368,0.102018,-0.0316241,0.0603534,-0.0436191,-0.0354492,0.034752,-0.0608214,-0.137039,-0.0885679,0.00946176,0.180741,0.242548,0.124745,-0.0356495,0.139351,0.0572994,-0.258651,0.0368368,0.0192185,-0.109155,-0.0968721,-0.109788,0.0613854,0.223784,0.0365317,-0.0409684,-0.0409975,-0.0675814,0.00312918,-0.0244036,0.0529245,-0.0871878,-0.14985,-0.0472283,0.0170162,-0.0120524,0.0867921,0.0346367,-0.0450929,0.00747666,0.180842,-0.063958,-0.155215,0.146918,0.210413,0.145683,0.139098,-0.0218446,-0.0692872,-0.0731326,-0.0160261,-0.0552502,0.0682263,0.0427528,0.00698117,0.082049,0.0503861,0.0980169,-0.0758618,0.0571365,-0.0844383,0.00980652,0.107781,0.0515744,-0.059129,0.0707794,0.0689565,-0.10214,-0.0777854,-0.0616466,-0.166365,0.146784,-0.112743,0.0229178,0.0473178,0.072968,0.118993,-0.0554476,-0.139919
66,-29.7845,-0.0797968,0.0115639,-0.106009,-0.00759403,0.094474,-0.0759849,-0.121468,0.0536154,0.192194,-0.0292818,0.0578218,-0.106471,-0.0269384,-0.0469677,-0.000733823,-0.0838935,0.213012,-0.00797014,-0.0568998,0.0835301,-0.0489024,0.0511095,-0.0283352,-0.149898,-0.131813,-0.066976,-0.309365,-0.135537,0.0589797,0.0130189,-0.211378,-0.0833625,-0.00730249,0.0647442,-0.245796,-0.0762588,-0.033304,0.0137034,0.0637924,0.10391,0.0178224,-0.0241358,-0.0611458,-0.0452259,-0.167728,-0.0589154,-0.084001,-0.0248401,-0.0619717,0.0161547,-0.0135564,-0.136929,0.0891707,0.0498369,0.0554566,0.162937,-0.00874219,-0.0423277,-0.00737493,-0.030131,0.0245135,-0.149645,0.0217442,0.0448995,-0.0314883,0.055121,0.0879073,-0.136118,-0.0687758,0.130384,0.0311535,-0.0443359,0.130732,0.0443626,-0.0255922,-0.0530657,0.158527,0.0665391,-0.233163,0.080031,-0.167943,0.11333,0.0732973,-0.185747,-0.141987,0.0829411,0.142536,-0.119779,-0.0676714,-0.172386,0.0896612,-0.111711,-0.0605023,0.0286511,0.024591,0.084653,0.0575218,0.0787823,-0.0354588
67,28.881,-0.0452859,-0.0332343,-0.101572,-0.0818581,0.0977819,0.0654704,0.0107006,-0.189648,0.0449609,-0.0642845,0.0629578,0.0187366,0.00909039,0.0421866,0.117222,0.0750865,-0.0974854,0.0960307,-0.0525036,0.119929,0.0226475,0.243346,-0.0236511,0.136314,0.0325157,-0.0355387,0.12625,-0.00790895,-0.0496412,-0.000678354,-0.0744326,-0.0409837,-0.0461179,0.000312972,0.00696567,-0.0267347,0.00874213,0.0715233,0.0534311,0.0550175,0.0911432,-0.0949968,-0.0501209,-0.150688,-0.108507,-0.103124,-0.241143,-0.0811966,0.15389,-0.146028,-0.179244,-0.198365,-0.116222,0.109396,-0.0536971,-0.0674017,0.115335,-0.201643,-0.136978,-0.102391,-0.161061,-0.113906,-0.019747,0.171101,-0.027898,0.0209165,-0.0662726,0.0315416,0.0543754,-0.202521,-0.0642831,-0.0862236,0.119269,0.00534623,0.0951527,0.0656622,0.0760124,-0.171383,0.0272314,-0.151284,-0.0692277,-0.0678207,-0.0968373,-0.0681592,0.181741,-0.00642378,0.0572943,-0.0444605,-0.0186256,0.0660696,-0.0848884,0.138529,-0.148551,-0.158631,-0.0298352,0.121014,0.0221736,-0.0568933,0.0521434
68,-28.5711,0.188174,-0.103019,0.0998475,0.0693279,-0.110079,0.230999,-0.0200593,-0.000775899,-0.0672635,-0.00211182,0.0620365,0.0725918,0.185532,-0.0332362,-0.051985,0.167925,-0.116566,-0.0845037,-0.094394,-0.0549063,-0.0294735,-0.0664929,-0.0166877,-0.151174,0.231675,-0.108849,0.104375,-0.0419715,-0.113773,0.0449462,-0.116136,-0.0598607,-0.0368646,-0.0940674,-0.00214831,-0.0409394,0.0590034,0.0140391,-0.0293164,-0.0943872,-0.0562717,-0.0996944,0.115149,-0.0605546,-0.196576,-0.0685761,-0.121108,0.0389656,-0.000262399,-0.0469488,-0.103714,0.0386081,-0.106618,0.0399797,-0.0143516,-0.0437037,-0.0447274,-0.287261,-0.0109824,-0.0214747,0.0171066,0.108926,0.0363382,-0.0749758,0.172407,0.2111,-0.0522116,0.0564831,0.0540199,0.0667374,-0.00480206,0.187865,-0.0770973,-0.0916538,-0.0114059,0.00350652,0.00347457,0.240744,-0.0187576,0.0292064,-0.142942,-0.00500208,-0.0336418,-0.180244,-0.11125,0.123653,-0.025801,0.0993968,-0.142539,-0.112529,0.026716,-0.148251,0.129161,-0.0116429,0.036307,0.0150835,0.0860479,0.000111434,-0.0551737
69,27.6729,-0.0381795,-0.149646,-0.174447,-0.160172,0.141937,0.135793,0.139357,-0.0143395,-0.0229061,0.116412,0.0643208,-0.0154876,0.0694599,-0.1838,-0.170391,-0.00839918,0.0111828,0.140048,-0.208922,-0.168244,-0.0432126,-0.112491,0.187797,0.0219155,-0.1371,0.0216048,0.0465861,0.0478032,-0.0457749,-0.0241371,0.259529,0.0654619,-0.0251435,-0.122014,-0.0833105,0.0262984,0.0191876,0.176247,-0.0548762,0.010282,0.0871752,-0.0920494,0.0946485,-0.085827,0.0155302,0.0282171,0.00655649,-0.212768,0.0878737,-0.127519,-0.0134653,0.114996,0.169193,0.0637448,-0.0337844,0.0272387,0.0457977,0.142313,-0.0375098,0.060871,-0.0538038,-0.0110927,0.0146882,-0.024396,0.0451256,0.0315506,-0.0553982,-0.0302917,-0.0875063,0.168492,-0.0203407,-0.0144429,0.106099,0.0932808,-0.00726764,-0.0966813,0.0816154,-0.0103705,-0.0664581,0.00612332,0.0137339,-0.214053,-0.0363371,-0.133996,-0.049421,-0.0452551,-0.0485647,0.148338,-0.0969949,0.0567016,-0.159564,0.0357286,-0.0458126,0.16893,0.0883622,0.0994339,0.0560102,0.146097,-0.0735407
70,-26.9414,0.110762,-0.0380703,-0.104401,0.0420632,0.124013,-0.0937576,0.109902,0.0746286,-0.0702761,0.0515461,-0.198854,-0.133364,-0.0692043,-0.0343496,0.0348142,0.0390249,-0.0239351,-0.0845619,0.0507421,0.000967106,-0.0456963,0.0190026,0.135861,-0.0685632,-0.11768,0.0728141,-0.00123043,0.037581,0.0547104,0.0221117,0.0591276,-0.219024,-0.200515,0.133781,0.00677665,0.0606088,-0.131248,0.0912607,-0.0493552,-0.142812,0.0744327,-0.0858694,-0.301726,0.02356,0.0372993,0.0208856,-0.189344,0.0890462,-0.0417965,0.043856,-0.0307483,-0.0274488,0.0676082,0.0375523,-0.15716,-0.202597,0.0518557,-0.0590006,-0.243823,0.0445982,-0.0409904,-0.0214077,0.00671393,-0.121444,-0.0347602,-0.019416,-0.14437,0.0342224,-0.127976,0.0383458,-0.162759,0.0267795,-0.0668368,0.0203457,0.00880772,0.124956,-0.163684,0.219793,0.0692134,0.135746,-0.013367,-0.00391628,0.13008,0.0566121,-0.0253748,0.069993,0.0801263,0.00554363,0.0543404,-0.0245684,0.0317838,0.0167787,-0.0777683,-0.0172271,0.0202103,0.0734828,-0.0576578,-0.0866827,-0.277644
71,26.7483,-0.0206541,0.014637,-0.155411,0.0879913,0.0101496,-0.0419284,0.0190039,0.112264,-0.172016,0.0437447,0.0913774,0.00965388,0.304822,0.104099,-0.0508811,0.0355859,-0.0428969,-0.0188878,-0.0066696,0.112862,-0.145743,0.0734612,-0.0739294,-0.122984,0.0719632,-0.0386977,0.0797012,-0.00817662,0.0261983,0.0282852,0.00935325,0.19726,-0.11544,0.113522,-0.0760141,-0.0461676,-0.0162872,0.0101752,0.0148032,0.0202757,-0.122834,-0.165272,0.20018,-0.034656,0.111723,0.0146264,0.0142597,0.0777556,0.00554392,0.22535,-0.0764599,-0.203653,0.21285,0.0396034,-0.157332,0.00484807,-0.0798898,0.0936934,0.0838007,0.122881,0.0413473,-0.116654,0.097912,0.0628465,-0.125079,-0.00270288,-0.157998,0.0684884,-0.0691164,0.145563,0.0812989,0.0606867,-0.132432,-0.00542193,-0.149541,0.171416,0.204597,-0.135981,0.0411182,0.0223481,0.0124365,-0.0769673,0.0944572,-0.0232964,0.163421,0.0686925,-0.0063798,-0.127897,-0.0438996,0.0373654,-0.00377719,0.0561832,0.0429577,0.0152261,-0.101253,0.0304135,-0.00874168,-0.135704,-0.024601
72,25.3503,-0.0335995,-0.0372899,-0.0878503,-0.129439,-0.171629,-0.151017,0.150832,0.106806,0.0662442,-0.0731938,-0.329828,0.182771,-0.0698331,-0.211246,-0.00864625,0.0486029,0.0930114,-0.156113,0.026426,-0.0626479,-0.155129,-0.00118978,0.0664312,0.0181279,0.0790629,0.104251,0.089195,-0.248923,0.0124862,-0.0173385,-0.117293,0.0693558,0.0321047,-0.0448945,0.0751548,-0.0933841,0.00170711,-0.187881,-0.0203244,0.0258484,-0.00749375,0.104526,0.0407881,-0.242025,-0.0257802,0.0259894,-0.138074,0.0279666,0.0312162,-0.013654,-0.0267898,-0.130422,0.0406413,-0.0261096,0.101488,0.0728174,-0.0346895,0.0378538,-0.0375168,-0.0403037,-0.117272,0.0780345,0.257967,-0.0315297,0.0974162,-0.00655623,0.0105252,0.0684381,0.0964921,0.068645,0.0741879,-0.0123178,-0.15732,-0.0490447,-0.00741521,-0.0278077,0.0368462,0.06887,-0.1285,0.110687,0.0629422,-0.0774643,-0.0395534,0.0976855,0.0568377,-0.0653664,0.0481881,0.0172628,-0.0858689,0.0336511,-0.105205,0.0849545,-0.202481,0.0247557,-0.14473,0.0211533,-0.0889766,0.088385,0.0232931
73,-24.7885,-0.0615927,0.120067,0.177148,-0.192995,-0.0640932,0.0737519,-0.0779911,0.232193,0.0291036,-0.0769044,0.0124614,0.00267999,-0.111197,-0.0370202,-0.0387839,-0.167576,-0.0420176,-0.0387224,-0.158859,-0.0426133,-0.0348265,0.082791,0.0586593,0.148334,-0.0509738,-0.0679414,0.144738,0.220596,0.0577379,-0.00593828,-0.0842239,-0.0124232,-0.265121,0.13415,0.223321,0.0509653,0.0075394,0.0377763,0.0380077,-0.127435,-0.0182965,0.0714916,0.0593723,0.0907633,-0.0262838,0.0455197,-0.0216965,-0.116427,0.177501,-0.0102983,-0.284136,-0.0846277,-0.0249487,0.0304097,0.0773849,0.120865,-0.00794731,0.168921,-0.0330038,0.0685465,0.0373831,0.068192,-0.0270189,0.070523,-0.0561337,0.100742,0.0874247,-0.00775122,0.0715929,0.140953,0.0499898,-0.0653856,-0.00126066,-0.0223828,-0.175461,-0.0202871,0.0342259,0.0942652,0.0900257,-0.100005,-0.196168,0.0900796,0.116254,-0.0692612,-0.0761009,0.0889033,-0.0479595,0.0296273,0.115666,-0.100337,-0.0585683,-0.00645703,-0.0985482,-0.0132177,-0.0824416,-0.0647878,-0.113191,-0.0641124,-0.0354316
74,-23.7134,-0.0649518,0.0221494,0.0406681,0.0906158,-0.128438,-0.0286925,-0.0410709,-0.0723029,0.123136,-0.142621,-0.0620161,-0.0637273,-0.00769908,-0.0195607,-0.0511522,-0.166291,-0.0453967,-0.13734,-0.0283353,-0.0808772,0.0672859,0.107058,0.0538364,-0.154008,0.0351094,0.0930986,-0.00214433,-0.0137708,-0.225029,0.0590572,-0.000619733,-0.0914682,0.0610492,0.091617,-0.109047,0.0454673,0.0778385,0.0153847,-0.104204,-0.052761,0.073259,-0.0968397,-0.100948,0.0607664,0.175751,0.194953,0.125146,0.0384935,0.0113664,-0.0621463,0.0133096,0.038664,0.0713338,0.20796,-0.0827169,0.0729333,0.112578,-0.0179984,0.0554971,-0.175216,-0.080954,0.141289,0.208593,0.102545,0.027828,0.167277,0.0601334,0.0115659,-0.0157852,-0.0110946,0.0334792,-0.0691992,0.0564778,0.193942,0.0262843,0.0854377,0.140666,0.0128602,0.0845272,0.00996312,-0.0814619,-0.1356,-0.104593,0.161312,-0.130964,0.139763,-0.0255483,-0.126051,-0.0656143,-0.0349815,-0.216131,0.0592692,0.150569,0.0198633,0.111985,0.0323991,-0.0764133,-0.231725,0.0866674
