Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87
68,18.677,0.0851041,0.00893699,-0.00889275,0.0522338,0.0464528,-0.0549112,-0.0613993,-0.0720229,-0.0480341,0.0689548,0.0773057,-0.116014,-0.0781714,0.209662,-0.110225,0.0839089,-0.0231396,0.0162098,-0.133871,0.171732,0.0701519,-0.0773945,-0.0206495,-0.0339859,0.0286825,0.0431043,-0.110662,-0.0168072,-0.114517,0.0773507,0.0151833,0.000900246,-0.159523,-0.113178,-0.184992,-0.2022,0.182244,-0.0144055,0.0434357,-0.179158,-0.107148,-0.148174,-0.163763,-0.154784,-0.0939211,-0.0317982,0.0479878,0.0739549,-0.0201445,0.135461,-0.0245666,-0.207576,-0.0820809,-0.0459447,-0.0855856,-0.0657499,0.22825,0.055505,0.0924134,0.12228,0.0363631,0.216449,-0.0547,-0.143098,0.0957265,-0.028662,-0.0421355,0.0264186,0.0895635,0.12825,-0.120413,0.250289,0.00703625,-0.0533281,0.11059,-0.199085,-0.0302951,-0.0548805,-0.0061708,0.0109631,-0.0625924,-0.168576,0.0914483,0.124877,0.0678118,-0.0115586,-0.0750026,-0.171263
69,-18.346,0.103412,0.0780066,0.108318,-0.0030456,-0.111125,-0.243566,-0.0447923,0.212088,0.119274,-0.000170882,-0.147529,0.0266062,0.117857,-0.0459016,-0.0778659,0.00760556,-0.0697626,-0.136518,-0.0199782,-0.0174085,-0.0228503,0.0315338,0.0736754,-0.179816,-0.157035,-0.126941,0.0662041,-0.0183123,-0.0427167,-0.195523,0.0799625,-0.0538523,0.0204408,0.117219,0.0308793,-0.18814,0.0176632,-0.0602358,0.0065197,0.0958998,0.0010724,0.0670471,0.00252404,0.0123647,-0.00679837,0.028362,-0.0976298,-0.0103812,-0.190541,0.131572,-0.0786326,-0.04852,0.224311,-0.0145968,-0.192052,-0.00484314,0.114233,0.0695995,0.0711822,-0.085678,-0.0995351,-0.172406,0.0355266,-0.232468,-0.040359,0.0887707,-0.132345,0.162889,0.00220177,-0.0381485,-0.0402934,-0.0114208,0.0334837,-0.0783547,-0.00868743,0.118865,0.0213881,0.0271204,-0.0413022,-0.0354899,-0.100497,-0.311364,-0.0509705,0.111722,0.171826,0.00344659,0.0373405,0.215789
70,17.4481,0.274545,0.0261117,-0.028566,0.040394,-0.0705096,-0.09465,-0.0654109,0.0289085,0.261351,-0.119909,-0.0356157,0.0745642,0.00669275,0.0444846,0.243714,0.0809997,0.0689071,-0.0640303,-0.0787843,0.104247,-0.113358,0.0172213,-0.0147065,0.0503556,0.148297,-0.073422,-0.111897,-0.0814576,0.153492,0.0342513,-0.156155,0.138483,-0.060662,0.154178,0.0557726,0.0679292,-0.0318575,0.0250466,0.054463,0.150122,0.0687727,-0.0171523,0.193328,0.0152085,0.079386,0.0466004,0.00869117,0.0485255,0.034477,-0.137978,0.0853066,0.174176,0.0688411,-0.0081303,0.0240654,-0.0955853,0.104781,-0.140074,-0.0633897,-0.211748,0.138446,0.121305,-0.119124,-0.0166341,0.105109,0.174227,-0.0542527,-0.0326327,-0.133283,0.0504109,-0.136083,0.273789,-0.0437005,-0.0226861,-0.0654096,-0.114022,0.0364824,-0.108165,0.0971403,0.0713775,0.0485233,-0.108671,0.00674968,-0.10252,0.0832721,-0.0885236,-0.141548,-0.0793327
71,-16.2218,-0.0180409,-0.0382399,0.160549,-0.0485875,-0.0706773,-0.0256374,-0.0683931,0.0759237,-0.041003,0.107142,0.0950683,-0.0363015,0.0852044,-0.137552,0.0113806,0.0412263,0.0824152,0.0165255,-0.027341,0.0497534,-0.319233,-0.0590366,-0.106378,-0.263904,-0.0221874,0.063879,0.0187288,0.032241,-0.0435187,-0.127714,0.0668657,0.13183,0.132643,-0.0403127,0.173731,0.0357163,0.0775861,0.0975147,-5.11412e-05,-0.145938,-0.0331782,0.100366,0.113515,-0.049569,-0.121726,-0.13318,-0.0877281,-0.0882854,0.121792,0.153275,0.130685,0.152189,-0.00933518,-0.0407843,0.21143,0.00292508,-0.0423057,0.0632923,0.180381,0.13608,0.0244479,-0.230602,-0.0157272,0.0432103,0.0469486,-0.0199659,0.0303128,0.0900269,-0.00823678,-0.00493424,0.126718,0.183524,-0.255994,-0.14277,0.0442455,-0.183782,-0.0414103,-0.0923723,0.0445735,0.0266061,-0.143763,0.0930071,0.0575502,-0.0220876,0.108893,-0.0460379,-0.00512216,-0.129572
72,15.8758,-0.0206883,0.258944,0.00339029,-0.0159422,-0.0767541,-0.0467343,0.115804,-0.0610967,0.0424636,-0.168952,0.128986,-0.106465,-0.0077922,-0.011959,-0.0440382,-0.216556,-0.0957476,-0.0258693,-0.00276955,-0.0229967,-0.199756,0.116368,-0.0113025,0.0989723,-0.0437115,0.0122047,-0.025779,0.0483634,-0.140226,0.157831,-0.109791,0.0274357,0.180489,0.0631599,0.0382979,-0.0871732,-0.257643,-0.0966149,0.0689994,-0.00119309,0.115988,-0.200189,-0.0153883,-0.0651945,0.151876,-0.143461,0.0747695,-0.0100927,0.0436321,0.0688882,0.148346,0.00390192,0.158173,0.199708,-0.0833799,0.192637,0.103886,0.0422314,0.0525017,-0.00111777,0.0606808,0.0290054,0.215476,-0.195268,0.0774819,-0.0081865,0.0363905,-0.175764,-0.124384,0.199164,0.139032,0.0599565,-0.0278519,-0.0701529,-0.00217047,0.0136264,-0.063035,0.11051,-0.095433,0.00633454,-0.0732667,0.0721717,0.0905672,0.0361799,-0.0117009,0.0387517,0.100126,-0.0930281
73,-12.8205,-0.0332626,-0.0191661,-0.0510711,-0.0226531,0.0210627,-0.321966,0.122087,-0.104825,-0.121369,-0.0570038,0.15136,-0.117997,0.239954,-0.0447802,-0.181647,0.0236766,-0.108748,-0.0571553,0.0254876,0.229859,0.0710821,0.115849,0.157509,0.0411425,-0.00938919,-0.133696,0.136543,0.00260916,-0.0126341,0.0176668,-0.142961,-0.0756296,-0.00100233,0.0524565,-0.220081,0.152321,0.0754779,0.300391,0.0583264,0.132396,-0.0390155,0.0665994,0.0790973,0.0429091,0.122029,-0.0277937,-0.0318144,-0.0139312,-0.0111665,0.0874854,-0.0451746,0.0911507,-0.0389011,0.0828915,0.129292,-0.0708042,0.0425611,-0.244055,0.108516,0.166579,-0.0659717,0.0168207,0.155825,0.0410677,0.0462296,-0.0982577,-0.110503,0.0403164,-0.0128343,0.102879,0.00958053,-0.126358,-0.0962854,0.00190695,-0.0287173,-0.0320488,0.0687739,-0.0300135,0.15548,-0.0380033,0.155331,-0.0359034,0.0543623,-0.0486753,0.0658263,-0.000672234,-0.0937845,-0.00747295
74,12.2361,0.0671249,0.316235,-0.110402,-0.18346,0.0571252,-0.121515,-0.0900561,-0.347765,0.015181,-0.121515,-0.0743692,0.00445675,-0.148189,-0.00348614,-0.0596374,-0.105392,-0.025175,-0.0734575,-0.0625971,0.0534592,-0.00409326,0.0548444,-0.0706199,-0.03267,0.00157113,-0.0247686,0.0328882,0.0372778,0.128719,-0.0462148,0.198875,-0.109428,0.0126541,-0.0653008,0.0666164,0.145254,0.0994825,0.136799,0.00807073,-0.130956,0.150978,-0.000531943,-0.21092,-0.206554,0.00180492,-0.0420852,-0.081227,0.0470825,-0.0898307,-0.098816,-0.100759,-0.0133615,0.129176,-0.110564,-0.044236,0.0668759,-0.119144,-0.0403682,-0.0573218,0.0669704,0.131302,-0.077736,-0.0667968,0.0263804,-0.119316,-0.0429333,0.128294,0.11485,-0.163251,-0.00070104,-0.146402,-0.0348749,-0.15018,0.0474245,-0.17991,-0.0680452,0.038256,-0.0297513,-0.11384,-0.0920094,-0.080528,-0.0271837,-0.0372909,-0.115415,0.0438866,-0.183923,-0.00448099,0.000533889
75,-11.6825,-0.00544477,0.0287746,-0.117995,0.123988,-0.132501,-0.190184,0.05737,0.0523568,-0.133114,-0.0867608,-0.0482162,-0.0297236,-0.235904,0.04077,0.0635993,-0.00685363,0.256838,-0.199342,-0.0644652,-0.166866,-0.033314,0.23703,0.109895,-0.0315041,0.0341277,0.0245711,-0.127716,0.0636227,-0.102423,-0.175393,0.0972216,0.157738,-0.0116602,-0.279655,-0.073087,0.112209,0.0866838,-0.0100539,-0.0737373,0.0775447,-0.0647391,-0.103995,0.0911667,0.153714,-0.0393504,-0.171488,0.114246,-0.0845,-0.0600279,0.00589453,0.188298,-0.0250181,-0.050191,-0.0129186,0.227463,0.0312539,0.0718123,-0.082763,-0.00447909,-0.150903,-0.0427967,0.0393967,0.0473087,-0.102514,-0.0364857,-0.156811,0.0294656,0.0565904,-0.0457543,-0.0573057,-0.138393,-0.168687,0.059955,0.0226977,-0.00131143,-0.0175625,-0.0624719,0.00858819,-0.129479,-0.0262033,-0.0345795,0.000426438,-0.108845,0.111318,0.0537696,0.00979096,-0.109997,-0.0749276
76,10.266,-0.1727,0.00836688,0.157013,-0.148328,-0.150549,0.044186,-0.13836,-0.0588874,-0.0215926,0.012907,0.127673,-0.0679179,-0.077829,-0.161602,0.153327,0.070658,-0.0142497,-0.150956,0.0192736,0.150598,0.0674039,0.00410786,-0.0272125,0.0101427,-0.00447719,0.0694376,0.241804,0.162546,0.153583,0.130016,-0.074633,0.000119986,0.0726462,-0.123434,0.0400066,0.0494319,0.112512,-0.026018,-0.110926,0.101802,0.0870066,0.0798875,0.00101085,0.048606,0.0504678,0.0249195,-0.0170395,0.122991,0.0791134,-0.0649512,0.190805,-0.00953765,0.0464668,-0.0466537,-0.149223,0.00257502,-0.0679378,0.0128002,-0.115101,0.0665875,-0.0415741,0.153466,-0.10377,-0.219391,-0.233619,0.00936065,-0.187089,-0.0355891,0.0501582,-0.0745184,0.0149473,-0.0523995,-0.0654111,0.0538885,0.0138446,0.0183427,0.0972347,0.0950623,0.00849207,0.215247,-0.0661664,-0.00798076,0.140689,0.292563,0.112849,0.0451779,-0.149293,-0.0979904
77,-9.77307,0.0168823,0.00936295,0.0679533,0.0151238,-0.0908263,0.115653,0.00148296,0.0796328,-0.0910865,-0.0962831,-0.0162674,0.191875,-0.0916842,-0.0119246,0.0456544,-0.0602078,0.115774,0.112163,0.102643,-0.086096,0.0925631,0.171485,-0.102041,0.0131852,0.139994,-0.266461,0.164596,-0.0514174,-0.159601,-0.0913692,0.0601961,0.177428,0.0866975,-0.0686698,-0.286829,-0.0353462,0.0955276,0.0859681,-0.0195238,-0.0293024,-0.0442955,0.228004,-0.0187406,0.14674,0.019786,0.0555229,0.0838213,0.0361031,0.0856542,0.00387481,-0.0460056,0.000531568,0.184066,0.123106,-0.0921453,0.0381147,-0.0191629,-0.0288826,-0.110597,0.172645,0.0470625,0.0344303,-0.146711,-0.0173786,0.197428,0.158534,0.0743022,-0.102152,0.105791,0.100367,-0.0248309,0.0348783,-0.162566,-0.0726044,0.0356573,-0.0220725,0.0945747,0.0860939,-0.128408,-0.1735,-0.00542719,-0.00423864,0.174961,0.0141159,0.00234625,-0.205255,0.0629627,0.0396148
78,-9.43047,0.0118702,-0.0841709,-0.282198,-0.111514,0.148083,0.09036,0.0284288,0.0632796,-0.20727,-0.00378888,-0.221353,-0.0724249,0.0209635,-0.0202783,0.0781465,-0.0492875,0.0580411,0.120673,-0.17348,-0.113104,0.0375776,0.106591,-0.0891933,-0.124834,-0.0121664,0.200685,0.161319,-0.168342,-0.0299995,0.0362533,-0.101581,0.0366527,-0.0133779,-0.00598842,-0.0656132,0.0173098,-0.120173,0.153613,0.134668,0.149168,0.0718734,-0.0992072,-0.028575,0.0681347,0.0226838,0.0323583,-0.0665746,0.193035,-0.0785507,0.0360169,0.147334,0.00140934,-0.116518,-0.0655058,-0.0550535,0.0708428,0.0601764,7.97811e-05,-0.00772093,0.174058,-0.109659,-0.18086,-0.025069,0.030021,0.00377109,0.105154,-0.0989611,0.124947,-0.171617,0.0171373,-0.151898,0.223618,-0.0325126,0.000214795,0.00273399,0.127166,0.021849,0.103312,-0.161877,0.0595022,0.00417586,0.044472,0.117296,-0.0401935,0.137235,0.190597,-0.0336438,0.00165049
79,8.46295,0.0597517,0.14355,-0.0276938,0.159652,0.322538,0.129336,0.0380094,0.0712135,0.0931478,-0.0973896,0.102546,0.0223902,-0.165318,-0.0602402,-0.0118072,0.0653619,0.0940966,0.0534189,0.202133,0.220621,-0.0256607,-0.0338986,-0.056401,0.00390342,-0.0778512,0.18259,0.00471048,-0.102919,0.0180075,-0.0880535,-0.127928,-0.106343,-0.117481,-0.0986798,-0.165462,0.0879539,-0.163655,-0.0115032,0.0558122,-0.0687768,0.0204197,0.0608332,0.128334,0.209399,-0.0236095,-0.0993425,0.0933333,0.0518998,-0.145748,-0.0468233,0.0864836,-0.0105194,0.109629,-0.0255191,-0.029774,-0.0971153,-0.0494939,0.10207,-0.00916997,0.114633,0.115925,-0.0943095,-0.146786,-0.095207,0.0661137,-0.0956457,-0.126734,0.122574,-0.105661,0.0658938,0.0844398,-0.184514,-0.10928,-0.0211652,-0.0483177,-0.0557967,-0.211178,0.0156762,0.159423,0.0534569,-0.125312,-0.165746,-0.0305447,0.0389516,-0.0775154,0.00594237,0.0756904,0.0580293
80,-7.83946,-0.014515,-0.128897,-0.0280611,-0.0381982,0.0326311,-0.139727,0.0141933,-0.0282516,0.108095,0.0557313,0.10131,0.165409,-0.0928933,0.0415828,-0.0427008,-0.044529,-0.113843,0.160291,-0.160533,-0.0339341,-0.0208517,0.0390172,0.0753027,0.182204,-0.141845,-0.0128805,0.147118,-0.0437118,0.0743362,0.0113038,-0.0152761,0.138172,0.168257,-0.0192234,-0.0662498,-0.337472,-0.0313138,-0.130352,0.117337,-0.00983997,-0.157232,-0.0447272,-0.120665,-0.00803156,-0.144256,-0.0764231,0.111843,0.00777961,0.0692219,-0.00198629,0.180908,0.181373,-0.0216772,-0.0586207,-0.058304,-0.0298102,-0.0502794,0.117596,0.0725227,-0.0246803,0.145575,-0.0281676,-0.0830392,0.0271457,0.0167659,-0.0924803,0.0444954,0.0737781,-0.11367,-0.0479132,-0.2069,-0.224575,-0.148604,-0.0584277,-0.131849,0.140299,0.0389987,-0.248335,0.109612,0.0407905,0.156152,0.0940803,0.099986,0.0524493,0.0805866,-0.0170741,-0.0740832,0.07292
81,5.95069,0.0684007,-0.209672,0.197139,-0.164741,0.18335,-0.187309,0.0675022,0.0452175,-0.0349961,-0.121534,0.104043,0.0767665,0.164557,0.141688,0.106519,-0.0605265,-0.0143898,0.0428652,0.274029,0.0847324,0.137841,0.125018,-0.260535,0.0133565,0.0631298,0.123876,-0.13191,0.0752434,-0.0162414,-0.0403934,0.105263,-0.246221,0.046343,-0.117479,0.148096,-0.0361789,0.110446,-0.0247637,0.178221,0.0841088,0.106528,-0.0310709,0.133958,-0.0763081,-0.155223,-0.000246896,0.0833236,0.184826,-0.0294651,-0.104497,0.0380068,-0.00727756,-0.0686215,-0.028547,-0.00589498,0.113376,0.084835,-0.0210914,-0.0435877,-0.0940032,-0.090777,-0.0551335,-0.00592848,-0.1571,0.203118,-0.0574518,0.146485,-0.0279998,-0.0509624,-0.0472074,-0.0294174,-0.0552899,-0.0452691,-0.0229496,0.109576,0.0650273,0.142661,0.0147946,-0.0011706,-0.0637909,-0.0027336,0.074317,-0.0193445,0.0254325,0.071944,-0.0258795,0.0297192,-0.0413313
82,-4.87426,-0.178534,-0.0475628,0.0123356,0.108545,-0.170658,0.0430993,-0.00566788,-0.0820586,-0.126159,0.0128104,0.0213302,0.263575,0.0521811,-0.107562,-0.120317,0.0453985,0.283319,-0.128546,-0.0432716,0.263149,-0.10742,0.0512317,-0.034437,0.053425,-0.181097,-0.0159134,-0.0920086,0.198864,0.0716803,0.0200157,-0.0752326,-0.0516424,-0.00287705,0.0513058,-0.166292,0.0211195,-0.0540132,-0.023395,0.18266,-0.0905138,0.126674,0.0947413,0.0606548,-0.0358052,-0.00860517,-0.0233843,-0.0511623,0.0162815,0.105232,-0.0274064,-0.055726,0.0273779,-0.174682,0.0312061,-0.156615,-0.0957112,-0.0428371,0.172141,0.08613,-0.0154091,-0.0743167,0.164191,-0.045942,0.022933,0.0702907,0.0361759,0.062862,0.0205931,-0.274415,-0.0584372,0.00178065,0.0573361,0.133747,-0.0853893,0.0359578,0.119473,-0.00962514,-0.0413877,-0.208275,-0.16644,-0.0651976,-0.0280144,-0.0773668,-0.121729,0.0826294,0.0752598,-0.0695704,0.0672067
83,3.57712,0.224318,-0.139545,-0.102066,0.127207,-0.0866455,0.0846822,0.138933,0.0844672,0.0111861,-0.13652,0.190634,-0.214516,-0.044495,-0.0236432,0.00382658,0.0347521,-0.12893,0.090265,0.225719,0.00563624,-0.15037,0.0666886,-0.0397462,-0.171625,-0.0582146,-0.082593,0.0206669,0.0321148,0.111985,0.301457,-0.124588,0.1167,-0.0342513,-0.0611583,0.0462332,-0.041791,0.179129,0.136555,-0.105706,-0.0060776,0.00579304,-0.0424131,-0.0881625,0.101991,-0.135466,-0.121834,0.0717407,-0.0640575,0.0178661,-0.0170226,-0.169571,-0.04176,0.0621513,0.0886068,-0.00405683,0.11398,-0.102188,0.0331319,-0.00602825,0.13412,-0.096046,0.0173128,-0.0677902,-0.0498324,-0.0788142,-0.0278485,0.108471,0.0558526,-0.168934,-0.132757,-0.118638,0.0907707,0.202051,-0.172222,-0.118028,0.0896202,0.123897,-0.0476233,-0.00687612,0.0547519,-0.0492322,-0.000883062,-0.140826,-0.00330045,-0.0353004,-0.0403551,-0.0151553,0.124559
84,-3.45794,-0.121073,0.176409,-0.101184,0.0245303,0.118236,0.0544409,0.000868798,-0.00427785,0.0747095,0.0520333,-0.055211,0.0840272,0.224104,0.150919,0.0816438,-0.0747868,-0.100299,0.0962364,-0.20622,0.153291,0.0614394,0.213849,-0.0207055,-0.156623,0.186247,-0.0131173,-0.0977553,0.195857,-0.0545783,0.0257559,-0.104883,0.0199167,-0.128866,-0.0555313,-0.0516619,-0.00889361,0.208162,-0.139002,-0.162192,0.0253227,-0.0420536,-0.0290358,0.0779601,0.0253257,0.0250523,-0.191213,0.0233341,-0.067724,-0.0677381,-0.0411901,-0.0910194,0.10544,0.0448504,0.0559223,0.0351607,-0.168662,-0.075876,0.188049,-0.118605,-0.0619814,0.182983,-0.069713,0.102058,0.0280063,0.030752,-0.0455476,0.0555785,0.0461519,0.0393311,-0.136556,0.0862992,0.0139821,0.0140742,-0.0880659,-0.105674,0.0213935,0.152982,0.154947,0.0418862,-0.00319622,-0.109116,0.0747373,0.215563,-0.013864,0.0807894,0.203362,-0.0386352,0.118345
85,-1.96345,-0.139297,0.114366,-0.0211135,-0.215884,-0.0654539,0.0577988,0.126806,0.147805,-0.113377,-0.208151,0.0205159,-0.107577,0.041497,0.0682745,-0.203823,-0.00133044,0.138439,0.0825395,-0.00715709,0.0841351,-0.221471,0.0605331,-0.14402,-0.00479545,0.0169655,0.118787,-0.0251562,-0.042013,0.0382636,0.0231264,-0.00359004,0.0737559,0.00657973,0.0582455,-0.0388477,-0.051556,0.0647619,-0.00108395,-0.024847,-0.182198,-0.0556938,-0.00804194,0.0444357,0.0264791,0.0478252,0.0289083,0.201411,0.0988974,0.129249,-0.121854,-0.125985,0.0482139,-0.0583273,-0.125837,0.00777328,-0.0337285,0.00904308,-0.143963,0.0285966,-0.260926,-0.0272201,-0.0238562,-0.0572902,0.0779888,-0.134421,-0.0339517,-0.0471509,-0.0211775,0.216672,0.164231,-0.0575843,-0.0735408,0.0382228,0.0969167,0.0201546,0.0230944,0.0603949,-0.0979762,-0.062177,0.247891,-0.0111201,-0.150228,0.0839518,-0.0854372,0.206609,-0.0211123,0.204841,0.188308
86,1.39645,0.0495886,-0.00329867,0.0356669,-0.05044,0.0744095,0.183904,-0.0190299,0.0132613,-0.180763,0.084437,-0.0810186,0.207303,-0.0621955,0.274416,-0.0857599,0.0109967,-0.00926698,-0.23866,0.152272,0.0711117,0.0428558,-0.079113,-0.0642967,-0.118944,0.0189509,-0.0233012,0.0330706,-0.0835663,0.145003,-0.0381406,-0.0721256,0.114574,0.25304,-0.00847725,0.0203584,-0.0993043,0.0441027,0.0447345,-0.00289004,-0.111535,-0.012424,-0.0909608,0.00927475,0.00508706,0.1238,0.137463,-0.0941702,0.0884186,-0.171752,0.0234208,0.0520172,0.0517859,0.205847,-0.00233841,0.157951,-0.0524525,-0.16556,0.0112138,-0.0826314,0.00924565,-0.0396228,0.0582263,0.223968,0.0105869,0.0964396,-0.164161,0.00689009,-0.0656189,-0.0815741,-0.00892638,0.0691206,-0.00555002,0.163286,-0.188194,-0.128678,-0.0886345,-0.0245138,-0.0613854,-0.077425,0.122915,0.252916,-0.095549,0.00348968,0.0475314,0.132966,0.05707,0.0223126,-0.100211
87,1.15425,-0.0359009,-0.0640447,0.113319,0.0381139,0.0230749,0.105604,0.15216,-0.0457239,0.0825201,-0.228821,-0.125571,-0.0202533,0.0360256,0.0110014,0.0802731,0.0481366,0.00444727,0.025264,0.0227998,0.0869769,0.017646,-0.0313129,-0.115451,-0.0376049,0.0130916,0.00484896,-0.0928177,0.0259305,0.153187,0.01828,0.0191921,0.102047,0.0312787,0.0264494,0.00390738,-0.0401163,0.0330133,0.0578012,-0.0908846,0.232504,0.0737598,-0.0100965,-0.166548,0.160652,-0.146719,-0.0491209,-0.0658487,-0.211941,-0.106428,0.00977625,-0.0244303,-0.0184795,-0.0368692,0.00904477,-0.154213,-0.0203917,0.0619759,0.0337614,0.188657,-0.0124803,0.065958,-0.0224226,0.0796836,-0.0485474,-0.227584,-0.0790893,0.0747971,-0.0302035,0.0464532,-0.0744873,0.0136881,-0.106608,-0.178009,-0.00668948,0.223746,-0.0682117,-0.177817,-0.0424979,-0.194871,-0.0843051,0.26496,-0.165728,0.247988,-0.223974,-0.0190315,0.0678664,-0.0070577,-0.176852
