Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89
77,12.5511,-0.0713135,0.0798905,-0.00221215,-0.00980452,0.0676468,-0.0617592,-0.0898783,-0.0474795,0.102901,0.123872,-0.0782907,0.21008,-0.0186121,0.151256,0.155779,-0.148108,-0.0551515,0.151591,-0.112489,-0.0473398,0.156518,-0.0398047,-0.0556816,0.0967146,0.0059722,-0.0056696,0.0424034,0.0763636,-0.0982788,0.0199968,0.09882,0.0319617,-0.0107826,-0.235778,0.0896935,0.1365,-0.0595028,-0.0455545,-0.148274,-0.0336677,0.123712,-0.167402,0.0722551,-0.165708,-0.186273,0.110316,-0.124996,0.0378177,0.0264462,0.0659268,0.0533608,0.0741482,-0.00390807,-0.00617645,0.00799122,0.170494,0.129996,0.0919095,0.0174833,-0.0319687,0.0485887,0.151709,-0.0763392,-0.0393493,0.0186896,0.120286,-0.0559614,-0.101698,0.205253,0.00589025,0.172694,-0.0493503,0.0763085,-0.122362,0.0518498,-0.00487397,0.148643,0.133045,-0.00745922,-0.0112405,0.238969,-0.157496,0.0034271,-0.018219,-0.0360361,0.0814037,-0.142027,-0.132712,-0.170985,0.199094
78,11.8001,0.025584,0.0452677,-0.119115,-0.039724,0.062414,0.0650717,0.115513,0.0308161,-0.0843152,-0.157822,-0.00215569,0.0155547,-0.0255174,0.0322651,0.119432,0.0188214,0.112937,0.05838,-0.0527612,-0.144724,0.114729,-0.148698,-0.00228133,0.0618265,0.130975,-0.073092,0.0573207,0.00425,0.0971824,0.0821562,0.208265,0.131099,0.140361,0.127748,0.12075,0.100191,-0.317958,-0.233185,-0.11757,0.12758,-0.0594066,0.0118796,0.0541917,0.0835642,-0.0266913,0.0943828,0.111045,0.123741,-0.0890961,-0.159301,0.0341529,0.0996412,0.0969687,-0.0206872,0.132217,-0.102664,0.123627,-0.0307735,-0.185502,-0.0882266,0.104228,-0.0619783,0.0222421,0.0378734,0.0100188,-0.0137563,-0.0156948,-0.0577625,0.123641,0.271014,-0.0777742,0.0919782,-0.0425041,0.126228,0.093993,0.0868619,-0.204104,-0.0366304,0.0399383,-0.0924266,-0.0813694,0.0582268,0.0448165,0.226238,-0.0726475,-0.0322064,-0.0111237,0.050599,-0.0876622,-0.0183292
79,-11.4808,0.145262,-0.0787305,0.0754187,0.0741313,-0.0641845,-0.00579227,-0.181645,0.0761257,-0.286345,0.0851685,-0.0134774,-0.0336496,0.00120988,-0.0672818,0.031947,-0.0181603,-0.0885266,-0.167467,-0.00973393,-0.14798,0.0959871,-0.0282525,0.142418,0.138473,0.0695154,-0.0912408,0.0910709,-0.0744621,0.0903925,-0.21102,-0.183248,0.0345793,-0.00804762,0.0277725,0.0766065,0.0175761,-0.0282282,-0.00299315,0.192589,-0.00472025,0.0824144,-0.0453852,-0.189388,0.071556,-0.0669318,-0.0154711,0.0329074,0.161727,0.0108393,-0.0828375,0.0527986,-0.0141895,0.0511792,0.202285,0.0272826,0.0866445,-0.0538307,-0.0269801,0.096765,-0.0499283,0.0123061,0.02899,-0.0418032,0.00138719,-0.15255,0.107461,-0.0271594,0.0063743,0.235884,0.0635388,0.222734,-0.206611,0.0819879,0.0414254,0.117769,-0.100953,-0.144282,0.1376,0.0858327,0.0608688,0.0795191,0.179697,0.0657896,-0.0567444,0.0175314,-0.0138343,0.234423,-0.118708,0.0202813,-0.0811812
80,10.9772,-0.20116,-0.0730208,0.169327,0.0982275,0.088544,0.114439,-0.168899,-0.0194375,-0.0269437,0.0439035,-0.0206881,-0.116556,0.0447803,0.0644666,-0.100239,-0.14511,0.0335773,0.149339,-0.0116119,-0.277808,-0.0510289,0.111886,-0.171145,-0.116457,0.150412,0.0468267,0.0362594,-0.0637195,-0.0982462,-0.00221685,-0.0365123,0.0646421,0.246265,0.144451,0.0454906,0.0357296,-0.057391,-0.067805,-0.105734,-0.0537261,0.0673261,0.0518841,0.0276945,0.175837,0.115018,0.0809958,-0.110488,0.026143,0.0972348,0.0857589,0.0453434,0.0174913,0.101291,-0.0857571,0.00114188,-0.0690922,-0.0934494,0.0190324,0.103348,-0.0810621,-0.0630806,0.0285255,-0.0950273,0.0234088,-0.151564,-0.0385074,-0.122689,-0.107982,-0.202202,0.0791587,-0.0789404,-0.0457804,0.08812,-0.231092,0.0726797,0.0623282,-0.0139519,0.133774,-0.22967,0.00550091,-0.0557549,-0.0520067,0.124492,-0.114905,-0.0880818,0.169915,0.141536,0.0503701,0.0708548,-0.0275928
81,8.09923,0.189278,-0.253654,-0.0679107,-0.0625937,-0.0632295,0.0151456,-0.117053,0.180973,0.012962,-0.0539663,0.0526875,-0.0415506,0.0323108,-0.141864,0.0434677,-0.0286148,-0.197193,0.132988,-0.13661,-0.0490434,-0.0879906,0.124543,0.194783,0.0235438,-0.179683,-0.107707,-0.185977,-0.138949,0.0314963,-0.0135356,0.0238726,-0.00744692,-0.129987,0.162797,0.0237044,0.0886549,0.0872445,-0.121389,-0.128846,0.151401,-0.0572194,-0.0224866,0.0453247,0.0338601,0.0129559,0.0513435,0.126163,0.010208,0.0786045,0.0357585,0.188149,-0.0803896,0.168407,0.051149,0.145915,0.0094847,-0.0632763,-0.132716,0.00958318,0.0432964,0.116073,0.100682,-0.0344174,0.0462056,-0.0806239,-0.0887298,-0.0394888,0.131888,-0.014093,0.00582681,-0.0904119,-0.00990007,0.136841,0.0663949,-0.0291788,0.0289945,0.262325,-0.0921295,-0.130736,-0.0594384,0.0464025,-0.12879,-0.127202,0.0636993,-0.0387439,0.207107,-0.0437792,-0.0707079,-0.153172,0.013068
82,-7.51378,0.14702,-0.0456653,0.224103,0.0203865,-0.146281,0.187837,0.0638457,0.113025,-0.0701574,-0.171408,-0.00925085,-0.184685,-0.00917097,-0.0644424,0.0386378,0.0132564,0.0808596,-0.04298,-0.113491,-0.0675164,0.20802,0.0591306,-0.0480631,0.0604015,-0.0573603,-0.0706465,-0.00159662,0.150212,-0.0188203,0.0998522,0.0297001,-0.153978,0.0420882,0.0471565,-0.113026,0.0295614,0.0269663,0.0388203,-0.122033,0.0647347,-0.012602,-0.163216,-0.0625842,0.066167,0.00864564,-0.0710497,-0.10084,-0.0159242,-0.0872817,-0.199748,0.045408,-0.0148336,-0.155607,0.0832317,-0.0429133,0.253737,0.00945543,0.00122767,-0.149742,-0.0148111,-0.152567,-0.221516,-0.0751955,0.0575657,-0.0795273,0.0583781,-0.0218028,-0.161389,-0.0308508,-0.000248225,-0.065247,0.0303149,-0.11216,-0.173701,-0.0284636,-0.081687,0.0754201,-0.197428,-0.0654392,0.303718,0.12427,-0.171252,0.0555738,0.00256921,-0.0279031,-0.0690047,-0.00960825,0.00544074,-0.0722495,0.0066868
83,4.78012,0.0333623,0.119917,0.060721,-0.128902,0.291405,0.0502704,-0.0450075,0.220449,0.0595082,0.0473389,-0.0461891,-0.00963831,0.0662086,-0.0524644,0.00634367,0.0470969,0.111023,-0.0920298,0.0479402,0.0714689,0.0744292,-0.099052,-0.0588749,-0.120667,0.148978,0.137149,-0.219138,-0.0848711,0.0244782,0.0553687,0.0684771,0.0655652,-0.0672625,0.0776994,-0.145738,-0.0830911,-0.0625885,-0.025744,-0.0350601,-0.195629,0.036336,-0.0203832,0.187735,0.174015,-0.034492,0.0762013,-9.7333e-05,0.1577,-0.0805696,-0.138408,0.119592,-0.00672432,0.122498,-0.0964402,-0.0191187,0.138031,0.119347,0.05104,0.0325627,0.072177,-0.0786443,-0.0340653,0.0495989,0.082208,-0.0135307,0.200096,0.13856,0.11281,4.52646e-05,-0.075826,0.031347,-0.125783,0.0188975,-0.0146885,-0.195543,-0.0745258,0.0931376,-0.0299243,-0.142118,-0.0799922,0.0428385,0.177748,-0.128369,-0.103255,-0.0977936,-0.0529272,0.00209088,-0.224165,-0.0399506,-0.181496
84,4.46003,0.0679077,0.158831,-0.187409,-0.0553804,-0.078704,-0.00592431,0.0295411,0.0533198,0.132639,-0.0829657,-0.073871,0.00179594,-0.131717,0.0148845,0.086706,-0.0602291,-0.0706243,-0.162633,-0.022036,-0.118674,-0.146194,0.174371,0.0716768,-0.096194,0.108633,0.0138918,0.178293,-0.0171628,0.0714389,0.0907941,0.0294874,0.0491404,0.0872017,-0.0528436,-0.0124113,0.0678569,-0.043464,-0.0115885,0.0525638,0.0987305,0.0303314,-0.0277632,0.201694,-0.0107957,0.0190721,-0.0885362,0.11754,-0.00948323,-0.049575,-0.163511,-0.138261,0.00835588,-0.0554191,0.0349183,0.00237531,0.0806968,-0.223156,-0.0543543,0.0781294,-0.147883,0.122977,0.109684,0.142988,-0.0562188,0.169594,-0.0171447,-0.0292035,-0.183852,-0.10406,0.0544153,-0.00429818,0.133814,-0.0674516,0.0307198,-0.0946075,-0.274399,0.145617,0.210528,-0.0487353,0.187026,0.104217,0.107236,-0.0861641,-0.125883,-0.106707,0.179662,0.0406379,-0.0431202,0.00166229,-0.157091
85,-4.35322,0.00987008,-0.0643647,0.0367095,-0.14971,0.0654624,0.0585965,0.0641017,0.0833489,-0.0415409,-0.0638208,0.167488,-0.0777431,0.17148,0.0825352,0.10959,-0.1195,-0.170239,0.117017,-0.168886,0.121385,-0.106069,0.0340852,0.0618216,-0.261308,-0.0201176,0.0188226,0.0136785,-0.0712728,-0.075461,-0.136686,0.129579,0.166118,0.276695,0.0675931,-0.0054409,0.0220589,0.0723946,0.111627,0.159181,0.108838,0.0110433,0.0580426,-0.0561137,0.123762,-0.0624219,0.157039,-0.0382651,-0.0955908,0.062889,-0.181884,-0.0868836,0.0338203,-0.0267451,0.00585524,-0.0734434,-0.0326892,0.0218857,0.129031,-0.012204,-0.0216764,0.140182,-0.00679576,-0.0661005,0.0543136,0.0213715,-0.0524345,0.214667,-0.0797387,0.0360945,-0.113918,0.0635747,-0.205737,-0.0797675,0.0572803,0.10001,-0.0664892,-0.0426217,0.0103695,0.143162,-0.0368862,0.100929,-0.129091,0.0632575,-0.160082,0.0341502,-0.133962,-0.201048,0.111065,-0.0902265,-0.0979943
86,-3.14372,0.0562054,0.0410632,0.0309972,0.181064,0.231056,0.0958847,0.0750917,0.039672,-0.0525302,-0.10718,0.0592141,-0.100132,-0.0305358,0.142932,0.158457,-0.0428821,0.1053,0.0587494,-0.0499545,-0.017302,-0.0796268,-0.176346,0.0629303,-0.0209636,0.0522304,0.0622662,0.000182898,-0.028832,0.0912601,-0.117043,0.0363001,-0.0451865,-0.183575,-0.0584969,0.0683977,-0.0120867,0.177764,-0.167806,-0.0066757,0.157047,-0.175413,-0.132529,-0.0201187,-0.139046,0.204197,-0.0406651,0.0933418,-0.0355713,0.069064,0.103515,-0.0109625,-0.10874,0.0601772,-0.000508434,-0.177488,0.112241,-0.0694488,-0.156774,-0.0490262,-0.00413062,-0.121022,-0.0167924,0.0239398,0.153438,0.196641,0.0945076,0.111421,-0.0457309,-0.101185,0.0319852,0.157873,-0.101178,0.11681,-0.098174,0.0101103,0.0582831,-0.220393,0.0809004,-0.0105215,0.0619989,-0.109976,0.0582771,-0.0774654,-0.184694,-0.0490529,0.125964,-0.0705669,0.120734,-0.171781,0.111249
87,2.83449,-0.0990152,-0.0854827,0.0447178,-0.0859245,-0.113658,0.255983,-0.0111567,0.0550117,0.0170913,-0.0192272,0.0466587,-0.207567,-0.175704,-0.011736,-0.0552308,0.0728716,0.200327,-0.187285,0.0146004,-0.206541,-0.0309139,-0.084386,-0.00557567,-0.0147441,-0.104322,-0.00722156,0.0897133,-0.115329,-0.0628651,0.0951851,-0.0122129,0.074042,-0.0675857,0.00367828,-0.00077318,-0.0914694,0.0557274,-0.115733,-0.0894914,0.0843366,-0.0307685,-0.0845557,0.0604559,-0.0437326,-0.0629621,0.180241,-0.0998365,0.00823552,0.14589,0.136514,-0.147001,0.0425012,0.00925918,0.148623,-0.087359,0.0348536,-0.0303944,0.0334793,-0.00199999,0.154737,0.364004,0.119556,0.0750068,-0.043753,0.0667114,0.197267,0.0142492,-0.00447978,0.0981889,-0.0856578,-0.0412397,-0.117754,-0.209094,0.0416897,-0.0201772,0.127038,0.08643,0.0128733,-0.0981157,-0.110726,0.0625482,0.0522162,-0.0499094,-0.0353895,0.019983,-0.152471,0.044649,0.087095,0.142092,0.135735
88,-2.66419,0.137463,0.00699793,-0.0297124,-0.0716599,0.0109987,0.0225941,-0.0941369,-0.0341759,-0.230348,0.0602307,-0.022255,0.119692,-0.0286433,0.208976,-0.0311239,-0.000428565,0.0311752,0.0793159,0.121786,-0.107308,-0.0296181,0.0464789,0.283851,0.112731,0.0217114,0.0711364,0.210293,0.01202,-0.0149889,-0.090056,0.0931958,-0.091763,-0.0411543,0.0844937,-0.0391614,0.352217,0.148497,0.0737089,-0.0439536,0.00195512,-0.0398287,0.0861793,0.107303,0.160121,-0.0259581,0.0790186,-0.0587508,-0.0357951,-0.0236885,0.0604113,0.00700865,-0.0647099,-0.146659,-0.0683635,0.0660986,-0.00791285,-0.187954,0.218797,-0.0554008,-0.0807826,-0.0909526,-0.0652843,0.300287,0.0566701,0.0299784,0.0930086,0.0288368,0.00438824,0.0513009,-0.111959,-0.0581858,0.0453014,0.0430526,-0.126219,-0.127738,0.0656681,-0.020519,-0.0189604,-0.0611789,-0.154115,-0.0945924,-0.101706,-0.0802593,0.0278877,-0.0888624,-0.220294,0.0253959,-0.0362016,-0.00888353,0.00637461
89,-1.2057,-0.022576,0.0889231,0.0495849,0.0470263,0.00179546,0.0805224,0.0423249,-0.195799,0.00126619,-0.0474164,-0.0247084,-0.0157454,0.196804,-0.101877,-0.0458244,0.113242,-0.114111,-0.0875858,0.0960802,-0.017405,0.110122,-0.00788552,0.184692,0.163831,0.0395216,-0.0380351,0.0326393,-0.0576088,0.107201,0.232634,-0.0838597,-0.0217681,0.00275872,0.196956,0.0147554,0.113533,-0.0798639,-0.0518911,-0.0165769,0.0421455,-0.0258996,-0.106882,-0.192435,-0.111373,-0.134003,0.00625597,-0.122937,0.173418,-0.0660853,-0.0402444,-0.0775507,-0.0250516,0.0971284,-0.275238,-0.0344083,-0.0813728,-0.00555332,0.00624915,-0.177368,0.0267468,-0.0290088,0.245325,-0.0499524,0.0143684,0.0707623,-0.139755,0.135054,-0.106113,-0.0265117,-0.127025,0.101649,0.00118675,0.112535,0.0401843,-0.111034,0.108707,0.160369,-0.0490887,0.0317202,-0.0330832,0.0277867,-0.00725631,0.100111,-0.327454,-0.0952046,0.0170808,-0.00681806,0.125309,0.0624848,-0.0547166
