Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97
62,31.0969,-0.0820606,-0.0499479,0.152031,-0.0316917,0.00315134,0.0592826,0.0102945,0.120037,-0.0143367,0.181519,-0.170071,0.10683,-0.0569325,0.06378,-0.124899,-0.119578,0.146767,-0.208127,0.00688353,-0.13704,-0.0681565,0.0463428,-0.232628,-0.134135,-0.00562704,-0.0578648,0.0165093,-0.0227458,0.0838173,-0.00692466,0.113956,0.100579,0.0353086,-0.121874,0.0441718,-0.0789684,0.0385643,0.0881156,-0.0125708,0.186565,-0.0954125,0.0361081,0.0197507,0.0151327,-0.123786,0.104898,-0.106509,0.00512284,-0.100897,0.0488742,-0.0613246,0.123877,0.00168672,-0.00129843,0.237744,0.0607789,-0.166501,-0.024867,-0.061435,0.038302,0.0951265,0.144037,0.117611,0.0364337,-0.0756275,-0.10668,-0.123494,-0.00413129,-0.0491053,0.117256,-0.0292984,0.0384431,-0.0934734,0.0468482,0.0379403,-0.127584,0.0716121,0.008055,-0.0719141,-0.0723867,-0.060542,-0.137069,-0.0152754,0.127021,-0.092727,-0.044185,0.000397086,0.0602341,-0.139299,0.00650484,0.361194,-0.0956146,-0.0621808,-0.149968,-0.0105698,0.0278284,-0.068054,-0.119503
63,-29.4177,-0.100557,-0.0711412,-0.0118009,-0.0426354,0.104375,-0.134979,-0.0574966,0.0795271,0.116033,-0.0255047,0.0428266,0.13643,-0.0842828,-0.157464,0.0927474,-0.0373097,-0.0528662,0.131946,-0.154651,-0.00312164,-0.0476764,0.24575,-0.0241074,-0.179807,-0.0331995,0.0746534,-0.0454287,-0.120915,0.0337398,-0.171301,-0.00813847,-0.0479419,-0.0797556,0.0466287,-0.0587623,-0.0658705,-0.133046,0.0308738,-0.0067373,0.106822,0.0705055,-0.213616,-0.0837768,0.218273,0.0638235,0.0272825,-0.209316,-0.0746593,-0.159747,0.150271,-0.0523076,0.113765,0.0346686,0.0509532,0.0582868,-0.00476803,0.043537,0.052126,0.00233629,-0.146349,0.0801003,0.0428811,0.0878147,-0.0911516,-0.0150284,-0.022294,0.137023,-0.0880896,-0.1096,-0.0749481,-0.0353773,-0.201479,-0.0802749,-0.0616172,-0.0253157,0.0413736,-0.050718,0.197057,0.0265206,0.105208,0.0103179,0.136855,0.0106233,-0.0617933,-0.136114,0.153999,-0.248435,0.0160611,0.0311191,-0.0207231,0.0280473,0.042419,0.130823,0.100881,-0.111608,-0.133033,0.0563249,-0.0212023
64,28.9643,0.124016,-0.0783926,-0.0184845,-0.0562035,0.0158743,0.0719567,0.00442522,-0.0567981,0.0969771,-0.230541,0.0508329,-0.0370019,0.0652875,0.140269,-0.138965,0.0750892,0.148529,0.194016,-0.15688,0.0024917,-0.0692727,0.0560789,-0.230586,0.0389679,0.0713204,-0.00986259,-0.1185,-0.0388269,-0.0616734,0.136056,0.0601923,-0.10728,-0.0207159,-0.0408572,-0.149196,0.0961734,-0.190101,-0.0282979,0.0615127,0.0612486,0.111425,0.0102145,-0.0767,-0.0374943,0.221027,-0.0737399,0.0336382,-0.155115,-0.0409293,0.00458682,-0.182509,-0.0621767,-0.0595981,0.110648,0.190053,-0.0522043,-0.0307637,0.0687318,0.123574,-0.0125404,0.00455733,0.127425,-0.0608482,0.0911232,0.112174,0.092537,-0.068562,-0.0833962,-0.0620933,0.0432892,-0.173895,0.00548489,-0.0903115,0.0734738,0.185344,0.0633098,-0.0207713,-0.0673268,-0.0225807,-0.143817,0.0772348,0.00779109,0.124144,-0.00785605,0.0950133,-0.0562597,0.0545596,-0.00788572,-0.066294,0.0692655,0.0677887,-0.114999,-0.00527374,0.204839,0.0674812,0.0498309,-0.234394,0.104606
65,-28.7594,0.0496265,-0.048921,-0.0585414,0.0941458,0.126941,0.0241678,-0.0850291,0.0806285,0.114542,0.0952337,0.0986049,-0.169422,0.11623,0.0858145,0.0226891,0.0451312,-0.00519975,0.0411295,-0.0910096,0.12751,-0.202311,0.110236,0.110385,-0.0365189,-0.0942827,-0.0354657,0.0953034,-0.103678,-0.0381977,-0.0835968,0.0999312,-0.118421,-0.000781917,-0.232035,0.033337,0.0395464,0.0142533,0.119581,0.305096,-0.0567866,-0.0803144,0.00387598,0.0324621,0.027783,-0.166212,-0.124672,0.0588153,0.0665842,-0.0515888,0.133474,-0.0328446,0.0752217,-0.020696,0.0164226,-0.0153986,0.0101092,0.129821,-0.0957834,0.0899309,0.0485573,-0.0400733,0.0377035,0.0383883,0.0147453,-0.0498012,-0.00708872,-0.202434,0.234251,0.0094287,0.0402985,0.0202508,0.0278689,-0.0952383,0.0561286,-0.0558059,-0.0174128,0.17052,0.0732808,-0.100062,0.0933389,-0.194865,-0.119162,0.0886408,0.237128,0.0437658,0.0137288,-0.00281861,-0.0963894,-0.024654,0.153858,-0.0876776,0.165088,0.0992012,0.094499,0.0588068,-0.121071,-0.0123708,0.151479
66,28.1246,0.101717,0.209488,-0.0305902,-0.199423,0.253058,0.071333,-0.0724874,0.178427,-0.0265519,0.0655119,-0.043546,0.143109,0.00253106,-0.06994,-0.0215278,-0.106391,0.0075521,0.0665349,0.0784359,0.0575441,0.0918337,0.228813,0.0646989,0.0178628,-0.0614442,0.0531703,0.0814651,-0.317041,0.14114,0.0522672,0.163915,-0.0319374,0.0991358,0.111341,0.0213572,0.0337298,0.0115672,0.13845,-0.135586,-0.0931575,-0.0347792,0.184853,-0.0142377,0.0786528,0.0448142,-0.0130007,0.0106428,-0.0366698,0.123198,0.0434913,0.0257742,0.013614,0.0766921,0.0273493,0.0626319,0.0133459,-0.0623622,0.0399463,-0.0143209,-0.12998,-0.0891648,0.122793,-0.206679,0.0970311,-0.157385,-0.0524882,-0.169136,0.0579996,0.10432,-0.0989224,-0.0122471,0.0283133,0.053596,0.112694,-0.00894641,0.0655578,0.151161,-0.0559356,-0.0147507,0.0192625,0.165472,0.0534129,0.0426806,-0.104905,0.158592,-0.106287,0.0256533,0.03739,0.108081,-0.113422,0.0218897,-0.030987,0.0609546,0.0727175,0.0532685,0.0751661,0.128807,-0.00305866
67,-27.8491,-0.000857869,0.0354323,0.0064311,0.123833,0.0593394,0.226867,-0.166436,0.0179357,-0.0466196,0.0723865,-0.108655,0.0907348,0.00241098,0.0695908,0.154459,-0.0463263,0.0857254,0.0658816,0.0639884,-0.0538867,0.161698,0.0534409,0.0655711,0.0187406,-0.0889654,0.0813762,0.081693,-0.127861,-0.0811806,-0.0341437,-0.00837388,0.18125,-0.0122618,0.0111158,0.160683,0.206026,0.0544903,-0.0481385,-0.131547,0.0256811,0.0903152,0.0385521,0.004504,0.147466,0.159865,-0.110707,-0.037963,-0.163648,-0.00577937,0.086129,-0.0292417,-0.177277,-0.0990825,0.148477,-0.0422279,-0.0864181,-0.0162481,-0.0816313,-0.0250258,0.0577855,0.273819,-0.189299,0.0510743,0.061673,0.159261,-0.0455338,-0.011135,-0.19148,0.00895132,0.0228023,0.0849391,0.058771,-0.102007,0.0501459,0.0420899,-0.210428,-0.094372,0.0789645,-0.0569947,0.0110353,-0.0872062,-0.057401,0.0523429,0.0215928,0.001771,-0.231422,0.017842,-0.0634076,-0.00599662,0.183416,-0.0588096,0.158297,0.0231508,-0.0473103,-0.118013,-0.0649752,-0.0400751,0.0597496
68,27.1857,-0.328006,-0.0589741,0.0722479,-0.000535221,0.123508,-0.0309904,0.00728377,0.0789573,0.167413,-0.0392561,0.0156127,0.275288,0.105376,-0.0824156,-0.190009,-0.111112,-0.0134203,0.0399312,-0.102416,0.0636472,-0.100962,0.0738584,-0.0275042,0.120102,0.14171,-0.0685395,0.115935,0.00280167,-0.0783557,-0.0379443,0.130218,0.106834,-0.152614,-0.0729222,0.0336921,-0.136519,0.0260184,-0.0520526,0.0441735,-0.0329647,-0.164266,-0.108029,-0.0585778,0.0311483,0.0643955,0.0335198,0.0718713,-0.0479686,0.113336,-0.189929,-0.0149004,-0.113856,-0.108462,-0.0180928,-0.00901783,0.063518,0.0750586,-0.0648611,0.00150607,0.0627553,-0.0886724,0.0313727,-0.109536,-0.111912,0.161691,-0.075528,-0.0728872,-0.0177433,-0.096585,0.14796,-0.0730468,0.217951,0.134585,0.0100012,-0.0198914,0.00975648,-0.120404,0.0638103,0.0988455,0.00975469,-0.0119188,-0.0491534,-0.0678208,-0.0307234,0.124209,-0.115963,-0.0283161,0.151615,0.0325401,0.0601502,-0.189341,0.0211423,0.171916,-0.0897038,0.0376646,-0.0333163,-0.0221059,-0.144422
69,26.3184,-0.128015,-0.131071,0.0179091,-0.0424483,-0.0175324,0.0929953,-0.0620726,-0.0627954,-0.148949,0.0254002,-0.0454575,-0.0487659,-0.0779487,-0.0952411,0.00235492,-0.200823,0.00178597,-0.0116435,-0.0866658,0.120798,-0.0652973,-0.103334,-0.209486,-0.0553331,-0.0643879,-0.00985703,0.0904443,-0.0663814,-0.125571,-0.0174137,0.0583751,0.0247866,-0.199622,0.1287,0.0970029,-0.078626,-0.0881292,0.0248217,-0.0217449,-0.0408878,-0.165188,-0.0651122,-0.229401,-0.0483329,-0.142778,-0.0416255,-0.0310123,0.128014,0.114318,0.0835976,-0.177867,-0.195847,-0.0798817,0.0672665,-0.0213248,-0.0122793,0.0562191,-0.0537317,-0.0698717,-0.138138,-0.184981,-0.274328,0.0640508,0.291366,0.0853038,0.0749359,-0.0151918,-0.036904,-0.0720466,-0.0927472,0.00405377,-0.0315129,-0.0547121,0.0326691,-0.066895,-0.0841483,0.135048,-0.16208,-0.0134287,-0.0941399,-0.0265627,0.187025,0.0657566,0.0765275,-0.0328727,0.0906729,0.0133799,-0.00848119,0.110453,-0.117437,0.0529796,0.00287612,-0.0498283,0.0436058,0.0484781,0.0355062,0.0451465,0.111831
70,-26.0673,-0.0265201,0.038571,-0.0159727,-0.0514212,-0.192652,-0.0576404,0.074189,-0.0575095,0.0202183,0.0489934,-0.0371901,0.1198,0.10104,-0.05525,-0.099466,0.067022,-0.177091,-0.18237,0.041344,-0.22731,-0.0787102,0.0924165,0.0717384,-0.00898491,-0.0336851,0.163287,0.0581944,-0.119026,-0.00332833,-0.0590793,0.0416834,0.0339616,-0.0349327,-0.0728876,-0.0283865,0.103441,-0.0346427,0.0205286,-0.0463777,-0.000428872,0.110014,-0.0233801,0.00183178,-0.00293568,-0.138463,0.0398464,0.0774384,-0.103623,-0.0320216,0.0132572,0.160362,-0.0289067,-0.217895,0.190369,-0.067601,0.134748,0.0735444,0.0636166,-0.0234147,0.113686,-0.184734,-0.0668641,0.111772,-0.0181489,-0.00548076,0.0258558,0.00994621,0.209429,0.0232784,-0.134913,-0.198861,-0.0871835,-0.026533,-0.0936189,0.054521,-0.247122,-0.101686,0.00664111,-0.0252251,-0.129087,-0.154774,0.0166155,0.156538,-0.168266,0.153922,-0.116623,-0.0105085,0.0497217,-0.104259,-0.173585,0.03074,-0.10043,0.0334455,0.184499,-0.0498483,-0.00747262,-0.0228528,0.101635
71,25.4602,-0.0908513,0.29652,0.0648262,6.55253e-05,0.1158,-0.179121,-0.0234778,-0.0805767,-0.02192,-0.0345334,0.0970351,-0.00628665,-0.117004,-0.0010027,-0.00787217,0.159082,-0.164993,0.191007,0.0564253,-0.125967,0.0306361,-0.185027,-0.161356,0.113197,0.206241,-0.0789044,0.0935016,-0.0571133,0.139717,0.0545057,0.109853,-0.0353812,-0.162088,-0.0630187,0.183311,0.0396385,-0.0717486,0.0285554,-0.0524534,-0.201531,0.186821,0.052424,0.0324422,0.0209239,-0.0308979,-0.060527,-0.112672,0.039922,-0.101608,0.106563,0.055661,-0.0540765,-0.00316169,-0.0963455,-0.0254353,0.0356281,-0.029206,0.0596362,0.0125808,-0.0197183,-0.0403319,-0.0197608,0.0912431,0.0487513,0.0025849,-0.0988977,-0.086181,0.0957599,-0.250882,-0.0612137,0.124493,0.105163,-0.0466738,0.024294,-0.0151591,0.0507279,-0.011959,-0.0125904,-0.136206,0.00688472,-0.0178433,-0.0409887,0.155798,-0.0146475,-0.233427,-0.0673321,-0.00142815,0.030328,0.0295097,0.0151371,-0.011182,-0.179373,0.0611046,-0.131386,0.0161882,-0.115301,-0.118306,0.0408864
72,-24.7316,-0.0218735,-0.0328049,-0.00696691,-0.0277162,-0.102795,-0.122151,0.0152318,0.0963661,-0.121347,0.046879,-0.0840604,0.134254,-0.0980914,-0.0495492,-0.206146,-0.186072,-0.0636595,0.00348051,-0.131468,0.0455278,0.0097322,-0.0940552,0.122471,0.0152052,-0.0232086,0.0249403,-0.119972,0.143421,0.116404,0.0663502,-0.0305275,-0.137859,-0.159225,-0.06199,-0.0829701,0.0652821,-0.156189,0.0514583,-0.0817643,-0.0888821,-0.164534,0.0363689,0.125158,-0.126242,-0.00375317,-0.1089,0.0437392,-0.163918,0.0112688,0.0375542,-0.022949,-0.00723095,-0.0454126,0.151174,0.0840598,-0.076389,0.0699931,-0.143624,0.0435579,-0.0446666,0.0246866,0.0273736,0.0275733,0.057795,0.011168,-0.124905,0.115171,0.0695562,0.181613,-0.215567,0.222591,0.134308,0.0578601,0.176485,0.0902562,0.0337143,-0.036114,0.224747,-0.157779,-0.0398748,0.0465781,-0.121265,-0.0609082,-0.0571163,-0.0348398,0.0649976,0.0806997,-0.121261,0.0582588,-0.0252536,0.03764,0.0712054,-0.0875754,0.097264,-0.0362543,-0.228999,-0.110679,-0.0726375
73,-23.177,-0.0838684,0.137625,0.176488,-0.11781,0.0096274,-0.0857225,0.0893701,-0.233228,-0.00135024,0.193494,0.120302,0.0109412,-0.0634951,-0.0517467,0.116105,-0.244496,0.124255,0.0137221,-0.142376,0.029307,0.134895,-0.00190623,-0.0130221,0.0840244,-0.000555674,-0.0106536,-0.0966989,0.0307388,-0.312205,0.0297512,-0.133289,0.00174566,0.0463174,0.0138342,-0.0516558,0.108301,-0.0890724,0.251009,0.218499,-0.0124441,0.0061494,0.14709,-0.030199,-0.0399877,0.0887514,-0.123901,0.0110078,-0.107729,-0.0810524,-0.00978191,-0.00920974,0.0970982,-0.047231,-0.0288489,-0.116628,0.062491,-0.0605227,0.0562889,-0.125135,0.0091135,-0.0783097,0.00490295,-0.151433,-0.151421,0.0297097,-0.0950204,-0.0722633,0.0288789,0.140872,-0.00422523,-0.103099,-0.0576977,-0.131284,0.0363743,0.00718409,-0.123883,-0.0229145,-0.143398,0.0240593,-0.020332,0.0226003,-0.132536,0.0650978,-0.0894122,-0.182111,0.0846797,0.00522457,0.119259,0.0400725,-0.0480823,0.0184448,0.129239,0.103778,-0.0891413,-0.0170713,-0.0294725,-0.0276174,0.00904065
74,22.3728,-0.211489,0.0523611,-0.0870246,-0.0859027,-0.0783224,-0.134332,0.124259,0.0621387,0.0337721,-0.0661965,0.0280849,-0.107959,0.167357,0.0768377,0.0826654,-0.110824,0.039018,-0.103954,0.00314216,0.159789,0.0245955,-0.0228585,0.0353606,-0.0550503,-0.097794,0.193036,0.0982832,-0.0244274,0.0978252,0.0875971,0.0151984,0.0738493,0.00358873,0.0455047,-0.0490545,-0.0556129,0.00691248,-0.112992,-0.111999,0.115234,0.0595396,0.152317,-0.080237,-0.00386083,-0.0518164,0.0098752,-0.187311,0.0353879,0.0812614,0.00907645,-0.0122241,-0.0642524,-0.0700946,-0.0546278,0.179566,-0.0827098,0.108862,-0.0799602,-0.00190709,0.0445307,-0.0151448,0.0556457,-0.122938,0.0143966,0.108183,-0.15866,-0.0384111,0.0537295,-0.0657143,0.0165602,0.10144,-0.127393,0.0978989,-0.0749364,0.0338981,0.108612,-0.19517,-0.00522011,-0.129891,0.150196,0.00691653,-0.272141,0.158376,-0.0277954,-0.117453,0.0656406,-0.071794,0.136748,-0.0159819,0.0120964,-0.0107538,0.127103,-0.111846,0.0573147,0.024833,0.220508,-0.0694106,0.27921
75,-20.8103,-0.0683386,0.0953894,0.102637,0.0730166,0.0159662,0.104413,-0.0469453,0.0137674,0.000259193,0.1146,-0.0557139,0.0837392,-0.116132,0.116518,0.0329488,0.216934,0.313816,-0.0377976,0.0680986,0.170368,-0.126687,0.0781027,0.00708808,0.11704,-0.0877979,0.0612356,0.00965382,0.0187122,0.118378,-0.225481,-0.0727483,0.107699,-0.00201923,0.0339175,-0.178488,0.070606,-0.163447,-0.165467,-0.0607423,0.0553594,0.0187635,0.156945,-0.108696,-0.0985468,0.036264,-0.0223204,0.0301179,-0.0395501,0.136331,-0.0909495,-0.0250592,0.111497,0.0236603,0.0715435,-0.151429,0.0270403,-0.0127562,0.0791365,0.00887753,-0.0733152,-0.230011,0.09899,0.160998,0.0822066,0.0509785,0.023515,0.0754148,-0.010824,-0.0386864,-0.0535073,0.0484084,0.0780377,-0.0170205,0.107162,0.109778,0.0946611,0.0420293,0.038213,0.0186696,-0.0185545,-0.096826,-0.0652126,0.049921,0.0618696,-0.211776,0.0126322,-0.0839454,0.00226287,-0.216771,-0.159501,-0.194978,-0.0444958,0.0553209,-0.0395304,0.0533348,-0.0612105,0.120536,-0.0210986
76,19.5022,-0.202668,-0.0295686,0.114778,-0.0498576,0.0945009,0.00291078,0.00565413,0.0617226,0.0750243,-0.0243364,0.122176,-0.174666,-0.101828,0.0752872,0.0929643,0.010889,0.0952243,-0.0211111,0.107214,0.0501056,-0.0227343,0.0212359,0.16844,0.00272676,-0.0139446,-0.105657,0.115021,0.0895049,-0.0747384,-0.0920917,-0.0277649,-0.154925,-0.145863,0.0406956,0.00475934,0.0918113,0.226071,0.0982761,-0.0106104,0.0155572,-0.128142,0.015369,0.17676,-0.158967,0.0839013,0.284009,0.0525444,-0.151837,-0.0551168,0.00547164,-0.0578385,-0.0139032,-0.0340921,-0.0426921,0.175999,-0.133105,0.0474055,0.109088,-0.0763241,-0.109311,-0.149361,0.021468,0.027981,0.101296,0.090213,0.0438236,0.0146801,0.158801,-0.0660048,0.0403452,0.0910229,-0.198478,-0.121944,0.00476339,0.102466,-0.0526986,-0.126817,0.060592,0.015884,0.0705313,0.129811,0.170635,0.130924,-0.0424836,0.0297932,-0.186426,0.167542,-0.0349387,-0.0288057,0.0475613,0.0424748,-0.0720324,-0.0122742,0.00195241,-0.183037,-0.0195664,0.0678381,-0.0690113
77,-19.3607,0.111708,-0.0916514,0.100342,-0.177931,0.0996991,-0.321481,0.00937964,-0.0269097,0.0171478,-0.0414732,-0.0134358,0.0837721,-0.04601,-0.0139667,-0.0218599,-0.00364405,0.183592,0.013492,0.276859,0.122395,-0.00605632,-0.140636,0.0310605,-0.187705,-0.0396426,0.0328395,-0.0531553,-0.0454237,-0.0149238,0.00697571,-0.141548,-0.112548,-0.10836,-0.0300083,0.0420161,0.0192509,-0.115471,-0.0576248,-0.0523895,-0.0364993,-0.0626858,0.0313582,-0.0654269,0.184978,0.112145,-0.0495255,-0.0038511,0.0935864,-0.0127942,-0.242066,0.0991304,-0.0524343,0.0304025,0.144927,0.0595882,-0.144233,0.119139,0.0207994,-0.0194791,-0.0582525,0.00311607,-0.0451898,0.104049,-0.132542,-0.135771,0.0505826,-0.0374797,0.0405372,-0.0394801,0.153089,0.0982626,-0.0431116,0.0713384,-0.0151785,0.0142206,-0.174341,0.0833378,-0.168822,0.194246,-0.0133128,-0.142633,-0.172968,0.15216,0.0629992,0.0993371,-0.0962207,-0.0871928,-0.0808511,0.118592,0.0586392,0.0485687,-0.0605467,-0.0453284,0.0322756,0.0365879,-0.092696,-0.0184362,-0.0517725
78,18.7144,0.00630565,0.0891367,0.164865,-0.122308,-0.090089,0.0253512,-0.218195,0.0334605,-0.0221329,-0.058363,0.0222616,0.0873037,-0.000227424,0.0204464,-0.0139508,0.211819,0.0980652,-0.10393,0.112433,-0.0804982,-0.120184,-0.056391,-0.0233825,-0.189406,-0.059212,-0.24468,-0.0757969,0.0971439,-0.0339232,0.0370689,0.066036,-0.0838268,0.0213885,0.224613,0.0167228,0.0158759,-0.030263,0.160801,0.0449109,0.0642734,0.0864675,-0.125551,0.0702139,0.0182577,0.0698742,0.0232186,-0.0705389,0.10396,0.250807,0.233432,0.0120468,0.0644236,-0.129355,-0.0260195,0.082224,0.0615425,0.112814,0.0877251,-0.0814465,0.0794013,-0.0303687,-0.0676651,0.0821244,-0.147598,0.104999,-0.0373667,-0.0917534,-0.0482235,0.0745187,0.0213738,-0.088582,-0.0523853,0.13565,0.0980471,-0.0875991,-0.0155829,-0.0111407,0.0645329,-0.177744,-0.0609896,0.176715,-0.0846522,-0.0109301,0.0821397,0.0146687,-0.0718522,-0.066428,-0.00438887,0.130595,-0.11847,-0.214002,0.171157,-0.0769312,0.03126,0.0318641,0.00267501,-0.111956,-0.0270165
79,-16.6209,0.152784,-0.0617459,0.0180649,0.0135692,-0.0424505,-0.00851859,0.150119,0.0815114,-0.0219426,0.0321908,0.12678,0.000281331,-0.0572721,0.00964457,0.0826864,-0.116767,0.0874116,0.0206238,-0.0375516,0.00597147,-0.17027,-0.01252,0.166236,0.0223876,-0.0999265,-0.034313,0.0452669,0.165253,-0.0985539,0.034343,0.0685687,0.058877,-0.0531247,-0.013459,0.0361975,0.0141773,-0.138716,-0.0450303,-0.155268,-0.00218908,-0.268564,-0.0461754,0.111705,0.148281,0.09397,0.0740144,-0.140576,-0.0449444,-0.0767568,0.174075,0.0184692,-0.170933,0.0446214,-0.164525,-0.0854575,-0.143051,-0.0735024,0.142244,0.0810172,0.104817,0.01051,-0.0620457,-0.0530184,-0.0316582,-0.211906,0.0215884,0.16695,-0.0111095,-0.0690385,-0.0319617,-0.0461093,0.032705,-0.0535795,-0.0506917,-0.0159457,-0.049441,0.171602,0.0424055,-0.256039,-0.138797,-0.0101321,-0.107037,0.0360917,-0.0350448,0.043287,-0.0697507,-0.0303601,0.134414,-0.0889753,-0.0587857,-0.146633,-0.141522,0.218749,-0.0274233,0.119185,0.19481,-0.0714608,0.00870831
80,16.4475,0.0212389,0.171953,0.160305,0.147369,-0.161566,-0.119189,-0.0926917,0.0147959,-0.0885571,0.167318,0.112271,-0.0466236,-0.0462249,-0.044702,-0.0391615,-0.0645241,0.0377556,0.044552,0.041224,0.0153796,-0.0927834,-0.0140555,-0.0333581,-0.022287,0.193972,-0.0862549,0.0922241,-0.0527622,-0.056872,-0.009834,-0.120126,0.0170793,0.0404304,0.0302178,-0.100502,-0.180981,0.0428743,-0.0231603,0.0372935,0.0406676,-0.121576,0.170935,0.031677,0.22391,-0.0410533,-0.100472,0.102583,-0.155314,0.0631475,-0.0499845,0.0704257,0.0943615,-0.0981526,0.114665,0.0894893,-0.000836198,-0.0251757,0.111074,0.150037,0.170083,0.14404,0.00300574,0.0101773,0.0214127,0.0668286,0.140087,-0.155642,-0.00123958,-0.187635,-0.138565,0.23693,-0.0207738,-0.00242793,0.0462742,-0.03437,0.0113754,-0.0746794,0.0490754,0.063436,-0.08467,0.0249314,0.116471,-0.112043,0.0713156,0.0401588,0.106269,-0.0356746,-0.0493654,0.0636657,-0.0155985,-0.00817808,-0.0246784,0.0933228,0.186289,-0.139576,0.305765,0.0217894,0.0370078
81,-15.5861,0.0429947,-0.0909898,0.023125,-0.172243,0.0645379,0.0799059,-0.0337722,0.0474491,-0.150883,0.129992,-0.00831778,0.130512,0.149911,0.23705,0.0822182,0.0345545,0.0844594,0.0490711,-0.137955,0.0771144,0.044367,-0.0809062,-0.177305,0.0676361,0.0373989,-0.0724891,0.119212,0.0217718,-0.00586247,0.0264519,0.0971879,-0.0924575,-0.108472,-0.0484355,0.102606,0.0227536,0.143702,0.00524603,0.0637099,-0.0975364,-0.0345325,-0.0261722,-0.0514674,0.0051621,-0.0426612,0.0692815,-0.00147747,-0.0899227,-0.000402356,-0.0752066,-0.0290604,0.122489,0.030564,0.00756545,-0.013868,0.0719335,-0.181177,-0.0543107,0.00914362,0.135069,0.0140858,-0.0912763,0.135748,-0.0632297,-0.23609,0.139785,0.0803684,-0.0719144,-0.0519873,-0.286222,-0.0112034,-0.150005,0.117439,-0.271269,0.234915,0.0710643,-0.0655112,0.0179386,0.0847501,0.182687,-0.0170595,-0.129639,-9.87904e-05,-0.0249077,-0.0560636,-0.0845759,0.0631122,0.0264171,0.125397,-0.0906179,-0.08512,0.119323,-0.00333065,0.133441,0.0335162,0.000333028,-0.0711098,-0.0508175
82,-14.5492,0.162627,-0.0601045,0.0503919,-0.032764,-0.0107939,0.0561089,-0.0157221,-0.0103657,0.034532,-0.0297536,0.0713088,0.18634,0.170533,-0.0253037,0.0879154,0.0266953,0.038086,-0.0847424,0.0170042,-0.0391557,-0.00640923,-0.129373,-0.0625629,-0.0069552,-0.0129966,0.0866996,-0.118543,-0.0204586,0.00306678,-0.0805241,-0.0233262,0.0603901,-0.181742,0.115248,-0.187763,-0.132263,0.231329,0.231531,0.0747176,-0.104496,0.0681831,-0.0307454,-0.26302,-0.141249,0.0290133,-0.01248,-0.152553,-0.136459,-0.0828981,-0.0903974,0.200903,-0.0262923,0.00520407,-0.14769,-0.0249323,-0.213538,0.0494132,0.0676588,-0.0141519,0.127743,-0.0210114,0.0649431,-0.105578,0.108938,0.0781097,-0.0179481,-0.0975443,-0.000690149,-0.0434775,-0.0352236,0.189543,0.0180935,0.0440847,-0.126614,0.059767,0.00596276,0.140232,0.0943701,-0.113429,-0.146224,0.0518274,0.0216501,-0.118634,0.045175,0.0749245,-0.0561057,-0.105577,-0.0722913,-0.107844,0.00983315,0.0862121,0.000229692,0.0773509,-0.0746427,2.43828e-05,-0.17762,0.0793318,0.173985
