Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91
66,-25.6408,-0.116508,0.0504552,0.117841,0.0216694,-0.0964886,0.139226,-0.0536632,-0.0322651,0.0529835,0.123693,-0.0906996,0.0243458,-0.0666229,0.102339,-0.0687509,-0.0225867,-0.210989,-0.140099,0.0974458,-0.0315218,0.0431092,-0.213972,0.081251,-0.0259863,0.0427619,-0.134364,0.0295261,-0.0690067,-0.156646,0.113963,-0.0667383,-0.144675,0.112599,0.188124,0.0533179,0.0848513,0.0928356,-0.168141,-0.0167137,-0.00675413,0.00529471,-0.141076,0.167511,-0.00684354,-0.0286647,-0.0337546,-0.14831,-0.0898191,0.135192,-0.0478643,-0.0951555,-0.0284987,0.111213,0.1341,-0.0570962,0.0802961,-0.0445748,0.0539931,0.114684,-0.169555,-0.00660947,0.0448727,0.029747,-0.0574836,0.00220051,0.0891251,-0.273981,0.154528,-0.148272,0.140175,0.120591,-0.0345354,-0.0234072,-0.113253,0.0201194,-0.267877,0.014804,0.0284371,0.0774472,-0.077453,-0.174666,-0.0206154,0.0140593,0.0701228,0.00569652,0.155107,0.0278706,0.0796108,0.0602973,0.119117,0.0543542,-0.148555
67,22.753,-0.0280181,0.0191309,-0.00339562,0.124354,0.0527542,0.0491294,-0.0147542,0.0397487,0.151404,-0.120359,-0.032607,0.27722,-0.131054,-0.153804,0.115044,0.096535,0.0707076,0.0669289,-0.0637029,-0.0853714,0.0651803,0.0134245,0.221264,0.0659703,-0.0136081,-0.0336081,0.0332512,-0.1345,-0.132715,0.0776916,0.204611,-0.194142,-0.0991931,0.10519,-0.0672786,0.104247,0.0259452,-0.139922,-0.11373,-0.134285,-0.108228,0.150794,-0.0280717,-0.0258083,-0.0740736,0.0937815,0.0255459,-0.156787,0.0274921,0.0409097,-0.135596,0.136651,-0.0554022,-0.10011,0.00612291,-0.000224368,-0.0849501,0.0877957,-0.0891434,0.195258,0.0913201,-0.0141947,-0.119468,-0.0462523,-0.0350901,-0.0194968,-0.00688599,-0.11202,0.0643263,-0.0644021,0.167542,0.0580532,-0.0962367,0.024598,0.0475084,0.0666192,-0.101142,0.198001,-0.0503016,0.111461,-0.104262,-0.150572,0.00577757,0.037377,0.154266,-0.0363822,0.126534,0.240596,-0.101961,-0.0175993,-0.117314,0.0232367
68,-22.1662,0.0281584,-0.0591427,0.0129557,-0.0138791,-0.0536075,-0.0281008,0.0322916,0.0285569,-0.100111,0.0409206,0.025827,-0.121056,-0.0903654,-0.0715226,0.0999348,0.0111452,0.0763682,-0.107303,-0.166511,-0.0566982,0.0709784,-0.0592779,-0.0452272,-0.0434177,-0.0570783,-0.00838755,-0.0885201,-0.237235,-0.018233,0.0447067,0.0140826,0.0451225,-0.0944735,-0.0772095,-0.0594228,0.00129757,0.0103753,-0.0234059,0.0949077,-0.189237,-0.167349,0.0417086,-0.05966,0.0232093,-0.240229,-0.0143579,0.039091,0.129467,0.0246971,-0.0590081,0.184066,-0.117467,0.074873,-0.0128435,-0.00912334,0.161525,-0.0560425,-0.201533,-0.0205718,-0.106713,-0.0644643,0.187722,0.177901,0.0450816,-0.188094,0.100977,-0.0342028,0.191663,0.0667209,-0.13771,0.202755,-0.160531,0.158364,-0.0340024,0.0467327,-0.0756348,-0.0503241,-0.0821858,0.0483487,0.172419,-0.0670561,-0.0199944,0.090059,0.028591,0.058256,-0.2432,-0.201648,0.0619894,-0.0453002,0.0302654,-0.213793,-0.0390317
69,-21.1604,-0.12023,-0.0393635,-0.0037221,0.0247579,-0.0635488,0.152127,0.157334,-0.167204,0.0318351,-0.0763283,0.100356,-0.0482666,-0.0601486,0.0108958,0.0613354,-0.0422133,0.0879622,-0.121787,-0.0260125,-0.0227542,-0.142036,0.175749,-0.0452796,-0.0403851,-0.0214071,-0.127759,0.0574772,-0.0861803,-0.135854,0.0741244,0.157194,-0.0217718,0.0619278,-0.0178423,-0.0768809,-0.104026,-0.133031,-0.0374516,0.0772874,0.0839849,-0.0664996,-0.0746819,-0.105701,0.127799,-0.0629096,-0.173024,0.126728,-0.0462178,-0.181057,-0.044348,-0.0452427,0.127396,-0.0104782,-0.0584393,0.0348618,-0.0196208,0.0717632,0.187102,-0.0908398,-0.239016,-0.0677011,-0.0185588,-0.131014,-0.0645267,-0.0525884,0.0880662,0.0772993,-0.0432071,0.10245,-0.0094287,0.132276,-0.13338,-0.121015,0.084837,-0.0681889,-0.116132,0.0127236,0.0548024,0.173732,-0.161567,0.137344,-0.0770368,-0.21386,-0.176115,0.0499652,0.0241289,-0.210088,0.0300562,0.108225,0.172888,0.132148,0.121857
70,-19.1714,0.0820694,-0.0465672,0.00806345,0.0735413,-0.0138832,-0.259616,-0.0597901,0.106542,-0.0301648,-0.272361,-0.0428265,-0.131277,-0.217204,-0.0687481,0.0548203,0.0516231,-0.0293593,-0.119292,0.130146,-0.000945502,-0.0154618,0.01565,-0.0124222,0.00969796,0.00468434,0.147509,0.0243108,0.0094638,0.0959703,-0.167908,-0.201688,-0.0912288,0.0696306,-0.00510597,-0.174286,0.0625193,-0.170496,-0.0166893,0.0300236,0.0840819,-0.0947469,-0.176625,-0.0878,0.0418486,-0.0954979,0.0395965,0.259454,-0.0868392,-0.0653033,-0.103591,0.082803,0.0280887,-0.126212,0.0167963,0.0178648,0.127216,-0.0311983,0.022267,0.167227,0.0222519,-0.0327614,0.122478,-0.0101141,-0.142563,0.0301721,-0.0092004,0.0402104,-0.0431268,0.0143359,-0.00550856,0.0766929,0.000403751,-0.00896451,-0.0552385,-0.143748,-0.0182145,-0.0875321,0.169806,-0.120116,-0.0563167,-0.201611,0.0409669,-0.161744,0.147149,-0.192865,0.0544565,0.126761,-0.0214292,0.0550376,0.129778,0.026717,-0.141683
71,18.8905,-0.157339,-0.134068,0.146206,0.0546422,-0.0736132,-0.0704822,0.0509548,0.050964,0.0119984,-0.22642,0.102237,0.066549,0.236762,0.112068,-0.03224,-0.0548317,-0.025645,0.141557,0.0520367,-0.063024,-0.0393652,0.0525402,0.0050901,0.174762,0.0129367,-0.0290414,0.0913319,0.0323821,0.0246413,0.15254,-0.0942586,0.0728708,-0.144343,0.122034,-0.138717,-0.0738889,0.103875,-0.11361,0.166296,-0.055247,0.0376743,0.149564,-0.044419,0.0662838,-0.0339635,-0.133111,-0.04244,0.101436,0.0532354,-0.0594524,0.00213604,0.0269597,0.127471,0.180165,0.0588992,-0.0221368,-0.0374673,-0.142398,0.0359982,0.182451,-0.085397,-0.0567083,-0.203471,-0.0832337,0.219024,0.0903118,-0.15356,-0.134615,-0.0974572,-0.0679484,-0.017588,-0.104991,-0.0354302,-0.0360549,-0.0747528,-0.0494076,-0.0839389,0.0855799,0.0109788,0.0853007,-0.128835,0.0818906,-0.146481,0.0444432,-0.0442576,-0.145722,-0.219743,-0.119589,0.104816,-0.119697,-0.0544057,-0.0202495
72,-17.6922,0.0250549,0.0752696,0.142982,0.0427975,0.0738348,-0.127862,-0.10996,-0.0583626,0.0595529,-0.095429,0.202396,-0.168417,0.0207651,-0.000773283,-0.0299334,-0.0633034,-0.10689,0.0330233,-0.106496,0.15737,0.14532,-0.231661,0.074068,0.0402267,-0.0340921,0.186194,0.0762302,-0.0154083,-0.0736573,0.0615814,-0.0497872,0.0747732,0.00300532,0.0031165,-0.0852584,0.00199788,0.103886,0.0413392,0.11639,-0.175307,0.0605403,0.0344339,0.0175901,-0.0246399,-0.0784655,-0.0169631,0.0896859,-0.111021,0.0951103,0.109893,-0.0651151,-0.058148,0.025527,-0.289659,-0.126271,-0.0984354,0.0207255,-0.029906,0.0289119,0.0430729,-0.0318903,0.150308,-0.020585,-0.0620355,0.00734934,0.0354143,0.0524836,0.113765,-0.119815,0.0381205,0.0486361,0.190781,-0.0350865,0.161398,0.137441,0.143139,0.0916067,-0.00907259,0.15656,-0.0548076,0.0498625,0.0991696,-0.136882,-0.00832012,0.148825,-0.0286396,0.0338377,0.0404066,0.333125,0.130597,0.0813541,0.154635
73,17.659,0.134826,0.0682313,-0.0762162,-0.0284889,0.062013,-0.0415499,0.0799672,0.0259264,0.129323,0.0328235,-0.13348,0.0715107,0.0786391,-0.157262,0.0164751,-0.032903,-0.143153,-0.0664545,0.0368996,0.00956002,-0.00312515,0.105441,-0.13765,-0.0575708,0.00373668,0.101573,-0.0531549,-0.0277382,-0.193808,-0.0464896,-0.0575817,0.048316,0.0444078,0.192025,-0.11034,-0.0628586,-0.127209,-0.061497,-0.106017,-0.0542133,0.148698,-0.0390819,0.143982,-0.0151839,-0.291218,0.0375772,0.00314019,0.0469978,-0.138559,-0.167833,0.0526965,-0.0784225,0.127836,-0.0206975,-0.0159996,-0.149633,0.18089,0.112261,0.0131228,0.153245,-0.0782461,0.16538,-0.00847019,-0.0898235,0.182801,-0.0783697,0.0927248,0.0628886,-0.0941836,0.051119,-0.167968,-0.0473967,0.0498843,-0.0352804,0.106042,-0.141602,0.114119,0.0697931,0.0312919,-0.0351603,-0.100629,-0.165212,0.102703,-0.116498,-0.035755,-0.251744,-0.0368557,0.0878474,-0.0736858,-0.108585,0.116661,0.148681
74,-15.732,-0.0357912,-0.00752897,-0.179731,0.0513289,0.102543,-0.0547857,0.10663,-0.234943,-0.130449,-0.133093,-0.12659,-0.150638,-0.0361023,0.100459,0.105398,0.0479912,0.000769076,-0.131139,0.0347935,0.0559608,-0.0880362,0.0627627,-0.0432101,0.0138596,0.0656396,-0.119244,0.0690028,-0.0915396,-0.0473028,0.0812805,-0.0806956,0.0750198,-0.0435037,0.16862,-0.0651498,-0.0623335,0.22004,-0.159919,0.100604,0.141814,-0.0789825,-0.0493953,0.0098684,-0.104017,0.128166,-0.101767,-0.112423,0.0809999,-0.0142233,0.0148274,-0.0532226,0.0176756,0.161074,-0.0305161,-0.0143048,0.0297706,0.181186,0.0812337,0.0364735,-0.0295807,-0.0375274,0.099461,0.110101,0.0524735,-0.00270103,0.0442538,0.0856123,-0.112781,-0.0717895,0.210447,-0.00848258,0.0424001,0.073246,0.0567688,-0.060945,0.314942,0.15607,-0.014543,-0.180079,0.274841,-0.045362,-0.0327566,-0.0774515,0.0463464,0.101989,-0.0583144,0.114788,0.124134,-0.0912594,0.0881664,-0.0440859,-0.0279393
75,-14.2408,0.180522,-0.0916138,0.0882968,0.0535524,0.12656,-0.0777801,0.0938108,-0.117213,0.106304,0.142389,-0.00160976,0.00575466,0.0983076,-0.12874,0.0649774,0.0629977,0.138748,-0.0118327,0.0127184,0.0911597,-0.237087,-0.182841,0.126926,-0.100121,0.0641577,0.101335,-0.0337273,-0.0861158,-0.0970854,0.142354,0.027301,0.0872992,-0.03126,0.108098,-0.0529465,-0.0545933,0.0206074,0.133127,0.00312046,0.120727,-0.0543389,0.251938,-0.0762448,-0.0702552,-0.0166218,-0.00813159,0.152155,-0.00605008,0.0173135,0.102873,-0.0448372,-0.0252229,0.0697824,-0.00350112,0.271977,-0.171825,0.0925019,-0.220243,0.243195,-0.0977836,0.0141648,-0.175544,0.0675748,-0.0816674,-0.0303259,-0.0405883,0.0316502,-0.043683,-0.0883383,0.0416067,0.0424613,-0.0994197,-0.0258942,-0.00973941,-0.0715402,-0.162431,-0.0975665,-0.108048,-0.191154,-0.102542,-0.00069363,-0.118764,0.0714344,-0.00244061,-0.0201668,0.0311806,0.0861564,0.0527896,0.107808,0.0663361,0.0411287,-0.124626
76,-13.0171,-0.0902161,0.00674832,-0.0527057,0.0336045,0.0613021,0.160445,0.255358,0.0528287,-0.0153757,0.0789613,0.0354958,-0.113543,0.030668,0.0962449,0.0277934,0.170968,-0.040656,0.182349,-0.101595,-0.00807669,0.073808,-0.0309265,0.0333229,-0.0456852,-0.0568001,0.103726,0.0051179,-0.0336816,0.017901,0.0102264,-0.0917663,-0.0862328,-0.00157906,0.0733764,-0.00400274,0.00089612,-0.119927,0.0828779,0.182983,0.0839583,0.0624883,-0.103109,-0.0861518,-0.080234,-0.0741476,0.0626885,0.118916,-0.123573,-0.0263643,-0.287861,0.0711767,-0.0231548,0.195375,0.188008,0.0106815,-0.181441,0.0355906,-0.0672464,-0.282319,0.0197885,-0.0507122,0.0265456,0.0190485,-0.120552,-0.11419,0.0195486,-0.0624571,0.137189,0.0206346,0.0407171,-0.0296734,0.0292914,-0.0577954,0.041179,0.0711831,0.190521,-0.200056,0.130377,-0.099312,-0.04153,0.0494303,0.0155459,0.040015,0.0142956,0.256394,0.112191,0.0782261,-0.0636941,-0.000551571,-0.0907558,0.0911412,-0.211082
77,12.6116,0.173805,-0.0917282,0.189966,0.1165,-0.0171608,-0.100652,0.162793,-0.0321266,-0.259949,0.098248,0.17097,-0.0881874,0.00705815,-0.0214969,-0.0245696,-0.0829446,-0.0458255,0.0075776,0.0681312,-0.0273998,-0.0475126,0.141942,0.144905,0.187033,0.136827,-0.0575958,-0.00802615,-0.140526,0.0470165,0.0553545,-0.105911,0.00244924,0.100754,0.0692535,-0.00423227,-0.0721167,-0.140178,-0.14805,-0.10145,0.00155625,-0.0526485,0.0278184,0.0801986,-0.163923,-0.0284946,0.00634028,-0.0790498,0.246062,-0.023256,-0.198688,-0.133327,0.110332,-0.183807,-0.130345,0.0397713,-0.146558,-0.116849,0.0647556,-0.0186927,0.193531,0.0730106,-0.0442939,-0.00180559,0.0587508,-0.145855,0.00836477,-0.106986,0.174846,-0.0230301,-0.132642,-0.0278896,-0.0320417,-0.00684037,-0.0865358,-0.0342554,0.135774,-0.0263714,-0.0918288,0.113831,0.0243788,-0.0454783,0.0595856,0.0776493,-0.174133,-0.0476107,0.0927158,0.0747789,0.0491655,0.000536717,0.117133,0.11121,-0.0218714
78,12.1087,0.00796326,0.106307,-0.024481,-0.100763,-0.0645855,-0.225546,-0.0992473,0.0850705,-0.0616828,-0.0841257,-0.0891562,0.00750007,0.066827,0.02038,-0.21018,-0.0543341,0.0204545,0.0101587,0.0367945,-0.0153559,0.157881,-0.0237501,0.173739,-0.0847662,0.135617,-0.127582,-0.12959,-0.0140292,-0.11433,0.140014,-0.197169,-0.0193656,0.154342,0.128221,0.0802432,0.178759,0.128459,-0.046513,0.0778524,0.0419325,0.0227329,0.134784,0.140378,-0.0328559,-0.0337442,-0.160067,0.0613833,-0.119815,-0.273662,-0.0306408,-0.0034523,-0.0531347,0.123007,-0.0346067,0.133061,0.0552335,-0.104897,0.0593854,-0.0685324,-0.00126683,-0.0963908,-0.0989928,0.00751336,-0.0306731,-0.0362559,0.0118263,0.119836,0.0261531,0.191366,-0.206857,0.168372,-0.072573,-0.0272786,0.184271,0.104415,0.0940478,0.0337795,-0.0306881,-0.0773509,-0.000351966,0.164615,-0.123627,0.0501175,0.0681016,-0.117494,-0.000354867,-0.0237529,-0.161127,-0.0773054,-0.00764118,0.116278,-0.0168447
79,-11.1628,0.0212207,0.0745747,-0.0349428,-0.0738916,0.0134788,0.178629,0.0714919,-0.04739,-0.174237,-0.147107,-0.10537,-0.11684,-0.0938267,-0.136557,0.138922,-0.0941073,-0.119977,0.0669112,-0.129871,-0.0823317,0.0299929,-0.136334,-0.0350894,0.13209,-0.0324875,0.214207,-0.0494309,-0.0296221,0.112871,0.117505,0.0199825,-0.131626,-0.0782135,0.221082,0.0667155,-0.0189942,0.0404211,-0.0133955,-0.12148,-0.0791138,0.0010295,-0.14693,0.0226675,-0.0200569,0.118499,0.0666147,0.0408281,0.0691341,-0.0802724,0.100723,-0.211346,0.194454,0.0781355,0.00858509,0.193903,0.116214,-0.0315505,-0.106979,-0.054361,-0.109027,0.175278,0.0030018,0.162407,-0.0838702,0.0973,0.143678,0.00836534,-0.047453,0.0617328,-0.130781,-0.0862678,-0.103091,0.0634364,-0.0828442,0.0865608,-0.0127068,-0.0322242,-0.0239848,-0.0776656,-0.104418,-0.0534098,-0.0152683,-0.032788,0.00891259,-0.0108175,-0.0474369,0.0308115,-0.241661,0.0542247,-0.0370067,0.105114,0.269481
80,10.5429,-0.0952532,0.0472741,-0.0653892,0.00724836,-0.0483129,-0.0615421,-0.0445717,0.10579,-0.00162312,-0.0656311,0.0692202,-0.120093,0.0158871,-0.191072,0.0108863,0.0869508,0.020974,0.106455,-0.196697,0.0475533,-0.0210925,0.0940185,-0.0152567,0.111975,0.030456,-0.21793,-0.119337,-0.0109127,0.0417929,0.0409325,-0.079097,0.0197699,0.179603,0.0421962,0.0564357,-0.148091,0.0984043,0.0358954,0.195992,0.0912349,0.0671048,0.0470874,0.0888244,0.032906,-0.0871375,0.274423,0.025283,0.0191158,0.189615,-0.153209,-0.0898589,0.120559,-0.0249495,0.0575074,0.0732517,0.0181892,-0.161095,-0.00674296,0.0287485,-0.0426126,-0.185531,-0.0519686,0.141336,-0.0715413,-0.0937677,-0.110368,-0.0274852,-0.314686,0.0920016,0.112864,-0.0390039,0.163038,0.189091,-0.0486953,0.167842,-0.236364,0.0527282,0.0277041,0.0412042,0.00686683,0.0896636,0.0289106,-0.0640708,-0.0958273,-0.00794446,-0.0435207,0.0842929,0.111025,0.0280643,0.0810562,-0.00133399,0.0453899
81,-10.1875,0.0990008,-0.0194793,-0.159012,0.0696811,-0.0442498,-0.177652,-0.0978421,-0.0680819,0.0498453,-0.0205417,0.0519584,-0.0545957,-0.0471875,0.0387887,-0.101323,0.0574153,0.108315,0.0251649,0.0444702,0.0721847,-0.0697359,0.18057,-0.000836349,0.171543,-0.0185189,0.095742,0.106015,-0.067169,-0.172551,0.0539393,0.0729534,-0.147989,0.0499057,0.0880505,0.0855288,0.174359,-0.0319422,0.0307286,-0.105562,0.033519,0.0284507,0.0771426,-0.215444,-0.00348401,0.0278397,0.0976414,-0.0440126,0.0436227,-0.03343,0.124923,0.0252589,0.097464,0.128474,0.121329,-0.244377,0.00384733,-0.0662703,0.0811059,-0.0168726,-0.251051,-0.0378593,-0.00676065,0.00669374,-0.109731,-0.0907877,-0.128676,-0.105158,0.0280034,-0.0953558,-0.0143017,-0.10444,0.121087,-0.168119,-0.140692,0.152071,0.00975744,-0.175024,-0.134993,0.00904997,0.161941,-0.00543228,0.0822791,0.108354,0.0417498,-0.0429005,-0.266999,-0.0807992,-0.147961,0.050525,0.0770517,0.174171,-0.0254828
82,8.88499,0.0322325,-0.117325,0.210782,-0.0786778,-0.0576631,0.00511313,0.0616523,0.0894014,-0.0359703,0.00590723,0.101438,0.0351208,-0.0133724,-0.00735094,0.0012022,-0.0831772,0.203339,0.0291981,-0.0717181,0.181908,0.218597,0.0298234,0.165147,-0.0293666,0.141522,-0.0178315,0.248786,-0.163376,0.121698,0.024511,-0.230939,-0.175596,-0.0245615,-0.0819532,0.05831,-0.0330481,0.0541175,0.0399502,-0.181772,0.00456098,-0.0913668,-0.150006,-0.10395,0.00669655,-0.0092346,-0.130449,-0.108978,-0.167745,0.0359503,0.0572763,0.017799,-0.134966,0.100718,-0.0427903,-0.0327701,-0.155135,0.0644346,0.140459,0.0046174,-0.0938861,0.0148202,-0.0231324,0.072316,-0.0145859,0.0580225,0.0257459,0.210812,-0.156676,-0.0454837,0.116941,-0.120581,-0.158247,0.193567,-0.0966973,0.0587528,-0.118986,-0.125991,0.0893039,0.105502,0.079015,0.0163302,-0.0482104,-0.0539059,-0.102443,0.00328802,-0.0735234,0.113835,-0.0773615,-0.0636838,-0.0702516,-0.0515838,-0.0180105
83,-7.86408,-0.0352045,0.0314054,-0.0567843,0.0734441,-0.144236,-0.0512402,0.23385,0.0900079,-0.11495,-0.0448288,-0.0110918,-0.193013,0.0907402,0.0733019,0.182426,-0.151779,-0.0291143,0.0734143,0.0644907,0.061187,-0.031065,0.0229778,0.0245727,-0.00383635,0.131067,-0.126442,-0.0947501,0.0911512,-0.0928725,-0.0245162,0.0149465,-0.0475136,-0.0276676,0.0445973,0.0652992,0.13397,-0.145117,0.126334,-0.0179334,0.0245647,-0.00678796,0.0430868,-0.226031,0.117107,-0.0580049,-0.0773236,-0.00868081,0.00753479,0.113599,-0.045485,0.00928437,-0.112723,0.109617,-0.0525803,-0.0617582,0.123454,0.0320479,0.0766138,-0.0565556,-0.0265572,0.133327,-0.285293,0.0689742,-0.144076,0.0860156,-0.0244954,0.0570193,0.0625447,-0.0741243,-0.051571,0.0722796,0.0689191,-0.0300565,-0.0255322,0.15725,0.0382781,0.0983244,-0.1132,0.0497183,-0.126445,-0.101887,0.000657658,-0.00608162,0.160633,-0.125835,0.0433005,0.0981204,0.313693,0.0808435,-0.196371,-0.18575,0.149274
84,7.66999,-0.101463,0.249143,0.0765001,-0.0953282,-0.0124034,-0.0238595,0.0649537,-0.0782224,0.157355,-0.0490246,0.0223571,0.13936,0.0607099,0.0381924,0.0645123,-0.0276913,-0.0368125,-0.128377,-0.0350791,0.0375399,-0.155328,0.102957,0.0266212,-0.0801752,0.203033,-0.09053,-0.0429448,-0.0887729,0.0347355,-0.0977143,-0.0909191,0.00191297,-0.0642411,-0.123151,0.114542,-0.120124,-0.0468258,0.213129,0.0633868,-0.0144378,-0.146539,-0.0522659,0.03173,-0.149845,0.147587,0.118144,0.0726913,0.0320084,0.114773,0.0429302,-0.253766,-0.176718,-0.0850339,0.0781558,-0.152882,0.107993,-0.0192524,0.0205957,-0.168015,0.0732075,-0.137902,0.0276109,0.025085,-0.115627,0.0869319,0.0134279,0.0102601,-0.0148098,-0.108167,-0.196962,-0.00120474,-0.0289851,0.0587426,0.0364068,0.0282587,0.115449,-0.0641067,-0.0102142,-0.0517736,-0.019761,-0.211657,-0.257663,0.118599,-0.00805977,0.00855287,-0.0727124,-0.083222,-0.110302,0.150709,0.162204,0.0485867,-0.0405821
85,5.03277,0.0421183,-0.0795107,-0.119023,0.15865,-0.0747112,-0.0284827,0.295527,0.0111993,-0.0864433,-0.0885493,0.214391,0.0451763,-0.174754,-0.208075,-0.0682117,0.0358439,-0.0558484,-0.231718,0.0604367,-0.200124,-0.0479947,-0.0174678,0.0193433,-0.178869,0.126772,0.0243848,0.047395,0.140003,0.0808025,0.0914372,0.0701145,0.0223558,-0.064686,-0.0487498,0.0312456,-0.0896876,0.040585,0.00366155,0.0398173,0.00266757,0.190867,0.0206138,0.199969,-0.0955405,0.00862311,-0.135762,-0.0344837,-0.0410517,-0.0199383,0.114164,0.0782379,-0.0184765,-0.0198888,0.0720688,-0.149235,-0.0128057,-0.0325383,-0.0677636,0.049669,-0.0307408,0.0568706,-0.0250585,-0.0158709,-0.107082,0.079687,-0.021119,-0.0376792,-0.039054,0.0160327,-0.0865155,-8.46677e-05,0.189229,0.187543,0.108438,-0.0135741,-0.0656805,-0.189875,-0.118351,0.217797,0.0238087,0.0587095,-0.0801566,-0.0507054,0.212698,0.124938,-0.0668988,0.11411,-0.0158802,-0.093782,-0.070294,0.118599,-0.030694
86,-4.1327,0.0730521,0.181474,0.00366237,0.0383207,-0.131222,0.157639,-0.00451233,-0.22614,-0.0831355,-0.0356972,-0.0430475,0.0843498,0.0706156,-0.00603271,0.0748484,0.00300628,0.162212,-0.0306113,0.132912,0.0251271,0.0943952,0.0561743,0.190576,0.0023568,0.127294,-0.0321164,0.100746,0.0272603,-0.0588191,0.00632641,-0.0829502,-0.0482372,-0.207409,0.0434483,-0.13128,0.114743,0.136582,-0.0166723,0.168194,0.0415522,0.0485715,-0.0988842,0.00859759,0.11375,0.0329853,0.159886,0.223635,0.0115583,-0.0111934,-0.00709755,0.0453017,0.0146672,-0.0576223,0.0109599,0.0016528,-0.113496,0.146005,-0.125707,-0.166065,0.0827825,0.0637938,0.00312195,-0.167081,0.0206227,-0.199107,-0.0941637,0.0892976,0.0327574,0.127965,0.0560125,-0.00619138,0.062496,0.153487,-0.0653147,-0.0636694,-0.188457,0.192564,-0.0955175,0.116293,-0.00506246,-0.135032,0.20934,0.194378,0.161544,-0.0661644,-0.0119962,-0.0158556,-0.067531,0.00169338,0.0292616,0.0871996,0.060186
87,4.01075,0.1665,0.14626,0.108318,-0.0727624,-0.178039,-0.054671,-0.0209021,0.0645233,-0.0696908,0.0295499,0.0179803,-0.0272003,0.0178806,-0.0880889,0.0827811,0.151446,0.00073264,-0.016028,0.313659,0.175638,-0.0136785,-0.0455168,-0.134838,0.187933,-0.109396,0.0580256,0.067364,0.0769503,0.010247,0.0323728,0.150398,0.109241,-0.225602,0.116307,0.0257214,0.108579,-0.106207,0.0909241,0.0121027,-0.0768422,0.0412137,-0.123674,0.0360646,-0.115723,0.0730911,-0.129849,-0.0649892,-0.138052,0.00121193,-0.122093,-0.0570636,0.0285569,-0.0741992,0.0550871,0.00602163,-0.0369364,0.0852748,0.145147,0.00762069,0.0368414,-0.197956,-0.19812,0.0353216,0.043447,0.0586381,0.136224,-0.0323105,0.0267674,0.194691,-0.0593935,0.114262,0.0823629,0.0918626,0.0162407,0.103989,-0.134649,0.0401162,-0.068508,-0.118472,0.0620107,0.04103,-0.0100719,-0.0730108,-0.120098,0.197021,-0.110885,0.0347534,-0.0619517,0.0089037,0.132704,-0.16637,-0.115528
88,2.87713,0.0444318,-0.066404,-0.0556145,0.169633,-0.112189,-0.0138349,-0.142794,0.0613526,-0.0585718,-0.0348487,-0.0582535,0.101161,-0.0268461,0.112023,-0.011771,0.0574241,0.12728,0.044762,0.00830665,-0.226317,-0.237144,-0.174876,-0.0737599,0.00241889,0.159556,0.095891,0.0674591,-0.00852936,0.00386451,0.169078,0.00139034,-0.0342984,0.059954,-0.0135884,0.177974,-0.182216,-0.0563581,0.00390869,-0.137855,0.0531219,-0.154835,-0.036827,0.00560098,-0.158263,-0.1311,0.0683979,-0.0506726,-0.0993688,-0.0471322,-0.0783746,0.0872275,0.119502,-0.0534231,0.112253,-0.0108268,0.0524608,0.100655,-0.0175123,-0.0182272,0.0518503,-0.00289759,0.0698773,-0.128792,-0.12064,0.0580076,0.143451,0.235045,0.0348416,0.010287,0.063975,-0.0284381,0.0285007,0.105864,0.0862333,0.235791,0.00260907,0.144616,0.0226982,0.0262407,0.1544,0.0980781,0.103261,0.161347,0.00473715,-0.0533387,0.177604,-0.120612,0.0162596,0.264333,-0.0225128,-0.100458,-0.0113648
