Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86
68,-19.2543,-0.116749,0.162452,0.105578,0.160103,-0.108056,-0.0695067,0.0426468,-0.103526,-0.0345247,0.00160637,-0.06261,-0.123691,-0.140453,-0.126808,-0.150847,0.189546,0.124443,0.174216,-0.0340724,-0.143359,-0.0816482,-0.138609,0.0540418,0.0803867,-0.0429179,0.19039,-0.161836,0.0117824,0.0623213,0.155372,0.060147,-0.108417,-0.00671614,0.0582478,0.07196,0.0716416,0.0367309,0.0391549,0.0741224,0.032798,-0.0463713,0.0397983,0.0706158,-0.0579652,0.135087,-0.315842,-0.0647473,0.150399,-0.130637,0.0857734,0.00245072,0.0949527,0.0453131,-0.0899404,-0.101915,-0.10581,0.00877331,0.258466,0.0757178,0.138448,0.0128364,0.0417477,0.186288,0.0445806,-0.0206105,0.0562668,0.166245,0.222373,0.0541314,-0.0281711,0.0485524,-0.0562185,-0.137677,-0.0536624,-0.11866,0.0434168,0.0210727,0.000508615,-0.0185972,-0.0352238,0.00736999,0.113968,-0.0279584,0.133993,0.0471758,-0.0579889,0.160802
69,-17.1612,-0.198776,-0.0163224,-0.208734,0.0518489,0.166514,0.206121,0.0828331,-0.0771694,-0.0439247,0.136511,0.266107,0.0472797,0.0300641,0.0885998,0.000782384,0.0688993,-0.0137391,-0.0535078,-0.154372,0.0301038,-0.0678657,-0.0194207,0.137457,-0.134977,0.0284087,0.202819,0.0753314,0.0952929,-0.0318787,-0.0651828,0.0711155,-0.0455903,-0.167754,0.0776957,-0.0367737,-0.152803,-0.0463313,0.0210695,0.01653,-0.0626181,-0.0277165,-0.0232639,-0.0879028,0.0385186,-0.106376,-0.0744683,-0.0155236,0.100125,0.010509,-0.0246563,0.334648,0.0825373,0.0761155,0.0897458,0.0869638,-0.0807574,-0.0480817,0.0709936,-0.040043,0.00745935,-0.254926,-0.0719564,-0.00586961,0.0339462,0.219361,-0.0943378,0.0690482,0.0180475,0.147093,0.0912212,-0.068322,0.133345,0.231982,-0.01795,-0.153506,-0.138119,0.0665095,0.0582502,-0.0970587,0.0364626,0.0788215,0.0267389,-0.112648,0.015158,0.0345601,-0.0430854,0.0307826
70,-16.8252,0.163554,0.138874,-0.00300809,0.00772739,-0.103602,-0.144677,-0.0373315,-0.0838134,0.106598,-0.17469,0.0558943,0.0746319,0.0316261,-0.0839119,0.0594132,0.166451,-0.06192,-0.113133,0.102388,0.11019,0.0779185,-0.11563,0.15851,-0.196262,-0.0204903,-0.00611045,-0.174351,0.082536,0.0269166,0.02356,0.0829142,0.0108224,-0.0176894,-0.111799,0.0709364,-0.038466,-0.027989,-0.0239926,-0.181658,0.010635,-0.184804,-0.0725506,0.0701042,-0.0834696,0.00910809,0.061345,0.14028,0.000528981,-0.0437357,0.0920556,-0.0500795,-0.229952,0.263169,0.0238717,0.02363,-0.0434362,0.122845,-0.122616,0.0344583,-0.149082,0.0192256,0.131626,0.0899448,0.200191,0.0474969,-0.079792,-0.171467,-0.081848,0.147719,-0.0134981,-0.0503695,0.150199,0.0882715,-0.139708,-0.0819803,0.0252191,-0.0244137,0.141149,-0.0171342,-0.101768,0.113834,0.0794635,0.105776,0.0244362,0.215734,-0.0123508,0.18494
71,16.8125,0.238452,-0.203131,-0.154945,0.0969219,-0.170715,-0.175007,0.0452692,-0.159701,-0.0354377,-0.0641506,0.0966796,-0.147983,-0.0898134,-0.0331947,0.0579081,0.109326,-0.106841,-0.0729268,-0.238476,-0.023537,0.118606,-0.128538,-0.133423,0.0916854,-0.0463059,0.0159284,-0.00410134,0.045709,-0.0624213,0.000155412,0.0710874,0.00263735,-0.0789978,0.195124,0.0221546,0.000717693,0.0941423,0.137652,0.0174892,0.0995395,-0.00734542,0.0101936,-0.111799,0.112047,0.0146095,0.0219813,0.118004,-0.105264,-0.22585,-0.0947615,-0.074396,0.0415019,0.117246,-0.0782937,0.138288,0.193843,-0.0869006,0.0379261,-0.0656559,-0.144895,0.0289552,-0.0361438,0.0752951,-0.0528876,0.0968966,0.0163332,-0.142361,0.152154,0.030978,-0.0144889,-0.0616666,-0.0938453,0.0574488,-0.0331742,0.00732848,0.00540426,0.0247789,-0.271495,0.00497208,-0.00485841,0.189341,-0.0452643,-0.106181,0.0887872,-0.0715152,-0.0814847,-0.196611
72,15.0836,-0.0115162,0.0172235,0.0454301,-0.140697,0.192388,-0.0660482,0.138642,-0.116557,0.158961,-0.0210797,-0.0806917,0.0338047,-0.0720332,0.0386198,-0.0553873,0.0758865,0.128697,0.0893992,-0.120025,0.0992092,0.032721,0.0345261,0.190381,-0.0281564,-0.0240295,-0.139217,-0.154103,0.142249,-0.199972,0.0835551,-0.0557944,0.110792,0.0158988,-0.0555692,0.0332702,0.0159856,-0.0384793,0.0795937,0.0333124,-0.128622,-0.0894265,0.0365207,0.254006,-0.105777,-0.0352377,0.01114,-0.18494,-0.0541619,-0.0827294,-0.0859134,-0.0408139,-0.010679,0.13018,0.0127613,0.235932,0.232707,0.0441398,0.108621,0.099536,0.0746132,-0.176771,-0.0768794,-0.057189,-0.114334,-0.0475517,0.166471,-0.0777764,0.0710608,-0.0388956,0.0823721,0.0461238,0.0507393,0.0880697,-0.0936978,0.0388245,0.159682,0.136174,0.105667,-0.164889,-0.0987199,-0.179807,-0.0467535,0.0449403,0.00391504,-0.171454,-0.02898,-0.172744
73,-13.0865,0.144479,0.12672,0.0783276,0.258767,-0.0514003,0.139679,-0.0698265,0.0815397,0.107775,0.150323,0.134517,0.145135,-0.0634898,0.137319,-0.014855,0.0532525,-0.0199994,0.158228,-0.0298191,-0.0997487,-0.21881,-0.0496169,-0.0257705,0.00501503,0.126097,0.00537653,-0.0835759,-0.0122927,0.0918327,-0.0837462,-0.0654627,-0.00467429,0.119302,0.1862,-0.0690079,-0.266642,0.19794,-0.130629,-0.00874455,0.0194907,-0.130457,-0.00268509,0.226442,-0.117706,0.115323,0.0950913,0.108382,-0.0144453,0.0102288,-0.11615,0.150558,-0.0779227,-0.0278844,-0.0855724,-0.00419556,0.00817987,-0.00248166,-0.128612,0.104591,0.00390617,0.176136,0.0205362,-0.0559678,-0.0971611,0.145832,-0.0572329,-0.121791,0.0629036,0.0392108,-0.0867977,0.0106856,0.0617903,-0.0755784,0.161914,-0.0792635,0.0637031,0.0181098,0.0173267,-0.00904886,-0.189372,-0.0219854,-0.00102096,0.0513094,-0.00345301,-0.223094,-0.0608093,-0.122984
74,13.0001,0.160753,0.0505758,-0.00702565,0.0328676,-0.0957214,0.125016,-0.00683452,0.170691,-0.114842,0.0695768,-0.0311906,-0.0449664,-0.0232473,-0.120862,-0.0286107,-0.0945836,0.00742399,0.0818201,-0.0715046,-0.07178,0.0320106,0.171113,0.137339,-0.171354,0.0273274,-0.120086,0.149924,0.0593771,-0.177445,-0.0031075,-0.0143943,-0.0610724,-0.192789,-0.207533,-0.156375,0.142307,0.188446,-0.00243169,0.226152,0.0548127,0.116036,-0.040864,0.057925,0.114149,-0.0360818,0.0586831,-0.00527106,0.0272727,-0.273053,0.0837628,-0.051516,0.0392911,-0.0598074,-0.0843765,-0.0698318,-0.171064,0.0273317,-0.071792,0.205769,-0.0995181,0.0749153,0.105013,0.0174444,0.0149847,0.121581,0.0338019,-0.0123674,0.0475166,0.172956,-0.101507,-0.255328,0.0694906,0.0631969,-0.0904607,0.113809,0.0535225,0.168202,-0.00567929,-0.170376,0.0376754,-0.127161,0.0423514,-0.00319482,0.0334153,-0.0562429,-0.0281071,0.0496114
75,-10.486,0.147563,0.0918549,-0.0207858,0.0111226,-0.0601112,0.167229,0.020533,0.110902,0.0634132,-0.0182742,0.146981,-0.0716706,-0.111237,-0.0109968,-0.190931,-0.128424,-0.0600832,-0.00047591,0.0133641,0.161659,0.0419197,-0.115383,-0.0517101,-0.113427,-0.199727,-0.0310511,-0.0249533,-0.0265512,0.0932922,0.0657137,9.9683e-06,0.0126951,0.0751982,0.110191,0.107636,-0.024012,-0.0603784,-0.0721727,0.0270091,0.096379,0.145015,0.0810012,-0.0295127,0.0401387,-0.0205345,0.00111298,-0.00864949,0.0256077,0.0769382,-0.118431,-0.115991,0.28318,0.153231,-0.0968274,0.0264379,-0.0760003,0.136813,-0.102341,-0.0844422,-0.0436389,-0.0707024,0.0408721,0.00557655,0.164389,-0.123978,0.0156511,0.226657,0.0178063,-0.0407168,0.187455,-0.191831,0.145251,0.145641,-0.0756392,-0.0567236,0.190749,-0.0446276,0.0394211,0.263129,-0.155204,-0.129477,0.0498648,-0.0511051,0.0705158,-0.179817,0.124241,-0.086931
76,9.81833,-0.0223723,0.164339,-0.104353,0.124675,0.0599218,-0.0128161,0.0875432,-0.0215945,0.0943675,0.274142,0.0556253,-0.0120208,0.152726,-0.0314394,0.219795,-0.172574,-0.0777363,0.150389,-0.102041,-0.033897,0.18984,0.0397845,0.0777221,0.0443786,-0.144501,0.0243397,-0.01124,0.149784,0.053197,0.286371,-0.0135415,-0.00413398,0.115927,-0.0680327,0.207423,0.203077,0.0819119,-0.142386,0.0525346,0.0268253,-0.178087,0.144051,-0.0116906,-0.0981332,0.0583283,0.17058,-0.0952319,0.000928574,0.161321,-0.0462378,-0.0902403,0.0832039,-0.0565397,-0.0194448,0.115935,0.0234364,-0.0800783,-0.0850639,-0.0806901,0.0345648,0.0752795,-0.0286149,0.00934253,0.0332918,0.082679,-0.0880707,0.0425365,-0.0410743,0.0181923,-0.109472,0.0559525,-0.121927,0.134257,0.0202585,0.143428,-0.0490226,0.0458742,-0.0120926,-0.0236007,0.0645423,0.178841,0.207662,0.0190437,0.136257,-0.0415478,-0.0503246,0.0896569
77,-8.02541,-0.0384388,-0.125124,-0.134783,-0.202108,-0.108132,-0.0139054,0.109417,-0.0150962,-0.103591,-0.0484281,0.1016,0.0237891,0.00540379,0.0893382,-0.0599415,0.0842056,0.0966196,-0.0666216,0.0216369,0.112273,0.0881784,0.104543,0.040436,0.140805,0.0320754,-0.233397,-0.0627385,0.0337212,0.123264,-0.048219,-0.0720547,-0.149462,0.0438524,0.0307024,0.227375,0.227225,0.105799,-0.171492,-0.00439231,-0.124516,0.0403669,-0.00730756,0.0716241,-0.177986,0.124545,-0.129289,0.00472233,0.00642369,-0.0767877,-0.000500431,0.1228,0.101311,0.0100944,0.135437,-0.0106826,-0.0494786,0.0011604,-0.0602049,-0.0573977,-0.082945,0.0680675,-0.0897648,-0.0280312,0.0604681,0.278143,-0.0592156,0.163332,-0.140004,0.0418285,-0.177297,0.0262461,0.107668,-0.167672,-0.105399,-0.114922,0.113525,0.105465,-0.170632,0.0860932,-0.0603927,-0.0627465,-0.0146362,0.0345,-0.212537,0.00925285,-0.158035,-0.0581282
78,7.93728,0.184002,0.0477815,-0.236708,-0.0317889,0.0948191,0.096059,-0.0690465,-0.000444949,-0.0207561,0.165601,-0.0511763,-0.135487,0.194183,-0.152522,0.0939471,0.0603368,-0.0370435,-0.0190615,0.189237,-0.00840964,0.00361066,-0.0833705,0.0742231,-0.00728781,0.0579675,0.0250042,0.0653504,0.0326432,0.136883,-0.0808332,0.0476517,-0.062253,0.164841,0.103017,-0.0350346,0.0922195,-0.171746,0.136247,-0.215736,0.0712772,0.015133,0.00813775,-0.0290317,-0.181152,-0.000744808,0.0368446,-0.00624136,-0.00601554,-0.298095,-0.0439362,0.0348665,0.11041,-0.352305,-0.00960699,0.164075,0.10767,0.0477976,0.0604707,0.134274,0.0515582,-0.121211,0.129628,0.124596,0.0405207,-0.0775529,-0.132762,0.044356,0.0645249,-0.0422704,-0.0315896,-0.0386356,0.0608168,-0.0392817,0.0681866,0.0125008,0.162737,0.0209742,0.137391,-0.0100755,-0.0200179,0.0155387,-0.199014,0.0124016,-0.0584647,-0.0120488,-0.100658,0.0423245
79,7.57627,-0.067735,-0.0422801,0.0838149,0.0542668,0.157547,-0.0197384,-0.130654,-0.0137011,0.13769,0.00728206,0.0198791,-0.184143,-0.0849675,0.050006,-0.123231,-0.155836,0.107775,-0.141043,-0.0832402,0.102507,-0.0200582,0.0392673,0.0440498,-0.114408,0.234695,-0.120422,0.126105,0.0834673,0.00219327,-0.100941,0.0203487,-0.147875,0.0329242,-0.0114526,0.147721,-0.0854721,0.0247509,0.154897,0.087892,-0.0477615,-0.0230561,0.148152,-0.1637,0.00399623,-0.0940913,-0.125235,-0.0207721,-0.0202226,0.0913481,0.0562042,-0.0378793,-0.0491323,0.0199742,-0.0848315,0.00274572,-0.0465789,-0.0681272,-0.0709298,0.0495561,-0.136712,0.00801982,-0.0341553,0.235888,-0.0528374,-0.142835,0.0513493,0.130376,-0.0643604,0.178141,-0.0903036,0.0738586,0.0410976,-0.139691,0.0158711,0.151413,0.0424312,0.0145358,0.122452,0.00426089,-0.192562,0.354475,-0.0153176,0.186722,0.0354018,-0.124544,-0.155406,-0.0540739
80,6.75077,-0.064025,0.0636716,-0.132575,0.0431506,0.0210647,0.0893009,0.138065,-0.018679,-0.082596,-0.0706191,-0.0155766,-0.229222,-0.0228437,0.0368882,0.0402435,0.0319548,0.171286,-0.0944616,0.209197,0.0320983,0.0848101,-0.0360965,0.0649653,-0.125954,-0.108366,-0.00255664,-0.099969,-0.0409893,-0.0985912,-0.169131,-0.198563,-0.0373612,0.0162568,0.0606746,-0.0534523,-0.00135609,0.107935,-0.124336,0.187882,-0.176455,-0.19436,-0.109949,0.115507,0.135466,-0.0747687,-0.00181133,0.174293,0.0434964,0.0442645,0.00486933,-0.242095,0.0129061,-0.187214,0.105936,-0.0502612,0.192272,-0.0648322,0.108247,-0.0939371,-0.085112,0.0521311,0.187452,0.0912817,0.059879,0.0348834,0.0128955,-0.00742784,0.115464,0.115907,0.134768,0.099812,-0.018973,0.0855349,0.156113,-0.0255715,-0.186703,0.00834181,0.0795485,0.194238,0.0421476,-0.0501719,0.0754975,0.0658774,-0.0453,-0.109909,-0.123878,-0.03698
81,-6.50553,-0.0175895,-0.141797,0.103904,-0.136749,0.0749489,0.149959,0.0559201,-0.137205,0.078433,0.128661,-0.0794046,-0.148085,0.141697,0.0275661,0.0391988,0.133489,0.036539,0.101966,-0.0296575,0.0672241,-0.0529502,-0.0550084,-0.0198848,0.149548,-0.108418,0.0202528,-0.22613,-0.0779481,-0.204372,-0.156347,0.0495906,-0.0390838,0.0236991,0.0678054,-0.0177213,0.0888008,-0.129615,0.0576144,-0.0272686,0.18659,-0.23885,-0.0152138,-0.0108055,0.123472,0.0793143,0.0243904,0.172915,0.0181113,-0.0329561,-0.0844294,0.0451409,0.135761,0.113546,0.0510385,-0.181477,-0.129028,-0.124503,-0.174258,0.107704,-0.180754,-0.0798738,-0.0690613,-0.100156,0.16935,-0.0410252,-0.0500946,0.0552601,-0.129536,-0.00514461,0.00495669,-0.157347,-0.152842,-0.20342,0.0823584,0.153089,-0.0508306,0.0658799,0.134336,-0.137355,-0.0580332,-0.0362672,0.104998,-0.00139105,0.0215749,-0.0647563,0.0520001,-0.0185152
82,5.22091,0.0376983,-0.0357156,-0.00878189,0.150812,-0.285555,0.0329847,0.250552,0.168292,-0.0285318,0.0148516,-0.139207,0.0269758,0.107497,0.00269291,0.132354,-0.0438725,0.031535,-0.00279955,0.0525494,-0.0317679,0.0765088,-0.0689604,0.0315618,-0.237602,0.0205721,0.0226816,-0.0454208,-0.239298,-0.0933379,0.095966,0.0284047,-0.129135,0.0146164,0.060566,0.0865911,0.00316732,-0.0329272,0.214803,-0.126967,-0.0902111,0.00676463,-0.0808047,-0.112923,0.0177892,0.10029,-0.165187,-0.234983,-0.17535,0.0846026,-0.214266,0.193381,-0.115413,0.0694694,0.0648775,0.103559,-0.0455251,-0.0612036,0.0295455,-0.019811,-0.128963,0.0918123,0.126017,0.00424615,0.0254997,-0.118788,0.0296946,0.0733999,0.00589253,-0.0874737,-0.0214267,0.0529156,0.180726,-0.0370239,-0.00807976,0.0490514,-0.15867,0.0341752,-0.0133139,-0.143364,0.0444716,-0.0617152,0.0988784,0.0404515,-0.100229,-0.198075,0.00612269,-0.0249495
83,-3.04246,-0.137416,-0.0889138,-0.0849866,0.123492,0.0274944,0.058601,-0.0152196,-0.235447,-0.0146583,0.24937,-0.0503037,0.147367,-0.193434,0.161957,0.0865901,0.176865,0.137026,-0.231015,-0.0613467,-0.0286151,0.0380237,-0.167425,-0.110202,-0.0651572,0.0810003,-0.093723,-0.0280726,0.0172166,0.0489111,-0.0635359,-0.00204654,0.0842764,0.07792,-0.175508,0.0150138,0.194901,-0.0755086,-0.064892,-0.0245718,0.0156452,0.0377793,0.00502241,-0.125329,0.08399,-0.0195456,-0.0178276,-0.0738127,0.0058485,0.0552057,0.153979,-0.0557624,-0.0791981,0.0670577,-0.179824,0.152886,0.000597684,-0.0345936,-0.0881177,0.116537,-0.088285,0.182731,0.163957,-0.0465968,-0.0666871,0.0822061,-0.132596,0.156805,0.182855,-0.0942173,-0.0328505,-0.13196,-0.0464871,-0.00563228,0.0117086,-0.0904537,0.0396741,-0.0765783,0.124304,0.0119927,0.123506,-0.167993,-0.0506125,0.150753,0.070697,-0.0132552,0.131204,-0.0707222
84,3.01746,-0.0566327,0.060201,0.0666715,-0.0444121,0.0454603,0.0800938,0.19314,-0.133392,0.0263466,-0.0127105,0.0802455,-0.076292,-0.0479441,0.204543,0.13764,0.0461892,-0.0153136,0.0339004,0.190832,-0.0172034,0.0260644,0.11863,-0.00693631,-0.109832,-0.0616814,0.0519797,-0.0482816,-0.122308,-0.0501412,0.121468,-0.0796695,-0.0516438,-0.0357702,0.115316,0.00724235,-0.0640166,-0.0392853,0.0252922,0.153477,0.212811,0.094715,0.157874,-0.308624,-0.187215,0.0801961,0.0904134,-0.0816951,0.162089,-0.0878683,0.15431,-0.0571906,-0.0422592,-0.0235435,-0.0695284,-0.138531,0.168234,0.255769,-0.040664,-0.00544721,0.00536296,-0.0140878,-0.0682905,0.112795,0.0843197,0.0531322,0.0463207,-0.129676,-0.0495113,-0.0103866,-0.129874,0.0102827,0.0712744,-0.00278071,0.0402256,-0.0803865,-0.156513,0.13267,-0.135118,-0.103797,-0.103162,-0.0452476,-0.175976,0.195038,0.0234583,-0.0237004,0.184984,-0.0660679
85,2.54965,-0.168695,0.0372111,-0.0383476,0.0316407,-0.0629217,-0.155451,0.109685,0.0720365,0.275048,-0.0587121,-0.030639,-0.0673779,-0.065943,0.0137316,-0.0177135,-0.115284,-0.00685894,-0.0352713,-0.0684223,-0.00836655,-0.051619,0.0255798,-0.294263,-0.14219,-0.115407,0.108293,-0.155611,-0.257132,0.105921,0.0498561,0.135217,-0.18107,-0.027125,-0.00413595,-0.103058,0.00876365,0.02982,-0.195514,-0.0248277,-0.165622,-0.0461171,0.0863915,-0.0905699,-0.0146639,-0.117525,-0.0192636,0.00903395,-0.0371963,-0.0887778,0.127305,-0.0757074,0.0639606,-0.151329,-0.00668132,0.139748,0.0228323,-0.0107127,0.084318,0.188606,-0.052135,-0.0983625,0.0472867,-0.106876,-0.129712,0.145284,-0.070547,-0.15596,-0.243613,0.0205483,0.0309611,-0.114388,-0.0146039,-0.131328,-0.0890997,-0.0155138,0.126757,0.132234,0.168935,0.00592812,0.0304887,0.0686104,0.0328991,-0.160084,-0.0196171,-0.0295898,0.0402773,-0.0351312
86,-0.360181,0.01657,-0.0892214,-0.119967,0.161011,0.0956255,-0.000799922,-0.161974,0.115168,-0.0481439,-0.11266,0.000571123,0.0632144,-0.0885182,0.0133317,0.142545,-0.0202497,0.087904,0.0356177,-0.00763922,0.0484342,0.124331,0.0603544,0.0909962,0.0963937,-0.227927,-0.0336313,-0.00277576,0.068533,0.130805,0.140447,0.0990084,-0.00728971,0.166111,-0.117865,-0.0047103,0.0254294,0.109383,0.153208,0.163268,0.0473097,0.0351894,-0.0670466,-0.0537414,0.0506362,-0.0816155,-0.159837,0.116467,0.0282832,0.140753,-0.0646424,-0.00151766,0.148916,0.106684,0.0091507,0.0511398,-0.00386549,0.0918372,-0.0342046,0.144133,-0.129186,-0.00905597,-0.117835,0.16033,-0.00960637,0.14675,-0.00211713,-0.204852,-0.0242138,-0.141477,0.229074,0.0722359,0.17325,-0.243938,0.298773,-0.0518982,0.00638921,-0.00154225,0.0742881,-0.151116,0.0438742,-0.0811242,-0.112724,-0.0435928,-0.0312175,0.00351858,-0.00507026,0.123939
