Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96
62,32.7942,-0.209646,0.231182,-0.119152,0.173674,-0.0721858,0.0288911,0.0349652,0.0759778,-0.0464656,0.0682078,-0.213682,-0.182089,0.0418602,0.0270981,0.0763937,-0.0948401,-0.0675939,-0.00902115,-0.0111329,-0.0681357,0.150427,-0.0425956,0.135674,-0.157674,-0.0607984,-0.0292712,0.100104,0.053876,0.0225618,-0.164719,-0.0982695,-0.033119,0.13709,-0.011172,0.0935423,0.143223,-0.0175702,-0.0466918,-0.096982,0.0787031,-0.00116262,0.0841641,-0.0302178,0.0327449,0.0877939,-0.0401907,-0.0650629,-0.0718161,0.0730959,0.0060616,0.0323277,0.064715,0.0403157,-0.0572393,-0.0895652,0.0374859,0.01512,0.263558,-0.135114,0.0605588,0.206002,0.133118,0.0975648,0.117374,0.0586705,-0.121905,0.0187385,-0.00604735,0.135516,0.217451,-0.0610533,-0.108002,0.133015,-0.114326,0.052566,0.0908451,-0.00581702,-0.0212519,-0.0680838,0.0623541,-0.0195282,0.0758138,-0.0474338,0.289382,0.124249,0.108682,-0.01216,0.00269188,-0.168327,-0.0079781,-0.0816959,-0.031303,-0.029953,0.0382893,0.0631553,-0.0152822,0.0501083
63,31.688,-0.0426075,0.0955055,-0.011017,-0.0344271,-0.0575972,-0.0390096,0.191341,-0.110797,-0.0387219,0.0513841,-0.0446873,-0.00986369,0.183416,-0.0767607,-0.110482,0.101324,0.0223567,0.0275633,-0.0258545,0.14357,0.0141071,-0.0573794,0.101107,-0.0732409,-0.117498,0.131935,0.0392789,0.0142884,-0.00137555,-0.0984272,0.0769889,0.120478,-0.0808017,0.0695173,-0.116694,0.0239437,0.0712368,-0.114129,-0.0260084,0.0263731,-0.0518818,0.0472528,-0.0011702,0.0466318,-0.103224,-0.0135409,0.143679,0.0553216,0.0469947,-0.0695366,-0.0157161,-0.0325292,0.102575,-0.108345,-0.0476093,-0.0242523,0.0917418,0.0302652,-0.117557,-0.110318,-0.129687,-0.0560025,0.0883393,-0.0244161,-0.168725,-0.0570726,-0.0362304,0.257161,-0.0282278,-0.0588179,0.0757586,0.104073,0.160842,-0.0133485,-0.00766061,-0.102331,0.120351,-0.0717008,0.221065,0.130296,-0.0137644,0.0250842,0.020791,-0.0934122,0.228003,-0.0162491,0.00192789,0.174342,0.201989,0.0795304,-0.304993,0.07409,-0.0863463,-0.18031,0.195653,0.0674682,-0.119012
64,-30.4785,-0.0419843,0.179295,0.109825,-0.0724249,-0.0844273,0.123951,0.157373,0.041031,-0.0903994,-0.0815405,-0.00748681,-0.142834,-0.20672,-0.0769687,0.0900949,-0.056566,0.1732,-0.0716167,0.132707,-0.0974698,0.0539926,0.00743518,-0.0325005,0.160628,-0.0249834,-0.0688217,-0.198519,0.0821434,0.0788567,-0.00598191,-0.13768,0.0971183,-0.06094,-0.0598684,-0.0689103,-0.00556513,-0.105505,-0.177097,0.157172,-0.0765533,0.166054,-0.0850912,0.0588975,-0.0793045,-0.248027,-0.144592,0.224727,0.0421475,-0.0422091,-0.0784366,-0.0573488,-0.000470183,-0.016464,-0.103021,0.0058554,-0.0129045,-0.0461094,0.0648341,-0.0146808,0.037241,0.121131,0.12318,-0.120696,-0.197163,-0.00551422,0.00497547,0.217493,-0.126705,-0.0729347,0.0843257,-0.046568,0.0468307,-0.165661,0.0205024,-0.0980865,0.0735847,0.101515,-0.109188,-0.0418424,0.0332101,0.0874519,0.065599,0.059995,-0.0043443,0.140996,-0.0103471,-0.111045,-0.0119511,0.0825068,-0.0729027,0.0395371,0.0556024,0.0241929,-0.078077,0.123132,0.0364193,0.110737
65,30.0903,-0.0718534,0.133027,-0.0178999,0.133848,0.237752,-0.0537804,-0.0594574,-0.00796542,-0.115784,-0.101072,0.0390312,-0.0451383,-0.0786555,0.0390275,0.0877528,-0.0730894,-0.0881599,0.0384573,0.021696,0.0262859,0.0838896,-0.0562695,-0.0977075,-0.0166537,0.14817,0.165005,-0.103605,-0.0268345,0.0351415,0.0296955,0.0359593,0.0763213,0.0993811,0.0131859,-0.0280221,0.0252661,-0.259595,0.0353332,0.0190517,-0.122582,0.00979831,0.088996,-0.0372378,-0.147441,-0.10493,-0.0613646,0.308739,0.0338154,0.0760651,-0.0943517,0.0603898,0.0636717,-0.0462513,-0.0106458,-0.039972,-0.063175,0.131563,-0.0577561,0.089563,0.00473724,-0.0907117,-0.0966114,-0.0290032,0.0280075,0.0365825,0.110803,-0.126898,0.0266298,0.0285436,0.0197729,0.00544788,0.227651,0.22727,-0.17125,-0.126063,-0.0361904,-0.0882212,0.0916907,-0.0627594,0.14906,0.0873103,-0.0555068,-0.123819,0.137372,-0.171297,-0.175777,0.0488245,0.115984,-0.00859508,-0.0865657,-0.109528,-0.105292,-0.0417792,0.177443,-0.113304,0.0967148,-0.0241127
66,-28.3698,0.0765995,-0.109367,-0.131758,0.0299303,-0.0171537,0.0507528,0.206478,-0.102744,-0.0633946,-0.0249998,-0.0769352,0.0334155,-0.0982721,0.0418109,0.0445986,0.0322402,0.05494,-0.0206969,0.0996185,-0.165731,-0.116772,0.0563391,0.0654339,-0.108895,0.0955086,-0.0328572,0.0745809,0.029386,0.0923787,-0.0996753,0.0767067,0.0248998,0.308975,-0.0573854,-0.347342,0.206763,-0.00283796,0.241614,-0.142284,0.150982,-0.154759,-0.10694,0.0499168,-0.0721436,-0.121596,0.187269,0.035018,0.0161642,-0.0186139,-0.0205222,0.00980909,0.0298611,-0.0505212,-0.0509518,0.0128911,0.00885494,-0.0874079,-0.0420759,0.0597441,-0.0277013,0.0264786,-0.0342497,0.0577912,0.00715034,0.0887581,-0.0743016,0.0742765,0.0129766,0.103338,0.0291168,0.0238217,0.113542,-0.207948,0.0177756,-0.110686,0.134995,-0.000359096,0.119199,0.00947253,0.0805892,0.0563845,-0.212106,0.188404,-0.00932753,0.0767466,-0.0797656,0.042845,-0.116368,0.0172867,0.0780761,-0.107353,-0.0856536,0.033871,0.0106286,-0.00374758,-0.024781,-0.0690217
67,27.4185,-0.135373,-0.106167,0.0450138,-0.0199738,0.00615864,0.0587231,-0.0921247,0.186609,-0.0305262,0.0442903,0.114427,0.0074632,0.038476,0.107959,0.117787,0.0198804,-0.213031,-0.0416414,0.0203731,-0.00785314,0.0279944,0.00773151,0.144257,-0.038619,0.13964,-0.138796,0.169924,-0.0573438,-0.0196515,-0.0694894,0.0201232,0.0247628,-0.114355,0.13622,0.0952641,0.106384,-0.0350106,0.00296908,-0.0401771,0.123702,-0.0327993,0.0432491,0.050915,-0.125047,-0.0887578,-0.0674018,0.0696514,0.136334,0.303279,0.0598486,-0.104347,-0.0529114,0.0508848,0.0769018,0.0470337,-0.252704,0.0282141,-0.0856222,-0.112879,0.0152625,0.143037,0.167888,-0.067089,-0.0167251,-0.00111451,0.0403766,0.0512696,-0.0240199,-0.148973,-0.188429,-0.0895685,-0.0595814,-0.177996,-0.0701543,0.0443527,-0.0937978,-0.0285981,0.136857,-0.0437927,-0.0188293,0.184019,-0.169152,-0.0743978,-0.0104349,0.0912651,-0.0386358,0.225603,0.0724567,0.108563,0.0987591,-0.0292554,0.139883,0.0308647,0.0451445,0.143351,-0.000728985,0.037224
68,-26.9592,0.0276212,-0.172351,-0.263511,0.14032,-0.0640676,-0.0602487,-0.134731,0.238698,0.133634,-0.201331,0.189025,-0.0117621,0.0720084,-0.020438,0.0156411,0.00799046,0.0750125,0.059769,0.086606,-0.0202129,-0.129879,0.00485753,-0.155573,0.0156439,-0.0756496,-0.0276201,0.0820462,0.0728701,0.0334574,-0.0159931,-0.135032,-0.150687,-0.0792465,-0.0266542,-0.267937,-0.0547109,0.0457656,0.0614482,-0.0322877,0.0392549,0.0677088,0.186608,0.0124538,0.0338099,-0.065954,0.0867678,0.138626,-0.0830024,-0.00913072,0.0964057,-0.00756815,-0.0252637,0.0619656,-0.0853964,0.0626109,0.0281407,-0.0993421,0.0751764,0.00529998,-0.103653,0.0482025,-0.0222973,0.0149005,-0.189194,0.0165767,0.0719731,0.0409076,0.00320857,0.00498057,-0.0490446,0.162961,-0.0380369,0.0425603,-0.184505,-0.114262,0.0333766,0.0350541,-0.150775,0.0172547,0.118918,0.0579905,0.0111171,-0.113977,0.109622,-0.0504316,0.245025,0.0838705,0.152236,-0.0593434,0.0718526,0.104462,0.0330767,-0.210491,-0.00842813,0.0749354,0.000851044,-0.0121366
69,26.554,0.115234,0.0382892,-0.165915,-0.110957,-0.132306,0.0170069,-0.106218,-0.0196424,0.0280641,0.0234811,0.107773,-0.018112,-0.199878,-0.105448,-0.100228,0.0272877,0.0474463,-0.0362034,0.0878231,0.117127,-0.0668097,0.0269147,-0.135772,0.125257,0.185257,-0.0429946,-0.0687733,0.0552592,0.0865103,-0.104752,-0.0402274,0.0146625,0.0719475,0.130701,0.143475,0.0110314,0.00315674,0.051368,-0.0697144,0.0234604,0.00184119,-0.0968475,0.247191,-0.306369,0.0822291,0.0109711,-0.127009,-0.0769559,0.136221,0.166643,0.102025,0.0118438,0.0448623,-0.0959244,0.0230866,-0.042369,0.00815742,-0.00331211,-0.0494155,0.0904261,0.0149923,-0.0327992,0.0606637,-0.0211025,-0.0464301,0.129899,-0.0114769,0.0881438,0.13242,0.0671459,-0.0424192,0.0841974,0.202709,0.0644605,0.0774651,-0.00367585,0.000130197,0.0149081,-0.247853,0.0753864,-0.0107404,0.0472047,0.0164367,-0.100721,0.149543,0.133693,-0.115609,0.181782,0.0080063,0.109887,-0.0183852,0.00923499,0.217766,0.023022,0.056857,0.094852,-0.181124
70,-25.3441,-0.0122374,0.0811058,0.0945045,0.10315,0.00202878,-0.000977545,-0.0293081,0.0594806,-0.222076,-0.127886,0.154387,0.0531934,0.0509787,-0.144232,0.0132388,-0.200594,-0.00668479,0.26662,0.00058552,-0.0112057,-0.0417846,-0.153067,0.108892,-0.00404946,0.0179266,0.0166561,-0.0469516,0.0137633,-0.0169899,-0.0991939,0.0284315,-0.0221631,0.146005,-0.00177811,0.0285758,-0.0964229,-0.109723,0.0231806,-0.0311095,0.149375,0.185311,0.134508,0.00284971,-0.0726499,0.00907119,0.126586,0.0334894,0.0675192,-0.0435059,0.170369,0.121274,-0.0205306,0.1075,0.058814,-0.00875421,-0.0794977,-0.060478,0.032851,-0.0296711,0.0234692,0.093339,-0.0601866,0.1498,-0.000519015,0.0214723,0.0786572,0.153082,0.150935,0.135187,0.125286,-0.0812305,-0.0508346,0.0528604,0.00790297,-0.10999,0.0166722,0.0902956,-0.034635,0.157631,-0.283534,-0.0450482,0.0564934,0.0223005,-0.242057,-0.0891432,-0.165396,0.146956,-0.103306,-0.0236687,0.0647564,0.056512,0.162981,0.0737915,-0.160692,-0.0694535,0.0664692,0.0497868
71,23.4569,0.0271281,0.114974,0.0710826,0.0747106,0.0225193,-0.00256272,0.15313,-0.0959873,0.084354,-0.246737,0.00618329,0.171892,-0.101579,0.0784379,0.1182,0.155541,-0.0224549,-0.0734143,-0.125294,0.0922322,0.00655621,0.0145815,-0.056827,0.0535391,-0.0330624,-0.0410508,-0.166419,-0.0357649,-0.0402914,0.0447881,-0.134892,-0.00748613,0.163736,-0.00425592,-0.0487936,-0.132778,-0.0171391,0.00118649,-0.0525882,0.0597961,-0.099864,0.152078,-0.0568946,0.0217098,0.202307,-0.0413008,0.131389,0.0145509,0.0329441,-0.0343983,-0.0331405,0.0667978,0.0449888,0.111778,0.197594,-0.127877,0.0711772,0.00358418,0.0931125,0.0683869,0.0481033,-0.120115,0.0648202,0.224632,0.206952,0.00729057,0.106462,0.0686171,-0.0465369,0.00876956,0.00763265,-0.151365,-0.0233985,-0.049815,0.117176,-0.113991,-0.167729,0.00242016,-0.00582625,0.176963,0.00921031,-0.013284,0.17593,-0.171076,0.0695291,0.095466,-0.0734026,0.112719,-0.119516,0.0147985,0.0166571,0.0880842,-0.0105872,-0.0445308,0.232766,-0.0261697,0.191238
72,-23.1469,0.0715329,-0.104448,-0.0401525,0.210859,-0.0831502,-0.0135343,0.0978331,0.225571,-0.0209921,-0.0976178,-0.0325808,-0.028607,-0.0801372,-0.0518798,-0.105227,0.011198,-0.0275029,0.211094,-0.144177,-0.0670931,0.0481169,0.203954,0.00194729,-0.0465061,0.0750268,-0.00300263,-0.240613,0.00657481,-0.0590657,-0.068623,-0.0220911,-0.0396274,-0.0793992,-0.0726757,0.127511,0.178331,0.0638992,-0.132369,0.162543,-0.0867695,-0.130734,-0.0892872,0.142673,0.0743059,0.215903,-0.0244239,0.159056,0.0770677,-0.0736345,0.0713447,0.0369297,-0.230246,0.0794006,0.0661019,-0.0525937,-0.0198451,0.0432383,0.0010011,0.00901177,-0.0319803,-0.126794,0.00200567,0.111423,-0.00835838,0.121452,0.0474044,0.040833,-0.162308,-0.151035,0.128848,0.00105037,0.0620155,0.0357256,0.0702675,0.0282771,0.120067,0.0857234,0.14635,0.0601807,0.044079,-0.115576,-0.0417615,0.0879382,0.0450148,0.012632,0.0739603,0.170043,0.0578131,0.134672,0.164534,-0.131476,-0.0243549,0.0260823,0.0563849,-0.085067,-0.105256,0.0279016
73,21.5583,0.0409368,-0.268376,-0.198636,-0.118975,0.0472425,-0.0809823,0.243041,-0.132535,0.0301588,-0.0703601,0.19367,0.00113303,-0.128773,0.0658378,-0.097455,-0.0241896,0.0129147,0.046833,0.0292484,0.0165393,0.258949,-0.163005,0.0836535,0.0357978,-0.0323583,0.14697,-0.109249,0.0844193,-0.0288216,0.130674,0.112716,0.0450677,0.0297149,-0.0721741,0.112921,-0.150922,0.123136,-0.0316586,-0.00816818,0.0132497,0.0461081,-0.0873538,-0.212876,-0.0175345,0.0393862,0.000185116,0.0587388,0.00251697,0.0962121,0.141977,-0.0439897,-0.0435226,0.0146886,0.059399,-0.103755,-0.00640145,0.0861453,0.201666,-0.0190869,-0.0146014,0.0669911,0.15586,0.0251786,-0.0661703,-0.0333678,0.0703739,0.0453092,-0.0709186,0.222909,-0.133762,-0.174837,0.00675391,-0.0737294,0.0684804,-0.04942,-0.091559,0.000965976,-0.106743,0.0570406,-0.0188409,-0.0754732,-0.107887,0.114045,0.13674,0.0337863,-0.0183223,0.0858729,0.0749289,-0.134538,0.0377894,-0.0291782,-0.0686249,-0.0374888,0.185243,0.069019,0.0892784,0.0114616
74,-20.423,0.0272148,-0.171053,0.13976,-0.0831935,0.16722,0.112273,0.0906186,0.0411361,-0.0701014,0.00704385,-0.110108,0.0900199,-0.0158158,-0.118131,-0.234727,-0.0209911,-0.19094,0.0748503,0.0677805,-0.0237926,-0.0674325,-0.00609911,-0.132914,0.0438865,0.228798,0.0834073,-0.0262123,0.0861388,-0.0132173,0.00412945,-0.0858485,-0.129916,0.105684,0.150697,0.0433008,-0.0469049,-0.0400744,-0.191562,-0.00775071,-0.00397893,0.0425907,0.102474,0.0927574,0.024858,0.0435533,0.00788382,-0.109213,-0.0245143,-0.0712635,0.0133993,-0.130816,0.210395,0.0101134,-0.0293861,0.164785,0.0644066,-0.0262313,-0.0197453,0.0254026,-0.0675738,0.110118,0.129507,0.00574468,0.0175928,-0.195366,-0.108507,0.171388,0.146198,-0.129478,-0.00612119,0.227176,-0.00449357,0.0318021,-0.119761,-0.0708963,-0.0896943,0.0557718,-0.0565891,0.0840284,0.0241635,0.00544451,-0.0645743,0.058294,0.130709,0.0844173,0.0534536,-0.0226592,-0.114163,-0.0430749,0.0670116,-0.14379,-0.0655397,0.0715383,0.215682,-0.0956433,0.0625368,0.179923
75,20.2002,0.0215679,-0.0369016,0.0852049,0.0859069,-0.106869,0.0839132,-0.104456,-0.0824864,0.141413,-0.0551545,0.0183821,-0.0994679,0.0461513,-0.000985783,-0.0673147,0.112738,0.0884774,0.0148213,-0.114408,0.079243,0.0756798,-0.243231,-0.0732384,-0.125171,0.0591993,-0.0613313,0.0295174,0.0255703,-0.254008,0.0489318,-0.136005,-0.121015,-0.0175172,0.0688261,-0.100282,0.0251074,-0.0900007,-0.0308376,0.0828226,-0.0289984,-0.138146,-0.0670674,0.0547685,-0.0283456,0.0486214,0.22397,-0.0324306,-0.0703068,0.076994,-0.184051,-0.043587,0.0343058,-0.0285454,-0.0459767,-0.0108723,-0.161921,-0.0290229,0.239384,0.190227,0.0234283,-0.0130844,0.0821371,0.0178841,-0.212169,0.0437875,0.0404486,0.0387537,0.185685,-0.0947658,0.038649,-0.049509,0.00732825,-0.00937536,0.117476,0.059935,0.110799,-0.169466,-0.0157393,-0.015795,-0.180468,0.109165,0.0671277,0.126253,0.0722655,0.158596,-0.166253,0.115081,0.146456,0.04861,-0.169258,-0.0132128,-0.0289864,-0.00811769,0.0199029,-0.166803,0.0734268,-0.0054193
76,19.1202,0.17402,0.0119875,-0.0971136,0.0273362,0.0325201,-0.0884694,-0.00865974,0.0137365,-0.0487803,0.0878927,-0.0263738,0.0798955,-0.0655133,-0.142054,0.0207072,0.0134784,0.0917414,-0.0215498,0.00869006,-0.0405545,0.18186,-0.0597465,0.0967535,-0.0759132,0.169077,-0.209667,0.0278731,-0.00209422,-0.0414411,-0.0351549,-0.0715708,-0.0663223,0.0387279,0.045136,0.0478416,0.0515844,-0.0502945,-0.246161,-0.0138567,0.00210373,-0.0676973,0.0669939,-0.224892,0.030082,0.0079274,0.10836,0.112199,0.160803,0.0206098,0.0602852,-0.110674,0.0777745,-0.0646174,-0.0557288,-0.0268168,0.0166557,-0.190718,-0.18217,-0.0360688,-0.229052,-0.0539391,-0.0262946,-0.0181581,0.103496,0.0123122,0.0143152,-0.0192136,0.034767,-0.12467,-0.0871573,-0.248764,-0.136605,0.00792332,0.100649,-0.174919,0.0485192,0.00129681,0.131559,0.0495125,0.0603984,0.0954272,0.113086,0.0168525,0.0315918,-0.0346051,0.162788,-0.238193,0.0620726,-0.119579,0.0477753,0.0429203,0.00818428,-0.056169,-0.112979,-0.142726,0.21881,-0.149348
77,-18.589,-0.2472,-0.0948331,-0.0397277,-0.241061,-0.0148644,-0.011078,0.0416196,-0.061582,0.00706026,-0.00923766,0.106966,-0.0358376,0.123618,-0.12315,-0.0153389,-0.110973,-0.00899393,0.0229891,0.0303488,-0.0386365,-0.219247,-0.0306508,-0.124386,0.166937,-0.0271089,0.0480181,-0.0375682,0.0103808,-0.0214182,-0.199716,0.0452634,0.0431969,-0.0278715,0.0507487,-0.0596927,0.0487457,-0.127508,9.86767e-05,-0.055709,0.039988,-0.0588153,-0.0467291,-0.288597,-0.036899,0.0963177,0.0726139,0.0846086,0.0597496,0.0672362,-0.122068,-0.158158,-0.0363392,0.108371,0.126223,-0.136315,-0.0194199,-0.124445,-0.118,-0.0796934,-0.0212803,0.00210396,-0.0650587,-0.105385,0.0168607,-0.0980691,0.0427339,0.129625,-0.0173029,-0.100243,0.208811,-0.0461363,-0.10987,0.0946767,0.0331288,0.0477756,-0.0254569,-0.0334798,0.013715,-0.13236,0.0686595,-0.146815,-0.0435011,0.160039,0.121434,0.000754499,-0.0144416,0.0250095,0.158668,-0.0916409,-0.109769,0.00324048,0.024865,0.0378291,-0.062469,-0.1401,-0.322415,-0.0387226
78,18.2202,0.0945169,0.111815,0.106279,-0.0634477,0.00336905,-0.177785,-0.0222238,0.0878605,0.0915516,-0.135603,0.113089,-0.00401125,0.0830145,0.0868599,-0.0141725,0.0351232,-0.20425,-0.0473646,0.0101543,0.166301,-0.121161,-0.0274173,-0.0205206,-0.126505,-0.0859862,-0.127951,0.0389297,0.0991483,-0.119053,0.080351,0.0520453,0.0840756,0.0763327,-0.110321,-0.0038491,0.0955117,-0.0957574,-0.0672653,0.0997444,-0.177802,0.11896,-0.0985773,-0.0106237,-0.132661,0.088898,0.17779,0.115408,-0.0231285,-0.115341,0.0112693,-0.0251728,-0.00260096,0.126821,-0.0206198,-0.0953768,0.0284853,0.10537,-0.0998152,0.0815959,0.00923446,0.14469,0.0488008,0.0733039,0.0674294,-0.0149976,-0.0311726,0.0488976,-0.0459508,0.0731147,-0.108013,0.0476251,-0.1959,0.0944571,-0.0729711,0.00427103,0.158853,0.231093,0.060245,0.0433979,-0.137815,0.0425922,-0.280253,-0.00719063,0.0860366,0.130731,-0.02889,-0.2746,-0.0319345,0.0347127,-0.056786,0.0350907,-0.0481186,0.030065,0.0655606,0.109,-0.0655154,-0.166497
79,-17.1549,-0.0376747,0.138507,-0.103942,0.0373738,0.0225331,0.189884,-0.116461,-0.0865749,-0.0165956,0.0383766,0.113539,0.00589459,0.0256779,0.157815,0.0869341,-0.0120455,0.12255,-0.0809023,0.0635498,-0.0227209,0.0257302,-0.0563526,0.0431487,0.117417,-0.0101645,0.021754,-0.048981,0.0528776,0.179447,-0.0764166,-0.0957709,0.0928938,0.128717,-0.144781,0.127175,-0.0128698,0.0104293,0.00402652,0.179146,-0.106004,-0.163276,-0.0188646,0.00123076,0.114337,0.0367165,0.151781,-0.0714805,-0.0884914,0.156124,-0.0242713,0.0621193,0.0463411,0.127101,0.102734,-0.00548546,0.135309,-0.121367,0.00228574,-0.0747582,0.150245,0.0826874,0.100353,-0.0114433,0.0589975,-0.0795554,0.26888,0.0500806,0.115096,-0.122936,-0.192418,0.124791,-0.0285703,0.00141904,0.0829726,-0.0796246,0.0732498,0.0652349,0.0806052,0.15628,0.0145647,-0.0623719,-0.15343,-0.143903,-0.14847,0.0594713,0.0344637,-0.0330618,0.0700474,0.00708727,0.0712488,-0.113036,-0.159751,-0.175651,-0.0357959,-0.187774,-0.0584242,0.167973
80,-14.6547,-0.0165505,-0.000789321,-0.170696,0.0518211,0.114652,0.0343642,0.106699,0.0863314,-0.0916296,0.107194,0.195769,0.00249132,-0.0523401,0.0629592,0.000567222,-0.168359,-0.0416217,0.0545685,0.00518997,-0.0702897,0.0363546,-0.054683,0.0166265,0.137991,-0.151993,0.0249659,0.0572514,0.0328607,-0.0102768,-0.0283546,-0.151474,-0.0648327,0.0440534,-0.101304,0.17363,0.0629964,-0.0937011,0.0793755,-0.191996,0.0970633,0.042128,-0.123002,0.100016,0.0704932,0.0901058,0.0893518,-0.0584595,0.156332,-0.0407166,-0.0534797,-0.00239237,0.0550149,0.172963,-0.0301556,0.079726,0.0626921,0.296843,-0.062727,0.16803,-0.1543,-0.0561426,0.0828011,-0.110293,0.0511493,-0.0851347,0.00800019,-0.205553,0.0801374,-0.245585,0.179077,-0.0145762,0.06636,-0.152217,-0.08444,0.113702,0.0858755,0.0178908,-0.146955,0.0580107,-0.0291456,0.150597,0.0472713,0.118514,-0.10632,0.0218895,0.0032916,-0.076044,0.0807482,0.0383588,-0.0803979,0.106622,-0.133589,-0.0648804,-0.000779313,0.0833464,0.0284367,-0.0952572
81,13.9005,0.102395,0.0615917,-0.0487849,0.0235527,0.104703,-0.0286759,-0.048773,-0.0806795,-0.00441747,0.176149,-0.0518271,0.00224335,0.00868613,-0.252429,0.156266,0.012168,0.0780259,-0.183466,0.0973436,0.0173,-0.162457,-0.0966576,-0.0272164,-0.152271,0.00287681,0.0851637,-0.108262,-0.0343752,-0.164122,0.0800779,-0.0875505,0.0798095,-0.0755344,0.0956114,0.00681782,0.0373447,0.00957082,0.0755858,-0.0955954,0.0875054,-0.0164578,0.193273,-0.0986036,-0.0202729,0.245602,0.00274341,0.0740223,0.0320333,-0.0383374,-0.010304,0.028127,-0.0361587,-0.0186507,0.161309,0.0411461,0.259721,0.0450176,-0.126952,-0.0581549,-0.0683571,0.0177247,0.273835,0.0283738,-0.0138599,0.210352,0.0288423,0.0497879,-0.0845735,0.0020208,0.0046562,0.0396069,0.164933,0.0342158,0.114676,-0.0532416,0.0093938,0.120264,-0.17965,-0.19245,-0.100566,0.0422445,-0.0413454,-0.0345526,-0.025504,0.15864,-0.119174,0.0747869,0.0188987,0.116101,0.127828,0.0260511,0.0458896,-0.135616,0.0916242,0.028287,0.00795889,0.0506059
82,-13.6395,0.0423877,0.0170608,0.0199931,0.16806,-0.222201,-0.00681293,0.132306,-0.0307886,0.145637,0.0725362,-0.157364,0.115937,-0.0264989,-0.175748,0.0588922,-0.0908694,-0.0987055,0.124191,0.00896284,0.0763899,-0.0364553,-0.132371,-0.139292,0.0146788,-0.0491199,-0.284718,0.04165,0.0446507,-0.0302939,0.0274833,-0.00298007,0.0891813,0.0335368,0.254997,-0.0108971,0.00287342,0.0212428,-0.00414975,0.0122895,-0.139457,0.106273,-0.084811,-0.0674445,0.0316517,0.0572089,-0.00365569,0.022814,0.076091,0.0185585,-0.0828945,0.0427876,0.0750478,0.0679367,0.00451367,-0.202457,0.106389,0.0494072,0.100895,-0.0122062,0.149338,0.0621349,-0.113289,-0.122365,0.050829,-0.081774,0.196647,-0.134074,-0.0452047,0.0316401,0.0919732,0.163073,-0.0188966,-0.233941,0.0906181,-0.0394628,-0.179862,0.0578496,-0.0571137,0.00679017,0.0657277,0.204771,-0.111724,-0.0276972,-0.0163479,-0.189545,-0.013237,0.120712,0.0329156,-0.0932208,0.150523,-0.0870847,-0.0760399,0.0370341,-0.0300546,0.00693755,0.0455424,-0.0128796
