Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84
70,-14.11,-0.0334863,0.125956,0.268794,-0.144259,0.0248704,0.0708334,0.0681943,0.10486,-0.072894,0.0752447,0.0129561,0.0128662,0.0420669,-0.151389,0.0601777,0.0397076,0.0696012,0.0265186,-0.0807162,-0.0190588,0.000648209,-0.0115488,-0.0386824,-0.0618858,-0.0438245,-0.0963354,-0.115055,-0.0464236,0.0543647,0.117645,0.121345,-0.00571385,0.0394753,0.171546,-0.0348909,0.0752173,-0.0145815,0.00517879,-0.113925,0.199028,0.0761951,0.111679,-0.246476,0.0229797,0.194587,-0.156734,-0.0788489,-0.0883354,-0.142588,0.0519451,-0.00824993,-0.00848102,0.191277,-0.0068578,0.0451408,-0.205411,0.198908,0.031229,0.100379,0.0942077,0.14183,0.125195,-0.0315388,-0.1114,-0.0603037,0.0841718,-0.151171,0.233325,0.0989349,-0.157481,-0.0217836,-0.0723429,0.0477362,0.158954,-0.0660181,0.133067,0.218276,-0.130413,0.0809366,0.0622845,0.015992,0.128937,0.0740427,-0.1196,0.048514
71,14.0024,-0.0366893,-0.204612,0.0982849,0.0353445,0.0275349,-0.0870473,-0.200115,-0.104323,0.0929775,0.0943569,-0.0105772,0.00807113,-0.0396532,-0.177618,-0.152432,0.0686587,-0.0136317,-0.0535616,0.103185,0.0262326,0.0435387,0.0773129,0.111168,-0.103534,-0.102733,-0.113463,-0.142275,-0.102099,0.0118116,0.0650781,-0.126261,0.0642096,0.0517516,-0.036149,-0.114283,-0.0550495,0.0183598,-0.0557005,-0.141079,-0.0717015,0.0124415,-0.219402,-0.0774647,-0.0666527,0.0257572,-0.116498,-0.0712155,0.0483775,-0.000388702,0.146346,-0.15409,-0.135161,-0.165046,-0.167913,-0.109705,0.0210092,0.117577,-0.236675,-0.180553,0.0213937,0.200467,0.117543,-0.142267,-0.0599628,-0.143923,0.0237059,-0.0354218,-0.168143,0.223724,-0.107333,0.077416,0.197916,-0.0210262,0.00738428,-0.0447406,-0.00829173,-0.0389207,-0.0311069,-0.195683,-0.14064,0.0341679,-0.139241,0.0199732,0.00207048,-0.0361484
72,-11.9222,0.108353,-0.10913,-0.0166556,-0.03298,0.0248811,-0.051894,0.074794,0.0173577,-0.0300205,-0.0218369,-0.173318,-0.269563,-0.061132,0.0358767,-0.178449,0.074853,0.00935231,0.0714794,-0.0217172,-0.107873,0.0582181,-0.00881929,0.114337,0.0263622,0.0403332,0.142911,0.319433,-0.130758,0.0357066,-0.0098117,0.0100552,0.0303915,0.102462,-0.103657,0.0138695,-0.126112,0.0232599,0.00479991,-0.0388987,-0.00377838,0.00674304,-0.177406,-0.0337951,-0.0956684,-0.0840063,0.103753,-0.000747183,-0.112043,0.0200536,-0.071815,0.190576,0.000399832,-0.0443673,-0.110546,0.239737,-0.064365,0.265733,-0.106622,-0.0436224,0.19603,-0.103205,-0.221259,-0.117015,-0.0460161,-0.134915,-0.0278251,-0.173123,0.0444858,-0.0170758,0.0176244,0.100517,0.024771,0.0667704,0.0844561,0.225852,0.133093,0.0211066,-0.0105595,0.110439,0.0943334,-0.0330163,-0.0117191,0.127802,-0.0513494,0.172216
73,10.8261,0.0393412,0.129305,-0.0380629,-0.03885,0.130009,-0.119204,-0.0578607,0.0901697,0.03941,-0.0460766,0.260024,0.0288893,0.13065,0.0684584,-0.107411,-0.0338144,-0.0703012,-0.121568,-0.139483,-0.129257,-0.100068,-0.16577,0.131082,0.144677,-0.14742,-0.0406933,0.0389386,-0.131679,-0.0143256,0.193637,-0.0693405,-0.0650063,-0.0785818,0.0933346,-0.00577854,-0.0361812,0.0782976,0.0540046,0.0500695,-0.0333818,0.136964,0.23123,0.0326131,-0.124879,0.0209605,0.0188986,-0.134203,-0.0916287,0.0797293,0.101362,0.0545716,0.0234786,0.133599,-0.08122,0.0493521,-0.00581093,0.0273004,-0.149706,0.014693,-0.031701,-0.0737266,-0.00705333,-0.211626,0.0607381,-0.0649505,0.119747,-0.0410903,0.181466,0.0703042,0.091835,0.118199,-0.108995,-0.247716,-0.169669,0.0313547,-0.156356,-0.247508,-0.0656071,0.00208024,0.0196272,0.0764816,-0.214746,-0.0534117,-0.0875636,-0.0482904
74,-10.7998,-0.029764,0.161308,0.0554052,0.0654634,-0.0381534,-0.0332424,0.148103,-0.128547,0.00271317,-0.0906883,0.018708,-0.00739746,0.0403923,-0.35093,0.00918971,-0.0736368,0.172848,-0.00343046,0.221465,-0.110976,-0.0473182,-0.0082851,0.0541769,0.0307174,0.0445293,-0.0279888,0.0508051,-0.0646989,0.0679342,0.085134,-0.124832,-0.121036,0.00480658,-0.140488,0.0240807,0.153573,-0.0287848,-0.0289241,0.0688277,-0.067044,-0.0776502,0.00499605,0.206536,0.0300091,-0.153637,0.00725484,-0.178681,-0.00532029,0.103168,-0.132863,0.0133236,-0.151348,0.143787,-0.00439253,0.0429336,0.0813668,-0.0166693,-0.0242429,0.0727115,-0.0323035,0.060544,-0.134677,-0.0419561,-0.0840391,0.0528158,-0.132312,-0.19216,0.00868168,0.10557,-0.0594594,-0.241753,-0.274685,0.116034,0.0384362,-0.124202,-0.110432,-0.00349319,-0.00860248,-0.230284,-0.0842104,0.0577458,-0.0378843,0.068195,-0.0173341,0.199888
75,-8.40846,-0.0748221,0.222927,0.147937,0.22164,0.00845938,-0.214202,0.0365229,-0.00386508,-0.128028,0.0702519,0.21094,-0.0497805,0.0203561,0.0414971,0.0384807,0.165859,-0.0421581,0.0665818,0.0282871,-0.00734489,0.111124,0.0194873,-0.0872707,-0.168282,0.0297341,-0.00529883,-0.0924637,-0.0446188,-0.0008861,0.024146,-0.0912953,-0.231237,-0.0262566,0.0247585,-0.0873113,-0.133009,0.114274,0.225361,0.160438,0.0726968,-0.0332697,0.00508979,0.0562214,-0.0324202,-0.0423016,-0.152251,0.0834894,-0.181966,0.0971583,-0.136038,0.00299692,-0.07939,-0.0602593,0.0636542,0.0315272,-0.0912443,-0.00778645,0.020554,-0.0487711,-0.00297977,-0.00788302,-0.085771,-0.191706,0.0933837,0.0619605,0.118605,-0.00522811,0.0167545,-0.0349741,-0.0231343,-0.206494,0.294762,-0.0307097,-0.0518835,0.0220337,0.141329,0.0738131,0.212193,0.0712663,-0.0791297,-0.102273,-0.0428827,0.137688,0.178404,-0.000206943
76,7.83664,-0.165652,-0.0430041,0.170213,-0.004722,-0.205524,-0.200869,-0.0250897,0.00649452,-0.164266,-0.0754979,0.0499128,-0.162103,-0.0268127,0.120231,0.17545,-0.0768404,0.0135348,-0.225462,0.0334514,0.152071,-0.0742091,-0.235026,-0.172036,-0.0495354,0.108597,0.0817327,-0.0471986,-0.0358782,-0.0687651,-0.166267,0.0141086,0.134014,-0.0141658,-0.058099,0.0526258,-0.122262,-0.0836988,0.0610561,-0.0778882,-0.181974,0.0526183,-0.0628595,-0.0389252,-0.142004,-0.000489594,0.181811,-0.0382587,0.0938731,-0.0645787,0.0509725,-0.113952,-0.0634451,-0.0231104,-0.149545,0.0545118,-0.0484572,-0.0369194,-0.0139299,-0.0780892,-0.0959183,0.101362,0.0182432,-0.053615,0.0120067,-0.0441764,0.141445,-0.184932,0.234852,-0.0690569,-0.0429234,-0.0353618,-0.043338,0.180514,-0.0910556,-0.121996,-0.0942748,-0.106672,-0.0179127,-0.0670092,0.216752,-0.0800591,0.0609277,-0.0380496,0.121963,0.0619048
77,-6.60032,-0.0127296,0.170099,-0.175926,0.0922032,-0.00377933,0.144538,0.0138498,0.00256689,-0.134495,-0.0355275,-0.0131966,0.0947384,-0.0548712,-0.0653841,-0.080581,-0.217036,0.119527,0.029977,0.0529279,-0.0958845,0.054053,-0.157246,-0.0599095,-0.0568295,-0.0535686,0.0236785,-0.106165,0.0235528,0.286482,-0.00806964,-0.0189333,-0.00444838,0.0372942,-0.112205,0.042516,-0.193613,-0.146352,0.0260056,-0.0686249,-0.0207118,-0.172006,-0.12871,-0.046882,0.0953092,0.0389927,0.00316497,0.103218,-0.0675278,-0.0673058,0.0466705,-0.142602,0.0446968,0.234496,-0.0327205,0.117319,0.145226,-0.124577,-0.309917,-0.0988437,0.0425828,-0.0612425,0.09911,0.143596,0.0387978,-0.0972912,0.0517225,0.044091,0.10132,0.081112,-0.0870321,-0.0736771,0.0681475,-0.0358231,-0.254804,0.0965139,0.237904,-0.0497647,0.0110241,0.15418,-0.00311096,0.0994262,0.0264317,-0.0689454,-0.0353187,0.0662767
78,4.58813,-0.189614,-0.00733085,0.128095,0.0755492,-0.0241423,0.0207315,-0.125422,0.163418,-0.0887124,0.0938379,0.0677228,-0.0492642,0.114295,0.052009,-0.00148838,-0.00483457,0.0393399,0.135822,-0.0805446,-0.189013,0.17692,-0.0435243,-0.0735025,-0.0035757,-0.0608518,0.081712,0.050226,-0.10097,-0.0746496,-0.132034,-0.104021,-0.119448,0.0352657,0.0451085,-0.00520338,0.251919,0.243982,0.0504781,0.058173,-0.181704,0.142118,-0.10488,-0.117887,-0.0132835,0.0426062,-0.0851754,0.0853375,0.00587516,-0.126071,0.139911,0.106387,0.11836,0.101596,-0.273755,-0.0590258,0.165916,-0.129619,0.13191,-0.0742656,0.0285278,-0.189955,0.0571182,0.202552,-0.0779704,0.0376168,-0.105535,-0.00234682,-0.137305,0.0882252,-0.0726971,-0.0553963,-0.0407206,0.139909,-0.0919618,0.0560908,-0.0630644,0.0482012,-0.0805483,-0.00258604,0.0726908,0.0599721,-0.173375,0.118275,-0.0123864,0.0985714
79,3.65286,0.232681,-0.00938676,-0.0304586,0.149346,-0.0449713,-0.0981648,0.0412549,-0.00688783,-0.0653263,0.0790599,-0.183591,-0.137647,-0.0168142,0.0515524,0.0157982,-0.153283,0.0698202,0.105667,-0.132736,0.0804687,0.0151101,0.0866389,0.133125,-0.00635946,-0.0130024,-0.119068,-0.375314,0.153946,0.021499,-0.0272758,-0.0940424,-0.0776647,-0.22789,0.0635827,-0.0319943,-0.0175515,-0.0424777,0.0459567,0.0616996,0.0151999,-0.034951,0.106536,-0.00772222,0.00488852,0.0664977,-0.0436089,0.0551288,0.101656,-0.0588684,-0.0878619,0.0768147,-0.207566,-0.123289,-0.168633,-0.0202632,-0.0236907,0.081271,0.0681002,0.0835827,-0.0552543,-0.105989,-0.207448,0.167096,-0.0269417,-0.254423,-0.0503018,-0.20123,-0.0592902,0.0724703,-0.0128715,-0.0230292,-0.123085,-0.0469636,-0.0697747,-0.0763276,0.0897481,-0.0871958,0.0300701,0.0543117,0.207524,0.039934,-0.148553,-0.00572095,-0.0487105,-0.134725
80,2.9761,0.171504,0.0305444,-0.258651,-0.0704912,-0.00873531,0.288104,0.000483438,-0.142006,0.0608769,-0.0436831,0.106391,-0.0906614,-0.201644,-0.0804441,0.110529,0.0229542,-0.0489178,-0.0559025,0.0652004,-0.0425839,-0.0515231,-0.0428956,0.0249136,0.00719459,0.077203,0.0594278,-0.0993275,-0.0478501,-0.111588,0.0278892,-0.0342293,-0.0990425,0.207604,0.0222694,-0.229073,0.144777,-0.109927,0.170516,0.325052,0.0650042,0.0985305,-0.0250323,-0.00782249,-0.0958484,-0.0233374,0.155989,0.17399,-0.160213,-0.0416959,0.143839,0.00761176,0.0392687,0.0118492,-0.0417528,-0.0751604,-0.0840446,0.0613829,0.0174335,-0.112116,-0.138494,-0.018478,0.0210231,0.0815576,0.0129561,-0.0881402,0.0200334,-0.0821261,0.0760078,-0.0147644,-0.209445,0.0616984,0.0528661,-0.0363838,0.129036,-0.0665031,0.0148065,-0.041776,-0.16165,-0.0350211,0.0292396,0.0236005,-0.0710318,0.0344757,0.252597,0.0427643
81,-2.49307,0.134404,-0.173346,0.187909,0.018448,-0.0610401,0.0460765,0.174235,0.0483872,-0.0501261,0.0379883,-0.142729,0.00871775,0.0203603,-0.029855,0.000675706,0.0644771,-0.193159,0.0270682,0.0137169,-0.0518176,0.0578198,0.00800239,-0.0229772,-0.07733,-0.174261,0.0579062,-0.0209512,0.107916,0.0710822,0.0101168,0.114566,-0.0248746,0.147935,0.00575142,-0.105572,0.148465,-0.0291004,-0.0915652,-0.0371357,0.0186147,0.274854,-0.0446453,0.00544695,-0.0601471,-0.123722,-0.00854332,0.108534,-0.122096,0.223579,0.040823,-0.126407,-0.0979314,-0.0068988,0.0877099,0.123277,0.188479,0.158857,0.0749148,0.0288434,-0.23439,-0.0621242,-0.0830234,-0.0203383,0.0476361,0.02665,0.0156757,0.165795,0.128317,0.0572388,-0.155536,-0.0793148,0.0644788,0.0327705,-0.261685,-0.073096,-0.091758,-0.16878,0.1095,-0.010464,0.0786991,0.172097,0.179466,0.0431081,-0.172203,-0.0312013
82,-2.3303,-0.0277594,0.0408241,-0.0759956,0.0478326,0.0252302,0.0272975,-0.0330315,0.139372,0.106351,0.141792,-0.0433978,0.117212,-0.00687846,-0.12574,0.18371,0.148869,-0.100687,0.155352,-0.129839,0.179749,0.0335624,-0.0379144,-0.104668,0.00898552,0.0413805,-0.0174839,-0.0224594,-0.00960685,-0.0762061,0.0385539,-0.115857,0.169455,0.0250404,0.244982,0.0350034,0.147569,0.075573,0.068048,-0.208802,0.110747,-0.174206,-0.0495602,0.0489414,-0.195023,-0.136605,0.0301818,0.110093,-0.00702867,0.0609879,-0.100756,-0.0165864,-0.0759275,0.23112,-0.0380904,-0.0191757,0.0798077,-0.030755,-0.179103,-0.082439,0.0142406,-0.0583131,-0.285111,-0.0354433,0.0573994,-0.0921485,-0.0391021,0.0745699,0.0603374,-0.0441547,0.106619,-0.00972719,0.0781119,0.182263,0.0622379,-0.144524,0.0464409,-0.166666,-0.24801,0.0246709,-0.0678975,-0.153085,-0.0441174,-0.093113,-0.0543457,0.0610234
83,1.66714,-0.0611837,-0.0132685,0.227776,0.0524383,-0.185926,0.0143243,0.154601,0.0161428,0.116903,-0.154608,0.175268,-0.0232645,-0.206666,0.0720724,-0.0513218,0.114395,0.0710506,-0.0208084,-0.0600518,0.154545,-0.0281502,-0.0807987,0.0940378,0.0344919,-0.0735889,0.0419914,0.0639743,0.0106763,-0.0879176,-0.0996046,-0.000338706,-0.00152408,0.0757735,0.0655022,-0.207349,-0.0224364,0.0708631,-0.0404699,0.0227331,0.0546323,-0.117649,0.0363131,-0.14811,0.164177,-0.0252508,-0.0345266,0.0871557,0.145316,0.156574,0.135254,0.192946,-0.21849,0.0735388,0.0330811,-0.0760255,-0.019993,0.0671363,-0.0828438,-0.133842,0.0146911,-0.0563109,0.0424153,0.143873,-0.263476,-0.04904,-0.228907,0.0206095,0.155855,-0.0210118,0.153209,-0.0505114,-0.105963,-0.121087,-0.144632,0.110384,0.121465,-0.0401766,0.0445324,-0.0642862,-0.181892,-0.0186776,0.054612,-0.120317,0.0910305,-0.0269171
84,-1.48788,0.00716153,0.0452916,-0.0102931,0.119349,0.0233711,-0.110974,-0.00616142,-0.0505365,0.00674602,-0.220289,0.00990033,-0.0899887,0.120918,-0.0768843,-0.0297624,0.174549,-0.0711977,0.0706781,0.154908,0.118205,0.128446,0.0222507,0.0309666,0.132173,-0.0395842,-0.0789601,0.00359517,0.00467072,0.00219019,-0.0542751,-0.0925753,-0.00363303,-0.0684118,0.135751,0.242366,0.169522,0.0938302,-0.0207122,0.0395128,-0.0194332,0.032371,-0.132542,0.061149,-0.0283499,0.0384313,0.0927599,0.0686083,0.111034,-0.0422441,0.161695,-0.0428389,0.11185,-0.14737,-0.0481296,0.146306,-0.0306749,0.0125996,-0.137458,0.0741671,0.0758251,0.0602891,-0.0684283,-0.0220097,0.0123574,-0.0103491,0.0286278,0.301789,0.125585,0.0106636,-0.242442,0.0923142,-0.327722,-0.177312,-0.0502377,-0.151612,0.234426,0.0949229,0.0283497,0.0718622,-0.000969707,-0.0451131,0.0794043,0.0534678,0.180337,-0.0589054
