Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81
72,9.92748,0.330871,0.0111877,-0.0408413,0.0310289,0.0721404,-0.00806783,-0.0541084,-0.10888,0.0553223,-0.191944,-0.0101635,0.0858716,0.0282338,0.0687338,-0.062495,-0.0590584,0.165658,-0.2203,-0.0923595,0.124266,-0.0889291,0.0441318,-0.063335,0.0237842,0.192763,-0.108062,0.0716532,-0.0921723,0.0152209,0.0384958,0.0842892,-0.00833023,-0.0772519,0.134589,0.131343,-0.0294195,0.0994624,0.0148326,0.0329445,-0.0462656,0.0528252,0.150269,0.0420768,-0.00461341,-0.0763875,-0.0947497,0.199245,-0.0786148,-0.221222,0.0825071,0.0896887,-0.0789469,0.040364,-0.0817997,0.14557,-0.102219,0.0127771,0.117005,0.192556,-0.131431,-0.0433643,-0.0973639,-0.0675198,-0.183734,-0.0600911,0.153227,-0.193506,-0.202795,0.021319,0.0367237,-0.0867735,-0.0637273,0.126263,0.036384,0.0178434,-0.0582266,0.162871,0.0512171,-0.18108,0.138,-0.156867,-0.0693662
73,-8.51236,-0.0315731,0.099826,0.0311952,0.232893,-0.0344231,0.00960467,0.0598256,-0.0227611,-0.0592751,-0.00798134,0.0754019,-0.0852296,-0.00442204,0.0137089,0.103832,-0.211576,-0.0715006,0.106286,0.128967,0.20189,0.0301506,-0.00918221,0.0618143,0.27314,-0.100307,-0.132042,-0.0900187,0.0917281,0.0580862,-0.168073,-0.169825,0.182231,0.131811,0.121633,-0.0708825,-0.0322029,-0.127299,-0.116995,-0.103319,-0.045471,0.0617383,0.17797,0.119782,0.11056,0.00657768,-0.0299676,-0.137773,-0.00968197,-0.203997,-0.183062,-0.225017,-0.154596,-0.0531552,-0.169356,0.0366667,-0.168792,0.0540681,-0.0600888,0.0168805,-0.108137,-0.00876777,0.0104796,0.0534347,-0.0440028,0.117172,-0.0459281,-0.0256295,-0.0225529,-0.0817737,-0.189087,-0.0500774,-0.117743,-0.070876,0.103515,0.0188169,0.0247241,0.020556,0.253233,-0.00167182,0.0149968,-0.0363647,0.0959929
74,6.43752,-0.0451431,-0.0778944,0.141334,-0.0917502,0.0241508,-0.125961,0.142323,0.0622051,-0.033383,-0.101322,0.06309,0.0554423,0.0359086,-0.170904,-0.0291879,0.0702361,-0.0432452,-0.0430796,0.0951205,0.167962,-0.314327,0.010658,0.11611,0.0047251,0.182487,0.0404718,-0.304084,0.094076,0.12816,-0.100721,-0.0445614,-0.0423346,0.00566751,0.00828482,0.0885305,0.13953,0.165544,-0.0768429,0.00731052,0.19681,0.24434,0.0779543,-0.0636358,-0.0492054,0.247316,-0.0788873,0.0162917,0.0809516,0.125208,0.0772848,-0.0262494,0.0411918,0.0143588,0.101646,-0.0316622,0.230611,-0.0773894,-0.0816274,-0.0500631,-0.0849688,0.0787912,0.116061,0.0984503,0.0186473,-0.0171067,0.0775453,0.0536329,-0.0467801,-0.0598209,0.0293849,0.019262,-0.133501,-0.0239008,0.0118293,0.0276432,0.133426,0.0775872,0.199586,0.0190054,0.160276,-0.0522801,-0.182931
75,-5.75881,-0.110426,0.0788155,0.0792136,-0.0558115,0.0109755,-0.0396402,0.221718,0.0445657,-0.09177,-0.0587883,-0.175341,0.0949756,0.0328815,0.0448899,-0.0666873,0.114657,-0.132043,0.166811,0.117244,-0.0697277,-0.0418623,-0.0962225,-0.0710081,-0.036877,-0.0401786,-0.0977028,0.105768,-0.267803,0.014685,0.120909,-0.0948223,0.128255,0.0291947,-0.113393,-0.00364307,-0.0716008,0.216543,-0.161015,0.00326788,-0.0145532,-0.0466247,0.0268139,0.0455568,-0.144026,-0.046788,0.00196623,0.121679,-0.058562,-0.259352,0.0765815,0.0420419,0.0424894,0.10098,0.151991,-0.191412,-0.131913,-0.0293515,0.0080508,0.0106002,-0.150877,-0.0784317,0.151485,0.164208,-0.00280482,0.0410492,0.010511,0.0210243,-0.00503072,0.0556345,0.00368246,-0.0338155,-0.00948345,-0.0667392,0.144266,-0.249307,-0.258128,-0.13847,0.151349,-0.0925089,-0.0676291,0.076054,-0.166785
76,5.16959,-0.025379,0.0789848,-0.0346075,-0.318322,-0.084177,-0.0400057,0.220378,-0.0816387,-0.0639643,-0.150155,0.0145064,-0.0635667,-0.0292071,0.163476,-0.0487188,-0.189647,0.0173631,-0.226501,0.0913198,-0.0707587,-0.0366192,0.0354775,-0.139436,0.0183633,0.00363362,0.17647,0.0272331,0.175082,0.0157739,0.153919,-0.0431903,-0.00239687,0.117223,0.0489647,-0.0259333,0.0616201,-0.0334623,-0.137726,0.178529,-0.0232221,-0.143202,-0.0362519,-0.0671406,0.0388854,0.0953414,0.0467845,-0.0327029,-0.0457916,0.113896,0.131427,0.182838,0.0164493,0.0172173,-0.0823689,-0.00506939,-0.300348,-0.0750068,-0.0106012,-0.0342905,-0.0804348,0.071131,-0.103099,0.147962,0.0269606,0.0343425,-0.155192,0.110706,0.0215613,-0.0302951,-0.095107,-0.160992,0.100989,0.116306,0.0921233,0.0990581,0.244011,0.017312,0.143034,-0.0693537,-0.15215,-0.0408982,-0.0021801
77,4.84911,0.159962,0.209957,-0.166769,-0.0364228,-0.0567071,-0.191514,-0.0172523,0.265449,0.0515767,0.0304756,0.171409,0.161787,0.185566,0.0428801,-0.00700576,-0.0812922,-0.0472734,-0.124834,0.031325,-0.201504,0.0204018,-0.00211698,-0.0713041,-0.0797741,0.0360457,0.0593078,0.0160614,-0.0116536,-0.167713,0.0388725,0.0331689,0.0333289,0.108874,-0.0929585,0.153969,-0.03136,-0.098058,-0.0683317,0.0249015,0.0564801,0.0712673,0.103957,0.121322,-0.169686,0.0492091,-0.0984242,-0.00596788,0.0408924,0.0317839,-0.040381,0.0510501,-0.138367,-0.122016,-0.0746303,-0.178564,-0.0318036,0.0955665,0.12595,-0.0151824,0.0495965,0.0449294,-0.0201337,-0.0487758,-0.104329,0.153874,0.112929,0.0639563,0.234747,-0.27838,0.153703,0.0376407,-0.254079,-0.135014,0.0336188,-0.0733715,0.0306125,-0.00430755,-0.0154603,0.010714,0.0889379,0.130814,0.0933785
78,-2.0376,-0.0779369,-0.166659,0.0432448,-0.116092,-0.0336527,0.109209,0.0123612,0.00108073,-0.0715655,-0.121291,0.0747543,-0.0960583,0.116696,0.0463726,0.0431405,0.00341402,0.0501367,0.134014,-0.087244,0.0440681,-0.124655,-0.147716,-0.00776277,-0.153739,0.0794651,-0.191348,0.0737974,0.187404,-0.102642,0.0369944,0.0893682,0.298017,-0.15228,0.00409683,0.211013,9.05562e-05,-0.0909518,-0.119755,-0.0254544,-0.000635553,-0.0814324,0.0283122,0.0516856,0.114371,-0.214178,-0.139087,0.0276679,-0.0375443,0.047549,-0.195137,-0.0861709,0.0760278,0.136173,-0.00595889,-0.200572,0.0541563,-0.0629131,0.0386965,0.192817,-0.155417,0.198127,-0.117267,0.0186486,-0.0351273,-0.00235965,-0.0158689,0.192913,-0.0298794,-0.0250007,0.0126475,0.0938048,-0.124753,0.087936,-0.248352,0.00768526,0.116395,-0.163036,-0.047718,-0.0485164,-0.0762414,-0.00300532,-0.0148748
79,1.41381,0.0760362,-0.038513,0.0835342,0.0433535,0.158306,-0.258361,0.0777834,0.00861519,-0.0564314,0.0152482,0.156396,-0.0106541,-0.110345,-0.0761226,-0.0594542,0.133302,0.116919,-0.0662906,-0.00224429,0.0607147,0.0416417,-0.149314,-0.0428578,0.0560522,0.147264,-0.186225,0.0428052,0.175638,0.160873,0.0232716,-0.169205,0.0777326,-0.230656,-0.26121,-0.0890394,-0.00286796,0.0876675,-0.00330394,-0.0493647,-0.129079,-0.156502,0.0751344,-0.0952432,-0.0823696,0.0143129,-0.117773,-0.0584202,0.136649,0.193169,0.15822,-0.0818139,0.0336343,0.000517597,-0.145384,-0.0759488,-0.0362095,0.134254,-0.0122509,0.0413604,-0.00765743,-0.0453213,-0.20988,-0.0515073,0.118966,0.0747557,0.0680675,0.00389852,-0.060196,-0.0294252,-0.0518861,0.0326996,0.0772122,-0.0907213,0.194833,0.115004,-0.15853,0.0604311,-0.0535005,-0.096666,-0.106179,0.217218,0.122061
80,-1.38362,0.0732211,0.10193,0.125274,0.161168,-0.0297953,0.0657096,-0.0617341,-0.070461,0.0314975,0.0628841,0.0588858,-0.0493031,0.0481981,0.127102,0.0211955,0.117686,-0.105151,-0.146814,0.228824,-0.0674596,-0.0322252,-0.19763,0.258265,0.0324661,0.00673309,0.209061,-0.0961299,-0.0902044,-0.0221645,0.231011,0.106277,0.0143035,-0.0927054,0.151088,0.07263,0.148757,0.13673,-0.132175,-0.0583174,-0.109534,0.0922909,0.000211062,-0.084682,-0.053547,0.301453,0.0369017,-0.0668638,-0.101095,-0.0848599,-0.287787,-0.0661185,0.185192,0.0122726,-0.0219475,0.0194381,-0.0479821,0.000429157,0.00819795,0.0898253,-0.0760085,0.0239167,-0.192257,0.0540144,0.0596802,-0.00846292,-0.0248491,0.0147079,0.0738909,0.0304933,0.0149871,-0.0717826,0.0341893,0.112176,-0.0241192,0.0744976,-0.127992,-0.0280956,-0.191896,-0.109272,0.041518,0.163743,0.0910361
81,0.341431,0.0696361,0.0331383,-0.0952983,0.0016176,-0.0583587,-0.0163159,0.171317,-0.00280107,-0.129301,0.141772,0.0196194,-0.0404577,-0.0989669,-0.0762037,0.0426528,0.128576,0.0207437,0.0850605,-0.216509,0.024485,0.125256,-0.00649925,0.174477,-0.0140113,0.016456,0.00220288,0.0808158,0.149947,0.0559746,-0.0874123,-0.112678,0.0250962,0.205406,-0.0504627,0.00344482,-0.0276925,0.0596109,-0.121748,0.213249,-0.105031,0.252042,-0.12998,0.105391,-0.150969,-0.0247364,-0.00445959,-0.0974615,0.141407,-0.113193,-0.0561353,0.00847097,-0.0138887,0.053303,0.199061,-0.0112569,-0.155315,-0.00972031,0.064233,0.266991,0.113679,0.00244735,-0.0797158,0.0883602,-0.159437,-0.155014,0.0366133,0.191154,0.126006,0.0509644,-0.0043959,0.178042,0.189509,0.0659625,0.0475359,0.0743645,0.0657385,0.176629,-0.0796562,-0.103363,0.178899,-0.0543243,-0.0278859
