Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82
70,12.3002,0.0943575,-0.025485,0.132058,-0.0692101,0.29619,-0.0651766,0.0374507,0.210118,0.0526233,0.112111,-0.128959,-0.0114045,-0.108375,0.0437517,-0.0623213,-0.147756,0.291803,0.0517355,-0.0282546,-0.0338442,-0.0637946,0.0875561,0.0981664,0.0892586,0.0216993,0.119166,0.264973,0.00584133,0.090003,0.0576929,0.263364,0.00824069,-0.148699,-0.118552,-0.0415544,0.137314,0.111725,-0.017,-0.0949964,-0.0991886,0.0685034,-0.075776,-0.142173,-0.0253552,0.0593182,-0.0177311,0.114181,-0.149058,-0.0314721,-0.0102943,-0.0265893,0.00462802,-0.0753969,0.069568,0.180454,0.0168468,-0.16349,0.00888833,-0.00233359,-0.0758955,-0.139172,0.0368009,-0.0889412,-0.241338,-0.11161,0.0477591,-0.0145704,-0.115323,0.00689718,-0.107261,-0.199812,0.017505,-0.0453798,-0.0639339,0.0434387,-0.0276852,0.116845,-0.0060904,0.0805514,0.124166,-0.159172,-0.0143875,-0.0308581
71,-11.7953,0.0022418,-0.0307885,-0.0108816,0.0287022,-0.150597,-0.105236,-0.0780435,0.227339,0.1453,-0.0419578,-0.0355322,-0.0701667,0.0103668,-0.169022,0.058987,0.0347737,0.0892292,-0.0570028,0.112666,0.0148438,0.070332,0.0458361,-0.000957833,0.0387419,-0.147389,-0.171515,0.0812537,0.155904,-0.0866706,-0.119258,0.00900279,-0.0346906,0.141381,-0.0393499,-0.051681,-0.135435,0.057919,0.12051,-0.0599081,0.0993049,-0.00109577,-0.0113057,-0.121984,0.121417,0.215797,-0.102585,-0.179321,0.246124,0.0538278,0.113067,-0.0252084,0.141302,0.0190644,-0.0187461,-0.129735,-0.201211,-0.0617649,-0.12375,-0.06988,-0.150703,-0.108138,-0.00494007,-0.153297,-0.0210496,0.0344662,-0.0152085,0.164365,-0.131735,0.0998094,0.0213437,-0.0451687,-0.227276,-0.127777,-0.177769,-0.171498,-0.00450229,-0.0375304,0.149287,0.0762806,-0.146692,-0.174833,-0.084898,0.0137324
72,9.97079,-0.0353475,0.0433765,-0.15363,-0.0216951,-0.0209077,0.15963,-0.0434602,0.202241,0.136551,0.136276,0.122089,-0.138169,-0.0293,-0.0772275,0.033747,0.112008,0.0757325,0.115899,0.022559,-0.0858627,-0.0357754,0.0587873,-0.0569712,0.0564016,0.0728737,-0.0155115,0.0244262,-0.0159713,-0.0229476,-0.17598,0.0502935,-0.0958097,0.00306015,0.170722,-0.261351,-0.185157,-0.00222941,0.000730009,0.242342,-0.134327,0.0111607,-0.112833,-0.0474838,-0.174079,-0.0463844,-0.101764,0.0171439,-0.108746,0.188296,-0.0443384,-0.0456024,-0.0826812,0.0924432,-0.10662,0.176054,-0.0917933,0.0708307,0.0968061,-0.141318,0.0870342,-0.0532828,0.210268,0.196678,-0.00973465,0.0437654,-0.0690489,0.00880641,0.0258838,-0.097468,0.196364,-0.0204774,0.167894,0.0535805,-0.09244,-0.11771,-0.161796,-0.13185,-0.0936877,-0.000510198,-0.0107215,-0.145897,0.152559,0.0785215
73,-9.10968,0.00109962,0.132953,0.00928093,-0.0982558,0.0729979,0.192651,0.0713244,-0.0721168,-0.140707,0.0862657,-0.0687785,0.00280409,0.00774362,0.0217382,0.0107926,-0.187404,-0.125306,-0.0414913,-0.14487,0.125443,-0.152204,-0.0437799,-0.0112438,0.0284199,-0.115642,0.0490627,-0.116841,0.125037,-0.00426476,-0.0994538,-0.171223,-0.171049,0.0368156,0.0101569,0.0936628,0.0357351,0.120341,0.0780596,-0.0263165,0.0833208,0.0145069,-0.157971,0.0589236,0.0735628,-0.0804256,-0.0955568,0.0291575,0.0779632,0.204821,-0.0996483,-0.0724249,0.269149,-0.0970329,-0.0172335,0.108269,-0.096355,-0.160156,0.223744,0.0240029,-0.0122353,0.0116587,0.0145551,0.0447338,-0.123549,0.0283737,-0.0156168,0.0107477,0.00626688,-0.268833,-0.0979721,-0.0717465,-0.0741332,-0.0626783,-0.0223562,-0.0586295,-0.0862248,0.204915,-0.0234333,-0.281019,-0.24972,-0.0887464,-0.0399315,0.0734788
74,8.89982,0.163122,-0.060577,0.151753,-0.0303024,0.0173212,-0.108216,-0.112394,-0.00930679,-0.110368,0.25743,-0.0337697,0.136637,0.161502,0.0817887,-0.122013,-0.00686194,-0.00200485,-0.134053,0.163251,0.21088,-0.218238,0.150015,0.0688295,0.0139484,0.0377703,-0.0616709,-0.0788723,0.0103079,-0.0081402,0.0557775,0.115001,-0.000229434,0.0689112,-0.016957,-0.00928129,0.00245665,-0.0903504,-0.0501734,0.0355734,0.0932466,-0.0282197,-0.152752,0.000642849,-0.00246959,0.024948,-0.0588623,-0.316058,0.0211614,0.0282302,-0.0496234,0.0480093,0.145609,-0.031029,-0.309042,-0.0173675,-0.123466,0.00170896,0.0711867,0.0230386,0.0269195,-0.0495272,-0.0231936,0.175755,0.0589561,-0.0516521,-0.0630873,-0.218879,-0.214084,-0.0135311,-0.0124707,-0.00092379,0.0546022,0.195355,0.0927138,-0.0884472,-0.0375164,-0.0919386,-0.0158865,0.163286,0.0986399,0.0958821,-0.0099873,-0.179085
75,7.48092,0.0535851,0.0833817,0.0669592,0.238903,-0.192639,0.0355231,0.0107254,0.0299609,0.135623,0.272132,0.0903021,0.0592639,-0.145987,-0.14224,-0.0636493,0.0345553,-0.121739,-0.115182,0.058173,-0.0100257,0.047695,-0.081675,0.151603,-0.0730321,-0.0486127,0.0410861,0.197917,-0.0563075,-0.0113735,0.14562,0.120968,0.0865983,-0.115491,0.104203,0.144003,-0.0440796,0.00587591,0.0976705,0.11029,-0.0845355,0.155719,0.075616,0.0641204,-0.0556036,-0.0211163,-0.1235,0.102247,-0.170438,0.101355,0.0215558,-0.0906874,0.0896954,0.127855,0.0598881,-0.00621885,0.00154698,-0.156796,0.148843,-0.0119688,0.0877419,0.160382,-0.2051,-0.00915153,0.0765453,0.055489,0.136969,-0.130134,0.00527876,-0.0854972,-0.0954502,0.0411078,-0.0853255,0.155558,-0.107194,-0.102387,0.181976,0.00305447,0.103551,0.165442,-0.15834,0.00622276,-0.109744,0.132178
76,6.37974,-0.117208,0.0722534,-0.0868529,-0.137911,0.013068,-0.0146557,0.155123,-0.0610073,-0.0385364,-0.101486,0.117126,0.0293571,0.136278,-0.0130929,-0.0575565,0.00685867,0.107886,0.0863812,-0.120705,0.269896,0.147695,-0.0436826,-0.0455592,0.173004,-0.154029,-0.332013,0.168248,-0.00233662,0.0806383,0.0966847,0.128005,-0.0737834,0.0570157,0.0591684,0.123993,0.0121893,-0.257043,-0.0191497,0.164051,-0.12887,-0.0563961,-0.0415336,0.174054,-0.19006,-0.0304017,-0.0517949,-0.105112,0.032604,0.109605,-0.203651,-0.0532193,-0.141139,-0.0532963,0.106022,0.024743,-0.0648931,-0.255949,-0.180417,0.103833,0.0509902,-0.0424796,0.0427241,0.112796,0.0359566,0.0365635,-0.00655321,0.0408735,0.0100408,-0.00806358,-0.167096,-0.0251992,-0.0108837,-0.0843061,-0.00489151,0.0522897,0.0936026,0.00682679,0.0340673,0.0946674,-0.0302281,-0.0276471,-0.0236893,-0.0960053
77,-4.94473,0.0346611,0.0161958,-0.165673,0.104643,0.0633297,-0.106234,-0.228375,0.00855996,0.0494297,0.248431,-0.0434789,-0.00552236,0.100451,0.208946,-0.118443,-0.104369,-0.0605418,0.0484058,-0.119178,-0.0755826,0.176203,-0.164692,-0.00778788,0.114408,-0.0988112,0.10721,-0.0495972,0.0923082,-0.0161823,0.0574208,0.107312,-0.00501568,-0.0170563,-0.0784074,0.101877,-0.0590262,-0.0703279,0.202997,0.00686631,-0.165475,0.125835,-0.0212139,-0.0493847,-0.0430714,0.0868044,0.0241322,-0.169789,0.134923,-0.105716,-0.0286176,0.141032,-0.209857,-0.0582245,-0.185846,-0.178911,0.147226,-0.014338,0.0503938,-0.00434495,0.0339698,-0.0422711,0.0391909,-0.0506924,0.0147641,-0.174609,-0.0265068,0.0383161,0.153505,-0.109914,0.0698108,0.00643187,-0.06638,0.126241,-0.0599909,0.115334,0.0999236,-0.0568392,-0.132331,-0.194336,-0.133617,-0.240213,0.00405604,-0.0396163
78,-4.72079,-0.0577882,-0.0855522,-0.0107893,-0.0272468,-0.0970033,-0.311618,0.153095,0.0337123,-0.0541917,0.0809002,-0.114232,-0.103118,-0.0120963,0.10894,-0.0252922,-0.0154303,-0.00809191,0.0897328,0.0480664,-0.0307249,0.027438,-0.222207,-0.135225,0.0819635,-0.0345036,0.143932,-0.188776,0.020207,-0.0264626,0.0807615,0.0433772,-0.166196,-0.164781,-0.166019,0.0182113,0.128405,0.138446,-0.140556,0.0636714,-0.00209548,-0.132201,-0.0216346,-0.143753,-0.0425003,-0.120672,-0.0613466,-0.0511661,-0.0828974,0.118451,-0.0747077,0.0149605,-0.0450103,0.0309788,0.0832872,0.0850591,0.0503903,0.0308758,-0.0349954,-0.0590686,0.0665737,0.0219389,0.174695,-0.081373,0.0331752,0.0609641,-0.0812217,0.098444,-0.0337234,0.0515306,-0.165131,-0.0142547,-0.156316,0.160424,-0.0284115,-0.218581,-0.0134818,-0.159058,0.192707,0.0766071,-0.240571,0.205967,0.200113,-0.014216
79,3.90675,-0.200864,-0.0197522,0.293001,-0.0820683,-0.0509746,0.114093,0.111171,0.123913,-0.0109347,0.0393839,0.0698262,0.0462154,0.117089,-0.0150745,0.00582049,-0.206249,0.121909,-0.031795,-0.0451659,-0.10528,0.165135,0.0399425,-0.119455,-0.21511,0.211868,-0.0358637,0.00722342,0.000729172,-0.0299827,0.0130733,0.0214621,0.0227497,-0.0726921,0.0416616,0.0623999,-0.126517,0.0182042,-0.00574431,0.209505,0.0716058,0.186052,0.00573402,-0.194926,0.219445,-0.108833,-0.0922569,-0.158389,-0.0846401,0.134056,-0.0993033,0.0795846,0.0175861,-0.0405802,-0.118108,-0.102045,0.125298,-0.0428074,-0.123997,-0.00521728,0.0501692,0.0436448,-0.18173,0.0718099,-0.139726,-0.0985204,-0.145144,0.212172,0.0955961,-0.0961012,0.1182,-0.049931,0.0166425,-0.0568128,-0.0317656,0.097131,0.0798607,0.0242634,0.143285,-0.0369756,0.0343832,0.158992,0.0322808,-0.0726454
80,-2.11167,0.00493071,-0.0373962,0.0639702,-0.0647643,-0.0940399,0.0128962,0.0256323,-0.10908,-0.096619,-0.0398671,0.124936,-0.043545,-0.157097,0.0181384,-0.0402443,0.0716205,0.152389,-0.0643869,0.157315,-0.186553,-0.0678129,-0.00321669,0.0188514,0.0456258,0.044346,0.015883,-0.0247344,0.0143707,-0.181185,-0.086366,-0.00248395,-0.14876,0.031241,-0.103691,0.11313,0.0621636,0.0578287,-0.107978,-0.0321396,-0.158942,0.0255042,0.0462432,0.25337,-0.0567942,-0.024998,0.0914721,-0.0587352,-0.00757645,-0.116184,-0.0813154,0.0956241,-0.0105623,0.325635,-0.0610777,-0.0143318,-0.0143667,0.0445364,-0.0785264,0.026347,-0.139067,0.0463707,0.0407446,0.116242,-0.155024,-0.192758,0.184271,0.152393,-0.143748,-0.178928,0.085497,0.015148,0.118593,-0.0256838,-0.174313,0.0347159,0.0130033,0.110861,-0.0748063,0.0934573,-0.288927,0.0258567,-0.138066,-0.238251
81,1.41427,-0.0128302,0.095291,-0.198134,-0.242849,-0.0905977,-0.0508357,-0.118333,-0.0271258,0.000543875,-0.111171,-0.169915,-0.00642156,-0.106939,0.0939178,0.125143,0.0704956,-0.0711075,-0.151498,-0.0760478,0.0427949,-0.10685,-0.0912883,-0.0540366,0.249292,0.234327,0.0476547,0.0807974,-0.16955,0.208076,0.054409,0.0304929,0.129897,-0.144613,-0.0114486,0.114636,0.00246112,0.00382293,-0.0762129,-0.0661636,0.173486,0.106249,0.208804,-0.118181,0.0213233,-0.0296277,-0.137606,-0.105301,-0.115899,0.0122577,-0.0972692,-0.0405449,0.0630254,0.0291196,-0.195126,0.0249109,-0.0408984,-0.0135219,0.0878479,-0.0188319,-0.0016908,-0.144844,0.0053698,0.115612,0.058464,0.205898,-0.0114218,0.158455,-0.0173611,0.117552,0.0727037,0.0845904,0.0827384,-0.0615839,-0.221238,0.00495295,0.183751,0.0463901,-0.0651418,-0.0308736,-0.0386738,-0.064891,-0.123814,-0.0360536
82,0.546781,0.0453603,-0.044856,0.0269896,0.174339,0.179874,-0.0602209,-0.0204119,0.0743239,0.00304078,-0.00312921,0.216793,0.061763,-0.0563555,0.0756218,0.132846,-0.117946,0.130899,-0.0928547,-0.21245,-0.0789358,-0.14399,-0.0770099,-0.0156744,0.139027,-0.0548857,0.108488,-0.00775007,-0.201841,-0.125968,-0.188813,0.0149021,0.103171,0.00245503,-0.0810257,0.0444013,-0.12276,-0.169474,0.225818,-0.0106943,-0.00167505,0.0408586,0.22705,0.10432,0.0820487,-0.040815,0.0244083,-0.0189849,0.0759054,0.127886,-0.049874,-0.121495,0.120713,-0.10418,0.0254888,-0.0342213,-0.0656859,0.048691,-0.166568,-0.150974,0.0662145,-0.125474,0.175026,0.0632623,0.0049327,0.0799413,0.159641,0.157613,-0.0499985,-0.0287293,-0.0408571,0.104629,0.010499,0.25219,0.203481,0.0297299,-0.0713963,0.119462,0.14046,0.0666257,0.023236,0.108192,0.00981165,0.0144979
