Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92
61,29.0189,0.0652511,-0.168932,-0.0734787,-0.136075,0.111459,0.0283113,0.112127,-0.00275541,0.213063,0.0371853,-0.00685274,-0.0368983,0.0836094,0.141896,0.054227,-0.016365,-0.00344568,-0.0465381,0.0651892,0.000963906,-0.0144239,-0.0693892,-0.0212948,-0.173026,-0.000534642,-0.0497831,0.14323,-0.133693,0.0171546,0.0026722,-0.0268528,0.0841997,0.0483758,-0.144192,-0.00478431,-0.104621,-0.284908,-0.125488,0.0622294,0.0303691,0.0201776,0.0303237,-0.112399,-0.121652,-0.00650163,0.297501,0.0329856,-0.0844942,-0.0509892,0.00227607,0.0433578,-0.121814,-0.195655,-0.0465325,0.0539327,-0.156355,0.0335759,-0.0836643,-0.14409,0.0266596,-0.0630339,-0.0800041,-0.123865,0.0444715,0.0487836,0.0798267,-0.0215743,-0.067788,0.163323,0.0467333,0.132294,-0.175153,0.0692747,-0.0482,0.0205187,-0.244168,0.133741,0.0016765,-0.0719477,0.0797978,0.110571,0.0616395,0.00406041,0.134162,-0.257045,-0.045671,-0.164165,-0.0243134,-0.0533992,0.0593519,-0.0202595,0.106982,-0.083397
62,-28.6745,0.180162,-0.0508388,0.241096,0.0983926,0.117331,-0.0950389,0.173339,0.089594,-0.12678,-0.00209793,-0.0603575,-0.037871,-0.0830432,0.0533203,-0.0544723,-0.000187992,-0.0322718,-0.136468,0.00301428,-0.218711,0.0933781,0.0768315,0.0864994,-0.0900835,0.147694,0.00816828,0.0432806,-0.0841701,-0.17225,0.153438,-0.004675,-0.180276,0.081202,0.00496153,-0.0389251,-0.00166225,0.0281437,-0.0530389,0.0465715,-0.0398337,0.0673574,0.136319,-0.122459,-0.0310509,-0.163197,0.035332,-0.0297588,0.151531,0.137168,-0.0287434,0.0448824,0.102749,0.0890761,0.0891436,-0.0500576,-0.0360018,0.126547,0.135007,-0.113542,-0.0205129,0.131157,0.228276,-0.092599,-0.114544,0.0553528,0.0606252,0.0504415,-0.0936201,0.123816,0.0389928,-0.0491283,-0.0668694,0.0585304,-0.228256,0.0706039,0.126783,-0.0500562,0.0404832,-0.0966769,0.0211609,-0.0610684,-0.155726,-0.074887,0.276,0.138954,-0.144484,-0.00249353,0.0172162,-0.0476576,0.0166068,0.0506824,0.0208454,0.0569355
63,27.5884,-0.146678,-0.055872,0.0964895,-0.0641284,0.0154438,0.275427,-0.0768521,0.0777355,0.0679561,0.0904546,0.0184722,0.0562605,-0.00343207,0.0687901,-0.0968349,0.050328,0.135175,0.149938,-0.0916086,-0.160125,0.141091,0.0280566,0.112073,0.059602,0.025785,-0.115696,-0.0627756,-0.135447,-0.193959,-0.138942,0.301925,0.110401,0.106072,0.0918964,0.00708964,0.118527,0.12034,0.0560666,-0.173681,-0.0125285,-0.0107868,-0.0399501,-0.157723,-0.0831275,0.100875,-0.0749003,-0.119441,-0.0925775,0.0901137,0.00720863,-0.0884406,-0.110288,0.0163855,-0.00605975,0.0838591,0.0724629,0.115971,0.0843922,-0.219546,0.129383,0.0221054,0.0450194,-0.00170501,-0.0289238,0.0727862,0.178177,-0.124696,-0.0528453,0.0604789,-0.0466607,-0.00448362,0.16153,-0.00507611,0.241653,0.0730007,0.0732792,0.117386,0.0464898,-0.0292715,0.105851,0.013395,-0.114684,-0.0451509,-0.0231524,-0.108423,0.0383274,-0.0757689,-0.0347527,-0.143928,-0.0222589,-0.0833984,0.0225914,0.00660905
64,-26.5759,0.113354,0.100597,0.0466547,-0.00401824,-0.116021,0.0582433,0.210722,0.103875,-0.0266073,0.0304056,-0.0254038,0.034914,-0.0365829,0.0743024,-0.110317,-0.133479,0.140935,0.0890043,0.0445165,0.388114,0.15735,0.127254,0.0696104,0.123631,0.131708,0.0172875,-0.059079,0.16088,-0.0414941,-0.101941,0.0220997,0.0869147,-0.00303421,-0.154779,-0.101908,-0.0798852,-0.190179,0.056829,0.0215298,-0.116054,0.0945489,-0.0304817,-0.118246,-0.0216688,0.0331512,-0.11401,-0.0463909,0.00293243,0.0119004,0.0710793,-0.0100814,-0.224575,0.0446022,0.147226,-0.173789,0.0422206,-0.152112,0.0537353,0.0286993,0.0476381,-0.0621685,-0.0226317,-0.0327638,0.115687,0.0845405,-0.0921938,0.0804549,-0.114214,0.0437746,0.0903927,-0.0306948,0.0415226,-0.123787,-0.0355599,0.0821045,-0.0370681,0.0368559,0.0115207,-0.163659,0.0524209,-0.0520255,-0.067138,0.0697059,0.0897014,0.152231,0.156051,0.0249769,0.147391,0.0178796,0.127104,-0.0290125,0.074777,-0.208025
65,25.3951,-0.128069,-0.0481732,-0.100913,0.0669881,0.158443,0.0728985,0.0231285,-0.0485888,0.157211,0.10535,-0.213709,0.156513,-0.0547952,0.061858,-0.0416776,0.0266049,0.0838484,-0.155744,0.00874928,0.100234,0.136736,-0.0868589,-0.0406842,0.0309903,-0.193641,0.0431608,0.0675899,-0.0747553,-0.0140334,0.0878709,0.0282597,-0.0967894,0.048102,-0.118987,-0.0870278,-0.305793,0.0471301,0.0740416,-0.048003,-0.0982583,0.047819,0.0860273,0.167721,-0.0931151,-0.0564326,0.0455904,-0.10093,0.0829517,0.159777,0.135342,-0.165359,0.00697425,0.03663,-0.0824703,0.134917,-0.178559,-0.020716,0.119764,0.2013,-0.00152461,0.113449,-0.0435468,-0.0237505,0.161777,-0.139054,0.0134047,0.019605,-0.00954175,0.0238077,-0.000809002,-0.122331,0.0186779,-0.0603811,0.0300021,0.157955,0.0729762,0.0471254,0.105695,-0.0111297,0.0114552,-0.00805878,0.129336,0.0437689,-0.0554642,0.147166,-0.0980359,0.088135,-0.130998,-0.15816,-0.0234468,-0.223462,-0.100067,-0.00542238
66,-25.3382,0.0810783,0.179226,-0.0227641,-0.137854,-0.0573927,0.0280857,-0.0243789,0.00742869,0.0236775,0.119654,-0.0227995,0.0259279,0.030432,-0.0316707,0.0687599,0.0693417,0.123006,-0.087284,0.112835,0.072601,0.0114028,-0.170133,0.0748066,0.0836798,0.0566561,-0.218641,0.178414,-0.0884951,0.0424266,0.0397895,0.0397362,0.0216434,-0.0264171,-0.0015472,0.0387101,0.0369891,0.140078,0.0151123,-0.0318153,0.143499,0.162652,-0.052695,0.117723,0.211301,0.0851232,-0.0832216,-0.152238,0.0307715,-0.167836,-0.0710904,0.0531244,-0.0109638,0.155698,0.089763,0.0204433,0.0549884,0.0197317,-0.124835,-0.112596,0.102715,0.191609,0.0161585,-0.0374849,-0.0173414,-0.0274788,-0.0523409,-0.13153,0.0488361,-0.00391529,0.162743,-0.151397,-0.20332,0.279752,-0.110994,-0.0993419,0.0871982,0.154604,0.00687323,-0.0205569,0.0300763,-0.12065,0.269712,-0.0401425,0.0941915,0.0776487,0.0330507,-0.0802676,0.0426187,-0.00022056,0.0417407,-0.180345,0.11456,-0.0480872
67,-23.6524,0.00698829,-0.0614325,-0.0954342,-0.127176,0.0681947,-0.0377612,0.095083,0.104799,-0.100433,-0.0576923,-0.204355,-0.103179,-0.145038,0.0427432,-0.0966737,-0.111917,0.0504031,-0.224835,0.00590094,0.0326817,0.0330045,-0.167868,0.10341,0.0637605,-0.0980172,-0.0797833,0.131663,0.213581,0.072305,-0.122079,-0.0214947,0.106782,0.212,0.169403,-0.0427864,-0.0107799,0.0523362,-0.0731304,-0.18161,0.135812,0.0263472,0.152126,-0.0865799,-0.0393115,-0.0445002,0.0478429,0.0879576,-0.165915,-0.0220204,-0.0488498,0.0623437,-0.0350573,0.00934213,-0.0881154,0.109208,-0.0832211,0.00490731,0.114082,0.0646758,0.160504,-0.0783492,0.152473,-0.0161983,0.0703161,0.0808741,-0.0481486,0.0748285,0.0176242,-0.0694724,0.0271988,-0.0394594,0.102361,-0.0404464,-0.0860497,-0.15024,-0.0766956,-0.0536321,0.00375768,0.178052,0.00951448,-0.253432,-0.102024,0.130508,-0.080074,-0.0733851,0.0552746,0.00580992,0.126737,0.0265024,-0.0614012,-0.0327782,0.160429,0.216483
68,23.437,0.09847,0.0526914,0.0414633,-0.0367469,0.0895713,-0.0251396,-0.163975,-0.0635113,-0.0573325,0.139218,-0.0722319,0.124479,-0.0652319,-0.0385121,0.103605,0.00614486,0.0996265,-0.0276012,0.141343,-0.048081,0.177711,0.0982096,0.132398,0.0821611,0.0245954,0.193488,-0.084311,-0.0594316,-0.0328002,-0.0203471,-0.0441579,0.191522,-0.0817601,0.0950744,0.151229,-0.0735833,0.0438887,-0.130622,-0.0968242,0.0444716,0.0176988,-0.13033,0.03225,-0.189349,0.0802048,-0.000737017,-0.0204135,0.0318905,0.0654188,-0.0558348,0.0588825,-0.0765784,-0.151233,-0.0318497,-0.0310567,-0.135685,-0.0311501,-0.0404434,0.112071,-0.265212,0.142306,0.204176,-0.150446,0.00365676,-0.0285156,-0.148131,0.0797313,0.159319,-0.0368348,0.112607,-0.0196754,-0.00807632,0.00789116,0.00288297,-0.0873332,0.0565176,-0.125413,-0.158237,0.139847,0.195428,0.166407,-0.104851,-0.0773306,-0.116269,-0.0305699,-0.0547192,-0.198197,0.128533,-0.049165,0.127641,-0.0186222,0.0577683,-0.111863
69,-23.1626,-0.03294,-0.0482091,0.0612275,-0.0397622,0.102952,0.0543139,0.290673,-0.134501,-0.0700311,0.0787403,0.19513,0.00943864,0.0361984,-0.00863191,-0.234936,0.121706,-0.0757543,-0.0834979,-0.0458337,0.0878129,0.145952,-0.0505337,0.0134027,-0.130832,-0.0122957,0.0350487,0.0741916,-0.00634473,0.126083,-0.130322,0.071447,0.0205635,-0.145958,-0.0625438,-0.0835999,0.127871,-0.0310415,-0.017747,-0.135058,-0.068132,0.18245,0.035434,0.0430984,0.148324,0.0131818,0.162315,0.0424737,-0.0196045,-0.0340504,0.0402016,0.215457,0.191418,-0.0161692,0.0997011,0.110847,0.179367,0.0769434,0.0786694,0.0748468,0.0385676,0.113752,-0.0675396,-0.0543669,-0.0370755,0.114359,0.0528248,-0.0245591,0.0790095,-0.181926,0.0278822,0.0649893,0.130384,-0.127652,-0.0737441,-0.0506915,0.109263,-0.0617175,-0.0697828,0.100009,0.073731,0.214365,0.0797265,0.118103,-0.0978526,0.0516364,-0.068874,-0.0785539,-0.0311808,-0.171841,-0.0803091,0.0667522,0.0296667,-0.185031
70,21.5854,0.0938204,-0.111387,-0.0879022,-0.0597715,-0.118797,-0.222779,0.00260889,0.242554,-0.0777223,-0.0800927,-0.0703433,-0.00105675,-0.120707,0.00543346,-0.140404,0.177321,0.0413268,-0.173156,-0.110743,-0.184942,0.0756309,0.0270855,-0.00170678,-0.0316524,-0.0619844,-0.0335055,-0.0307722,-0.0280955,0.0725936,0.0134712,0.0788891,0.139412,-0.0597555,-0.114409,-0.150216,-0.0652697,-0.124683,0.041661,-0.130592,-0.084276,-0.21914,-0.246034,-0.0709879,0.0308173,-0.00823239,-0.0324078,-0.16085,0.110784,0.0604265,0.057608,-0.0624248,-0.0594424,0.112524,-0.120289,-0.127819,0.0939489,0.0964396,0.0508441,0.106848,0.0438158,-0.138086,-0.0690646,0.00669756,-0.135226,-0.0254748,-0.187583,0.0824528,0.0441943,0.00865508,0.0647476,0.0455436,-0.118696,0.179021,0.0959979,-0.0750864,0.0349818,-0.0989097,-0.0423496,0.044663,-0.114717,0.0089793,0.0919777,0.021233,0.0311034,-0.0488561,0.124807,-0.0875957,-0.182813,-0.196409,-0.0447917,0.0600905,0.0581272,-0.0950708
71,-20.6715,0.016668,-0.128537,0.0923726,-0.0698053,-0.169794,0.0577184,0.167262,-0.137735,0.0207532,-0.075709,-0.121366,-0.170944,-0.0650538,-0.0387381,-0.0211047,-0.17179,0.0596415,0.0554398,0.161782,0.0355253,-0.0277146,0.0154562,-0.110953,-0.0191224,0.155832,0.0505975,-0.111361,-0.102608,-0.0526012,-0.0606816,0.12866,0.0892858,0.118793,0.212001,-0.0109046,-0.104996,-0.0701239,0.0335462,0.0607533,-0.0726166,0.0447165,0.0262899,0.00612905,0.212584,-0.0925598,-0.0731386,-0.0127787,0.082355,-0.00121991,0.108082,-0.274683,-0.0444835,-0.0271708,-0.0324143,0.108701,-0.124027,0.0172073,0.0377871,-0.156333,-0.111135,0.0619333,0.0211119,0.261636,0.116336,0.00273998,-0.0778569,-0.0896484,0.0440315,-0.137007,-0.0379144,0.0199185,-0.23194,-0.00341905,-0.163406,-0.0684863,0.015456,0.0545728,-0.0864163,0.177354,-0.0832613,0.138614,-0.0361607,-0.0462011,-0.103927,0.0403422,0.0301706,-0.0902947,-0.0433811,-0.11796,-0.202585,0.0806465,0.0147733,-0.029736
72,19.0764,0.114234,-0.00643427,-0.0649314,-0.0886556,0.171112,0.0421469,-0.125317,-0.144504,0.00916699,-0.0744765,-0.00548317,-0.0762994,0.0177622,0.158019,-0.0462528,0.130834,0.0625233,-0.0383413,0.00298783,-0.0446607,-0.267641,-0.133427,0.128788,0.113691,0.112166,0.0234473,0.0562753,-0.257855,0.0707853,0.00978041,0.0134191,0.179198,-0.00405647,0.189245,-0.0603508,-0.102281,-0.104545,0.222183,0.0210989,-0.0680181,0.0260133,-0.0030992,-0.148483,0.130634,0.0155219,0.00863124,-0.115609,-0.0565723,0.0380553,0.13561,0.0934838,-0.0381492,-0.00759359,0.00558573,-0.0961381,-0.0819633,0.0309741,-0.0536371,0.0818423,-0.113566,-0.0941582,0.116808,0.0562562,0.0553433,0.140256,0.0945872,0.123298,-0.113199,-0.112124,-0.183054,-0.0220323,0.149661,0.0306987,-0.0198913,-0.10807,0.0816666,-0.0827462,0.0075813,-0.159111,0.0690348,-0.131879,0.0864881,0.0219868,-0.0505366,0.103384,-0.158847,0.0883325,-0.103811,0.150833,0.0862819,0.0761362,-0.0417221,-0.178902
73,-18.659,-0.222268,0.165534,-0.138187,-0.0349543,0.131716,0.0336495,0.101644,0.138976,0.0983346,0.110059,0.17652,-0.00737986,-0.34626,0.120829,0.0759091,-0.0441345,-0.138622,0.0534843,-0.0193803,-0.076003,-0.0338275,0.165116,0.0993497,-0.160883,0.0335727,0.0713382,0.119296,0.126734,-0.0690005,-0.157248,0.0761354,0.00560446,0.0544551,-0.0274146,0.0728563,0.0433845,0.0778356,-0.0102914,0.072923,0.0904899,0.195534,-0.197988,-0.0121399,-0.0189205,-0.1482,0.0948535,0.0438796,-0.000952906,0.0812883,0.0771292,0.140639,-0.0866176,0.0880945,-0.0640101,0.05677,-0.0403932,0.00454715,-0.118353,-0.00607453,-0.111806,-0.0962734,0.123928,0.183158,0.00221949,-0.101525,-0.144152,0.0317987,0.0239376,0.0736455,-0.0934053,-0.00272224,-0.0440662,0.034494,-0.0650403,-0.136616,0.0365717,0.0440836,0.0332933,-0.182899,-0.14837,-0.0720316,0.0434253,-0.0673057,-0.0934456,0.00743554,-0.0118773,0.0451892,0.0533516,-0.108519,-0.0988918,-0.0453489,-0.11233,-0.135186
74,18.0819,0.138855,-0.137601,-0.0094281,-0.0497224,0.140797,-0.147564,-0.0612021,0.101223,0.0833155,0.148114,0.101884,0.0543124,-0.0880406,-0.0866519,-0.159246,0.0157544,-0.0239449,0.126598,0.0476129,0.187426,-0.103107,-0.0327941,-0.128083,-0.00731033,0.260037,-0.0788461,0.0171537,0.137118,0.139506,-0.0454326,-0.0579192,0.00947504,-0.0159516,0.0274849,-0.0711376,0.0128139,0.0449476,-0.0120413,0.0945346,0.0252875,0.086543,0.0803097,0.00385974,0.134816,0.00524407,0.116498,0.0965816,0.129502,-0.0882796,0.0476788,-0.172174,0.184227,0.0691494,-0.113768,-0.106352,-0.0735026,-0.0263241,0.0229571,-0.0819407,-0.0862177,-0.0605071,0.200903,-0.0632937,0.0149746,0.0242186,0.038275,0.167007,-0.0145963,0.0288162,0.15386,-0.0455396,0.0893575,0.0896728,0.258889,0.128943,0.126665,0.00472291,0.116131,-0.0860486,0.0977577,-0.0114847,-0.0533135,-0.0988592,-0.175628,-0.101808,0.0921122,-0.217414,-0.106138,-0.0386593,-0.0651866,-0.103177,-0.0658478,0.119822
75,-16.3271,-0.0285977,-0.0122088,0.0486855,-0.056794,0.211626,-0.10004,0.0443624,0.0361912,-0.0688634,-0.01355,0.0241951,0.0920887,0.0834432,0.0893351,-0.0899468,-0.0321872,0.130706,-0.0544083,0.0230899,0.00396145,0.0569377,0.203213,-0.0971207,-0.13758,0.0877639,0.0997046,-0.0455255,0.0413826,-0.147599,0.0135698,0.111087,-0.0940511,0.0576863,0.0296505,0.175094,0.0546115,0.14779,-0.0225522,0.0167834,-0.120299,-0.24203,-0.0267212,0.143688,-0.00349057,-0.0461861,0.0216143,0.0905481,-0.0977418,-0.253021,-0.0334121,-0.0928921,-0.10579,-0.0672011,-0.000157792,-0.0473571,-0.0115764,-0.10628,0.0474499,-0.0911236,0.0586018,-0.155285,0.0558473,0.0544549,0.000554358,0.0882021,0.00703469,-0.0520257,0.130733,0.0350452,0.00206253,-0.141334,0.059152,0.0653979,0.00162681,-0.0614135,-0.15676,-0.108286,0.197041,0.140686,0.135056,-0.120374,0.245599,0.142777,0.0446576,0.150236,-0.133667,-0.110188,-0.137254,0.141224,-0.0931466,-0.0107572,-0.0115551,-0.213596
76,15.9272,-0.0397064,-0.0501,-0.00546728,-0.0648924,0.0712932,0.018852,0.0123602,-0.00159695,-0.283523,-0.00932996,-0.0430494,0.208254,-0.0697318,0.00839379,-0.0574584,0.0890192,-0.0136162,-0.144658,0.290508,-0.00831864,0.0287347,-0.152516,-0.00235837,-0.217571,0.0348149,0.101254,-0.0192737,0.00653697,-0.0110038,0.0420608,-0.0830684,0.152725,0.111721,-0.130488,0.017351,0.244669,-0.0958356,-0.0815771,0.0130926,-0.0825341,-0.0299432,-0.0227618,-0.157827,-0.020595,0.0638767,-0.145111,0.0714268,-0.0948122,0.0362077,0.154838,-0.0978905,0.0215889,-0.135242,0.23001,-0.0475882,0.0199022,-0.195571,-0.0943723,0.0409411,0.044083,0.015752,0.0352445,-0.0295231,0.0227342,0.00344871,0.0654421,-0.091035,-0.0882728,0.151536,-0.173764,-0.0434728,-0.102492,0.12626,0.098314,0.0569682,0.15063,0.0764354,-0.124086,-0.0255465,-0.165225,0.0571122,0.0831706,0.0349359,-0.164298,0.0379145,-0.0346565,0.0482527,0.0499339,0.050612,-0.0693896,-0.0840831,-0.0878959,0.165003
77,-14.4619,-0.0296883,0.0361891,-0.0983919,0.0205267,-0.0256951,0.0546258,0.0179074,-0.00831333,-0.175102,-0.214159,-0.0886806,0.0223641,0.0173967,0.0713476,0.0373029,-0.0613053,0.117631,0.153531,-0.0862489,0.012366,0.276579,-0.0618588,0.123058,0.0237403,0.0166832,0.0213469,-0.084747,-0.0105652,-0.0573427,-0.0452849,-0.112448,-0.0997799,-0.0428063,0.12294,-0.0127816,0.0579272,-0.0988909,0.00194737,-0.173145,0.0196089,0.132568,-0.155787,-0.0735263,-0.0286442,-0.0931911,0.0439708,0.124001,0.0507936,-0.136173,0.0110146,0.0496064,0.362572,-0.00829813,-0.119748,-0.0647901,-0.202017,-0.0432954,0.10272,-0.0674782,-0.119645,0.0043248,-0.0378219,0.106332,0.0211048,-0.0562969,0.023059,-0.124401,-0.20953,-0.0464231,-0.0637572,-0.00775078,-0.0347515,0.107917,-0.00831385,0.00407255,0.034016,-0.196008,0.143974,-0.0642507,-0.0189539,0.102015,0.168862,0.0288056,0.0760789,-0.195019,0.133746,0.0479643,-0.0624993,0.089381,0.0698292,-0.211446,0.030145,-0.0651841
78,13.6887,0.00892549,0.0498293,0.0111676,-0.0879377,0.00789325,-0.0542825,-0.0916094,0.0482261,0.108328,-0.141374,0.170331,-0.0635721,-0.15986,-0.0623107,0.138754,0.166095,-0.00746554,-0.0400187,0.0180692,-0.066861,0.210733,-0.0810234,0.0745412,-0.097212,0.0194632,-0.036545,-0.030786,0.03029,-0.0157818,-0.10619,0.0507268,-0.0858298,-0.173075,0.0393348,-0.134518,-0.0653397,0.0285995,0.042717,0.0587434,-0.186639,0.10653,0.118096,-0.0678137,-0.0970201,0.240715,0.00785628,0.0958619,-0.00139186,-0.19042,0.057515,-0.213071,-0.0330543,0.0289725,-0.0748479,0.176538,0.0502259,-0.0518689,-0.00428059,0.164842,-0.0251542,-0.0572839,0.0178776,0.0218676,0.0891264,0.037628,-0.00978465,0.0241493,-0.289116,0.0143752,0.0313977,-0.00593501,0.100662,0.129066,0.0248333,-0.178025,-0.136292,0.0455144,0.00838308,0.119429,0.0459164,0.131176,0.0263677,-0.190256,0.176681,0.208945,-0.0619112,-0.0156587,0.164093,0.0246194,-0.0502741,0.0938803,-0.0332326,0.105665
79,-13.5132,-0.190391,-0.123266,-0.142117,-0.291858,0.0671319,-0.0723483,-0.00276453,0.0832583,-0.0341468,-0.0061881,-0.0557684,0.073136,0.088471,0.0174552,0.169709,0.0777916,-0.113535,0.119664,0.144871,0.0408789,0.0885194,-0.0591843,0.100689,0.100322,0.00658225,0.0896461,-0.211089,0.096026,0.028739,0.0146599,-0.032046,-0.0355348,0.18439,-0.0485629,0.0364974,-0.0177053,0.0727592,0.0515845,-0.00687975,-0.120881,0.0839306,-0.0598042,0.0371532,0.157272,-0.132942,0.134592,0.0800462,0.164893,-0.0336817,-0.0159472,-0.00482361,-0.195085,0.0312505,0.0586286,0.0581678,0.0633417,0.0361919,0.0329309,0.0267275,0.0223034,0.0774418,-0.171505,-0.172835,-0.122377,-0.0101242,0.152504,-0.000298906,-0.041344,-0.0581305,0.0212679,-0.0589921,0.0644036,0.0298434,-0.0723193,-0.0156383,0.0325947,-0.0635447,0.0434923,-0.014775,-0.169123,-0.037417,-0.193576,-0.2335,-0.0717579,0.0314471,-0.0619282,-0.00273949,-0.19435,0.116279,0.0609005,0.076247,0.279106,-0.0675871
80,12.471,-0.218801,-0.00662852,-0.0352395,-0.0605985,-0.20759,-0.159932,0.119211,-0.102632,-0.0347633,0.0324484,0.1829,-0.0131617,0.0502807,0.0135177,-0.070289,-0.241232,0.0368948,0.0164564,0.0374305,-0.140107,-0.0304903,-0.0992891,0.119455,0.0103185,-0.0421268,0.118662,0.023162,0.0409735,0.148245,-0.0641307,-0.170677,0.149414,-0.0279439,0.161679,-0.0946198,0.0121012,0.149639,0.015805,0.0034203,-0.0307633,-0.290654,-0.0290713,-0.0108926,0.0790594,-0.100385,0.0189927,-0.0520443,-0.119093,-0.0202312,0.121588,-0.0276856,0.108282,-0.0766553,0.106395,0.15528,0.0233626,-0.0170966,-0.030394,-0.0521752,0.120367,0.0271659,0.023175,-0.0168133,0.0439705,-0.0589666,-0.123325,0.146045,-0.079135,0.137785,0.0366534,-0.171891,0.0778265,0.00795759,-0.0914671,0.0941159,-0.0583483,0.0330705,-0.0106495,-0.0682552,0.12517,0.0501065,-0.0513862,-0.18264,0.153396,0.0325125,-0.0154388,-0.0636412,-0.103073,-0.125797,0.241701,-0.132345,-0.147055,-0.0514873
81,11.4573,0.0620153,0.0194158,-0.101657,0.062581,-0.0931681,-0.0520581,-0.0441393,-0.147937,-0.128603,-0.157021,-0.0519613,0.117944,-0.0136152,-0.135031,0.0151663,0.0305405,-0.0200587,-0.07128,-0.0399113,0.00613243,0.125173,-0.0676608,0.150732,0.107654,0.136207,-0.100938,-0.0667807,-0.0103579,0.0150223,0.0864098,0.188516,0.128799,-0.00491728,-0.143384,-0.0554328,0.0228164,0.0029681,-0.0129793,0.15648,0.211119,0.054116,-0.0119524,-0.0171751,0.052356,-0.0370627,0.0339414,0.128805,-0.14645,0.245365,-0.0712257,0.0416297,0.10309,0.083016,-0.0715914,0.303103,-0.0321936,-0.192539,0.00323945,-0.0603932,0.0188757,-0.175964,0.0711676,0.0608703,0.101692,0.053819,-0.0281892,0.0298189,0.236069,0.132469,0.108496,-0.0867838,-0.0249333,-0.0361326,0.135262,0.0737523,-0.044651,0.0399356,0.12703,-0.101922,-0.000350189,0.158218,-0.00234818,-0.0644617,0.0717184,0.054414,-0.131747,0.0698381,-0.111064,0.0876272,-0.0827845,0.171218,0.136616,-0.114011
82,-10.1484,-0.0770962,-0.0443108,0.00430494,0.200842,-0.0697363,-0.0315687,-0.0628664,0.0808086,-0.0651152,0.168843,-0.148568,0.0464967,-0.0723773,0.0371189,0.0726077,-0.071508,-0.110724,0.0944105,0.0522493,-0.0300686,-0.118891,-0.138917,0.0386283,-0.0422351,0.154205,0.00554958,0.0315761,-0.164188,0.0173573,-0.137896,-0.143986,0.119482,0.19152,-0.00918257,-0.237018,0.0534429,0.0443274,-0.114721,0.125612,0.211481,-0.00682286,-0.146305,0.0633127,-0.158677,-0.0129365,-0.0124492,0.0259126,0.145868,-0.185132,-0.099013,-0.0539699,-0.010197,-0.105587,-0.0696187,0.0282812,0.0477139,-0.0274229,0.0587388,0.16383,0.0589567,0.0965278,0.0406363,-0.00392057,-0.0618991,0.111695,-0.00223409,-0.245691,-0.117298,-0.0496622,0.0935574,0.149889,0.1198,0.0262626,-0.00829631,-0.0152519,-0.075102,0.00988668,0.0550261,-0.0477173,0.139704,0.0301292,-0.0202246,0.162974,0.0242665,0.235964,0.0712322,0.111466,-0.157423,-0.0969408,-0.0769078,0.107437,0.00654974,-0.120218
