Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90
66,-24.2194,0.0873731,0.0414767,-0.0343652,0.0285437,-0.150703,0.101579,-0.0413499,0.102329,0.0657621,0.0532116,-0.0801379,0.122017,0.0097015,0.0266826,-0.0545024,-0.0202876,-0.108363,-0.0856013,-0.0313145,-0.0199611,-0.206802,-0.0420202,0.0456416,0.0602792,0.12563,-0.088016,0.253586,-0.143241,-0.0446215,0.0879936,-0.208633,0.139879,0.0898403,0.0616651,-0.0322654,-0.144266,-0.0975234,0.0077577,0.117532,0.132647,0.012122,0.0608596,-0.0685226,-0.0277386,0.0581294,-0.192513,-0.0759999,-0.0500084,-0.0388219,0.0497948,-0.0596356,-0.132616,0.0186372,0.273706,0.0227389,0.0638562,-0.143597,-0.0214407,-0.0517724,-0.0479404,-0.18931,0.00259143,0.0726849,-0.0987331,0.132321,0.284338,0.0880558,-0.0385601,0.200739,-0.123555,-0.0641518,-0.114493,0.0224651,-0.183972,0.128662,-0.13239,-0.0842031,0.0138352,0.0920158,0.0233948,-0.0715198,0.134583,-0.165925,0.00462474,0.0765528,-7.79389e-05,-0.043333,-0.0903435,-0.0104085,0.100552,0.0472542
67,24.0964,0.0548863,-0.0896088,0.168258,0.118403,-0.0295144,-0.0212795,0.0588834,0.0260877,0.0502155,-0.045018,-0.118051,0.149892,-0.0653245,-0.0981124,-0.125971,0.116668,0.065053,0.0335512,0.0839304,-0.0719868,-0.0341315,0.0460209,-0.0737432,0.0358334,-0.075817,-0.00258306,-0.0225173,0.0205037,-0.134199,0.0781114,0.0879903,0.248558,-0.0215138,0.129319,0.0620083,-0.0120764,0.00498338,-0.0466602,0.0859767,0.318176,0.117517,0.265723,0.0607524,-0.0577185,-0.0849517,0.0121718,0.0339589,0.192521,-0.140864,-0.205063,-0.0333408,0.0207149,-0.0862044,-0.12161,-0.376909,0.0235167,-0.0317598,-0.0378363,0.0883218,-0.113734,0.0223459,0.0578264,-0.012593,-0.0833143,0.0444258,-0.00467461,0.041178,-0.0851033,-0.179881,-0.0513137,-0.0986022,0.0611189,-0.149552,-0.0518549,-0.0829836,0.10495,0.0483123,0.0966925,-0.0944541,0.0387264,0.00569854,-0.0585294,-0.118422,0.000679249,-0.108821,0.0868158,0.144593,0.0168968,0.0297446,0.0730729,-0.0937362
68,22.4353,0.0385514,-0.0461632,0.0807987,0.0826358,-0.0777949,-0.0993226,0.0228545,-0.0485921,-0.092329,0.128889,-0.0394411,-0.171467,-0.0547545,0.116153,0.114359,-0.103322,0.00399613,-0.00822197,0.0248987,-0.0198566,0.173489,-0.140156,-0.0775374,0.11406,0.0554779,0.0363945,-0.0950191,0.0990185,-0.156053,0.021748,-0.155058,-0.0209788,-0.10432,-0.0880938,0.159585,0.118919,0.0717692,0.0899353,0.300538,0.201885,-0.0987785,-0.00573382,0.085149,-0.0184735,-0.0901248,0.130911,-0.190018,-0.00294851,-0.0669634,-0.147434,-0.0231033,-0.12805,-0.0922427,0.291162,0.152997,-0.00141542,0.00450046,0.0950939,-0.0234467,-0.118043,-0.0855347,0.0658169,-0.0610275,0.0878957,-0.0873978,-0.106086,-0.037055,0.013911,-0.0733494,-0.154796,0.104191,0.105297,0.0611612,0.114175,-0.10158,0.103975,0.0614494,-0.0309236,0.0938994,-0.00377781,-0.14192,-0.00126937,0.0262128,0.0136864,0.0571344,0.0540084,-0.09057,-0.139073,0.103717,0.183703,0.123291
69,-22.0685,-0.156469,-0.051784,-0.0634831,0.0296067,0.00148268,-0.11329,-0.00415051,0.0160564,-0.0455779,-0.153073,0.0995682,0.171625,0.185227,-0.224997,-0.0670212,0.0287112,-0.0073987,0.0627771,-0.0978762,-0.103315,-0.207158,-0.0373928,0.0322854,0.011932,0.107627,-0.185761,-0.12087,0.11497,-0.028474,-0.0774913,0.0341244,-0.12839,0.0304883,-0.0334063,0.138243,-0.106295,-0.0774167,-0.0280472,0.127039,-0.0280605,-0.0368262,0.0190846,-0.0486531,-0.182766,-0.00219746,0.00856189,-0.170907,0.0941213,0.061331,0.0842779,0.138283,-0.103785,-0.137232,0.180387,-0.0221281,-0.182026,-0.0891647,0.0078719,0.0677226,-0.0113464,-0.0414917,0.00876682,0.0457312,-0.019206,-0.0946522,-0.118043,0.00198669,0.14865,-0.0493122,0.217608,0.111972,0.0383501,-0.0740595,0.008917,-0.0810639,-0.20704,-0.0651886,-0.0704471,0.0102026,-0.0580954,-0.0631222,-0.0462721,-0.0743571,0.274588,0.0497829,0.204486,0.00100533,0.0814944,0.0440238,-0.0400453,-0.19752
70,-20.4239,0.0562054,-0.0363931,0.0895995,-0.10387,0.0177553,-0.0207201,0.0443614,0.0131895,-0.14697,-0.117411,-0.00155847,0.0216633,0.127996,0.0295029,0.0545326,-0.215526,0.0158283,-0.0485782,0.020019,-0.0262902,0.00740211,0.0184623,-0.12379,0.0960404,0.0379884,0.00656605,-0.0198878,0.0733744,-0.123326,-0.0905769,0.0115067,-0.0724535,-0.236916,0.0573042,0.0877449,-0.0014325,-0.0613624,-0.230225,-0.225069,0.051153,-0.0481272,-0.0464929,0.104652,0.0929227,0.0717908,-0.0488753,-0.0955663,0.145583,0.0645183,-0.14928,-0.0507435,0.0215229,-0.021411,0.134742,0.0650677,-0.0772674,0.254126,0.0449953,0.135287,0.11152,-0.0458978,0.0498793,0.119744,-0.117108,-0.0260102,0.00917972,0.0821147,-0.118939,-0.00130441,-0.242353,-0.0739571,0.0331713,-0.116747,-0.192825,0.0529527,-0.213573,0.0802977,-0.0679614,0.00818523,0.0542351,0.135954,0.204186,0.107674,-0.0103807,-0.0105045,-0.0810777,0.140881,-0.0974659,0.0730127,-0.245809,-0.0725486
71,20.1215,-0.0667482,0.025593,-0.122233,0.139259,-0.0122942,0.0923493,0.110235,-0.212581,-0.106903,0.0930252,0.212619,-0.00301528,-0.02074,0.0422899,-0.202434,-0.0290298,0.198084,-0.110529,0.208789,-0.0516397,0.210653,-0.0205821,-0.00446097,-0.0398083,0.0654493,0.0836602,-0.0663329,0.0588657,-0.0398968,0.0320805,-0.121519,0.103221,0.209092,0.116121,0.0100458,0.0497622,-0.0063859,0.0445146,-0.0987741,0.129668,0.0197261,-0.106827,0.148728,-0.11936,-0.0294622,-0.0710658,0.0159672,0.0767762,-0.044221,-0.0091634,-0.105489,-0.11087,0.171394,-0.0152608,0.150881,-0.00324504,0.0338563,-0.0697842,-0.0271267,0.134696,0.0135182,-0.0829943,0.0500574,-0.0708834,-0.0229306,-0.168977,-0.00308108,0.0268295,0.0022382,0.103095,-0.0775022,0.0226874,0.0900928,-0.02413,0.161705,-0.194748,-0.0597331,-0.00272336,-0.169441,-0.0654774,-0.0852532,0.065493,-0.213203,-0.0866474,0.127181,0.0296409,0.135354,0.178361,0.178481,0.0695372,-0.0568437
72,-19.7416,0.0720821,-0.00366896,-0.0561964,-0.0199576,-0.0849835,0.0451789,-0.00913804,-0.0453048,-0.0890115,-0.0486119,0.070178,-0.0258903,-0.167704,0.154144,-0.0264884,-0.243585,0.0539031,0.177153,-0.0400913,0.0407367,0.0269743,-0.0901934,-0.130591,-0.207942,-0.19277,0.0017329,0.0121667,0.0996547,0.0202682,-0.16898,-0.0676106,-0.056653,0.159901,0.13167,-0.128861,-0.123,-0.127179,-0.0835801,0.0821918,-0.144116,0.100223,-0.0900618,-0.0868769,0.0708966,-0.116884,0.0624566,-0.139481,-0.149603,-0.0421558,-0.188669,0.0305563,0.0301614,-0.0164711,-0.010653,-0.0647607,-0.0691833,0.0270052,-0.00762088,-0.0884848,-0.0449699,-0.0121347,0.150589,-0.0981047,-0.113517,0.220899,0.133478,0.0788702,0.162949,-0.0620056,-0.0515476,0.159851,0.0390016,0.0579387,-0.00564464,0.0511265,-0.0257414,-0.0521922,0.0684438,-0.170117,0.190531,-0.143654,0.0144489,0.0893959,0.137286,-0.0602116,0.0990698,0.20572,-0.0131317,-0.0758837,0.0673484,-0.12303
73,-17.1308,0.293059,0.073652,0.0558897,0.263199,0.0443962,0.027095,-0.055398,0.0341585,0.0646963,0.25101,-0.183117,0.173504,0.141226,-0.147291,0.0439505,0.0748407,0.0983366,-0.0121249,-0.128863,-0.0200213,0.0188722,-0.146074,0.103486,-0.0893764,-0.117608,0.10414,-0.0522756,-0.054207,0.0259644,0.016336,-0.0764035,-0.0418065,0.045301,0.0298171,0.0451587,0.101167,-0.0288447,0.208134,-0.153806,0.043379,0.102585,-0.0657093,0.0427535,-0.109443,-0.000919917,-0.0412922,-0.00789768,-0.201674,0.172436,-0.0533155,0.0515112,-0.0642906,-0.00992824,0.172372,-0.0173652,0.0591903,0.206548,0.0653232,-0.0373331,0.081438,-0.146278,0.0391772,0.0237716,-0.106444,-0.0251967,-0.0314887,0.101138,0.140735,0.113815,0.0823857,0.0822652,0.102969,-0.101115,0.0322171,-0.0433909,0.029189,0.0846263,0.0632755,-0.0376393,0.0425298,0.159447,-0.0917055,0.12081,-0.143049,-0.0944603,0.168785,0.062897,0.0493135,0.00466019,-0.116011,-0.0343358
74,17.058,-0.0907401,-0.00487719,0.165224,-0.0569845,-0.108098,-0.0704798,0.0969783,0.10122,-0.132595,0.0105707,-0.0253949,-0.0890069,-0.0769323,-0.0745249,0.182289,0.128805,-0.0644441,0.0380004,0.0516169,0.206358,-0.0580445,-0.0221857,-0.0182476,-0.000464937,-0.160335,0.153747,-0.00434554,-0.0081066,-0.155508,-0.130054,0.0738034,0.0940745,0.0900757,-0.0112763,0.0299159,-0.0123164,-0.0110085,0.0654279,0.0257554,0.00260445,0.0300161,-0.211073,-0.094639,0.0600432,0.115849,0.0164765,0.050366,-0.0272365,0.115549,0.0242825,-0.0323505,-0.15914,0.0340836,-0.0343397,-0.0381895,-0.126177,-0.140565,-0.0620554,0.167262,-0.147002,-0.137632,0.051239,0.024103,0.0186899,-0.0226863,0.136405,0.12066,-0.143951,0.127521,0.0470434,0.134353,0.0541179,-0.0821741,0.055826,0.106946,-0.0519385,0.221565,-0.0704456,-0.147028,-0.205564,-0.00714375,-0.225784,-0.0641382,-0.000959283,0.252714,-0.112339,0.195095,0.0506872,0.134868,-0.0697668,0.0360731
75,-15.4704,0.0223748,-0.201859,0.0939737,-0.0704336,-0.0488865,0.083637,0.0799715,0.150953,0.0717215,-0.0354158,-0.0601446,-0.11231,0.0375391,-0.19028,-0.0901266,0.0503807,-0.145182,0.0248521,0.011854,-0.0774635,0.0794259,-0.0771891,0.00220443,-0.0656221,0.0413567,-0.173233,-0.0588307,0.179705,0.0399623,-0.180056,0.0964162,0.0455871,-0.0267844,0.190389,0.112888,-0.0154269,-0.0727487,-0.116987,0.0279735,-0.0408593,-0.0357711,-0.0223047,0.227219,-0.11953,0.041593,-0.0638922,0.0161573,-0.0256853,-0.0397062,-0.202373,0.0235923,0.0288062,0.142215,0.0505684,0.0416884,0.154882,0.00184578,-0.00578453,-0.178159,-0.0390679,0.129892,-0.0154325,0.130128,-0.0532899,-0.0742212,0.13843,-0.0299612,-0.0954108,0.129007,-0.0479171,0.0843218,-0.0565157,0.239723,0.153594,0.0498176,-0.0387848,-0.0281451,0.0925185,-0.0982205,0.145251,-0.0262536,-0.271593,-0.0230206,-0.105326,0.0837235,0.0217417,-0.244303,0.0274262,0.0148511,-0.162754,0.00545797
76,14.6483,-0.0762544,-0.0409683,0.125606,-0.16505,-0.0548787,0.0424725,-0.189001,0.14081,0.00721185,0.146279,0.0268144,-0.11037,-0.160021,0.0794659,-0.17303,-0.0263679,0.0907017,0.100757,-0.0182433,-0.00796373,-0.0502223,0.116604,0.0578845,-0.0889108,-0.00755996,0.148084,-0.0779633,-0.134926,-0.0668276,0.0729106,-0.198587,0.0817524,0.111622,0.102456,0.0891669,0.0254747,-0.00625112,-0.0256926,-0.180827,-0.102165,0.0259745,-0.00960883,-0.055293,-0.0740746,0.00380371,0.107342,0.0310436,0.122584,-0.0504902,-0.0350056,0.167854,-0.109233,-0.0502604,0.0777372,0.0755514,0.17415,-0.00667994,0.0238008,0.126323,-0.167315,0.0272623,0.00678747,0.16717,0.0804562,-0.182468,0.122348,0.022411,-0.00842104,-0.338892,0.142898,0.187572,0.00578611,0.0825085,-0.184544,0.0115285,-0.0456112,-0.0455254,-0.0228604,0.0014327,-0.058634,0.179787,0.082742,0.0714492,-0.0688292,0.0289132,0.109472,-0.131135,-0.0802131,-0.0519325,-0.0261217,-0.0783159
77,13.7327,-0.0489676,0.00567071,-0.0208745,-0.136988,-0.0793816,-0.0382012,0.0764823,0.0972554,0.0447964,0.131828,0.0679258,-0.0350447,0.0346967,0.0726083,0.0104041,0.223463,0.21491,-0.018665,0.0489555,0.0690638,0.00736866,-0.136996,0.21004,-0.0231713,-0.0336624,-0.0823479,0.0406229,0.086932,-0.0683527,0.11559,0.0308287,0.152688,-0.0173977,0.165103,-0.107823,0.146819,0.0871199,-0.123668,-0.0554785,0.0456023,0.127143,0.0377391,-0.0172217,-0.0035621,0.270619,0.266585,0.0319378,0.00243558,0.121292,-0.0255077,0.037578,0.0851636,-0.00864041,0.0254763,-0.0264169,-0.228353,0.0700533,-0.0155237,-0.15423,0.0707341,0.0107072,-0.00975724,0.0693623,-0.0492039,-0.140588,0.113833,-0.254313,-0.0134441,0.148375,0.0244145,0.0329867,0.16773,0.0885647,-0.0348005,-0.0867539,-0.121899,0.0140491,-0.00802904,0.133614,0.0930026,-0.135889,0.0683389,-0.000813768,0.162256,-0.0769693,0.0419605,0.141314,-0.136902,-0.111432,0.064565,0.0768675
78,-12.8101,0.119719,0.118455,-0.0890845,-0.14196,-0.0231213,-0.0173226,0.0440736,-0.0482673,0.0852394,0.0784391,-0.084329,-0.151881,0.0120595,-0.0507117,0.0864477,-0.0108179,-0.135832,-0.037597,-0.0356498,-0.0619309,0.00152952,0.176131,-0.0612721,-0.0079247,-0.145835,-0.0514798,0.158416,-0.0329108,0.0435929,0.166631,0.0330752,-0.0706391,0.0070715,0.103359,0.0635437,-0.110613,-0.00204536,-0.0306312,-0.0516073,0.065046,0.0556383,-0.133768,-0.00422729,0.000218326,0.220182,-0.143807,-0.0550433,-0.0116909,0.000844809,-0.276552,0.21459,-0.291195,-0.0210876,-0.0763848,0.0601419,0.0283077,-0.154232,0.173319,-0.138868,0.077413,0.0704687,0.10824,0.0779964,0.184765,0.00645103,-0.110711,-0.00308329,0.00619114,-0.116267,0.106155,-0.19807,0.102563,-0.0760171,0.0186285,-0.0587287,-0.0263245,0.120948,-0.0302112,-0.0290776,-0.0713389,-0.298531,0.0758661,-0.00827938,0.00332276,-0.152147,-0.00402983,0.00607055,0.104686,0.0094817,-0.0899329,-0.0273314
79,12.0194,-0.0787546,-0.0342045,-0.083526,0.0721282,-0.0352443,0.164121,0.0234907,0.00907781,0.185318,-0.126622,0.0753508,-0.105814,-0.140408,0.00212253,0.0249575,-0.13305,-0.0990864,0.0583302,-0.100821,-0.22875,-0.0687535,-0.122537,0.0203613,0.059909,0.00245179,-0.0586069,0.0783669,-0.110261,-0.0829052,0.141754,-0.190853,-0.0455678,-0.207326,-0.0469463,-0.108642,0.032734,0.243445,0.189231,-0.0477538,0.0672355,0.166601,-0.00498069,0.117656,-0.0264271,0.0426093,0.051539,-0.0903553,0.185948,0.054955,-0.0732353,0.0853117,0.131998,0.0116125,-0.170872,-0.0425839,-0.00357287,-0.0775301,-0.0390329,0.0620822,0.00533189,-0.120034,0.0771202,0.0160495,0.0610775,0.0472985,-0.0581508,0.221413,0.0651857,0.125676,0.0435597,0.00749787,0.156249,0.243783,-0.00420118,-0.0629442,-0.140593,-0.0804117,-0.162615,-0.120949,0.0323183,0.132753,-0.163639,0.0673078,0.050893,0.0446325,-0.0360945,0.0882158,-0.00227119,0.0132041,-0.0729436,0.0963755
80,10.3601,-0.0277149,0.151356,-0.0967449,0.0505522,0.0653763,-0.0127097,-0.00546923,0.0818553,-0.0191762,0.134063,-0.147917,-0.0713557,-0.0788044,0.0343482,-0.0663567,0.0423685,-0.0568845,0.100347,0.073731,-0.0633057,0.163486,-0.118792,-0.0588376,-0.0929143,0.0692592,0.00360842,0.0831308,-0.0483059,-0.00194532,0.118308,0.130186,0.0094666,0.0512045,0.147274,0.0319094,0.0660087,-0.117733,0.0449223,-0.0718538,-0.149084,-0.367231,0.168065,-0.0222637,-0.00191965,-0.0807629,0.0950378,-0.269781,0.104193,-0.0823338,0.0643559,0.0798271,-0.0306568,0.103288,-0.0211459,-0.0132845,-0.0253332,-0.150008,-0.0425768,0.0132734,-0.161996,0.0446382,-0.138862,-0.0334687,-0.100876,0.0637647,-0.063003,0.138736,-0.22971,0.169671,0.0906753,-0.0887307,0.00476386,-0.123484,0.18981,-0.117963,-0.182277,0.0718271,-0.0368395,-0.0453711,0.0390865,0.0573759,0.124411,0.155494,0.015464,0.0123166,0.11529,0.113028,-0.0685134,-0.086137,-0.0715872,0.0649919
81,-10.2964,-0.198425,0.0965807,-0.124336,-0.0439977,0.033876,0.0543825,0.0428063,0.0123472,-0.0243719,0.00011645,-0.0643347,0.108855,0.0657246,0.0408217,-0.0299343,-0.107678,-0.0434165,0.125069,-0.161653,-0.00171607,0.137038,0.232913,-0.0644486,0.236903,-0.0207655,-0.019013,0.0174233,-0.195942,-0.11876,-0.291628,0.0247315,0.106505,0.0581527,0.171256,-0.0899887,0.229625,-0.0140765,0.0887627,0.053762,-0.119647,0.135746,-0.0297415,0.000850782,-0.116654,0.125853,0.0556695,0.0553184,-0.0141057,-0.0447341,0.0481202,0.0126221,-0.042472,-0.0846231,0.0284066,0.012038,0.0123804,-0.0270992,0.151077,0.0301929,0.0399766,0.024213,-0.0871312,-0.10222,0.0706565,0.169268,-0.103824,-0.10149,-0.147242,0.178322,-0.183842,0.117016,0.0808826,0.0252234,-0.108702,-0.187107,-0.0273781,0.0862933,-0.0313007,-0.0896264,0.0319473,0.04372,-0.00981199,-0.120535,-0.107379,-0.0984832,0.184853,-0.108244,0.00908163,0.0594292,0.0497113,-0.119795
82,9.50105,0.0115975,-0.0218142,0.0159575,-0.00864251,-0.106674,0.190374,0.00184978,0.0941512,-0.0618375,-0.137162,0.0208879,-0.0351708,-0.0474574,-0.0607407,0.154612,-0.0262921,0.0144592,-0.0838928,-0.122482,-0.250559,0.0713116,-0.0726793,0.145709,-0.163215,0.101753,0.0344966,-0.0848397,0.0530948,0.132426,0.0249142,0.0217716,0.0732214,0.126695,-0.167939,0.0386325,0.0903884,-0.00668025,-0.181219,-0.00562291,-0.00362123,0.060381,-0.17554,0.0319716,-0.0711077,0.117837,0.10794,-0.0669807,-0.014875,0.0268319,0.0739829,0.047833,0.0798574,0.110135,-0.120894,-0.0285788,-0.148931,-0.0021258,0.0949484,0.000784743,-0.38823,-0.242011,-0.0742961,0.093773,-0.0177959,0.0998942,-0.191953,0.012826,-0.052441,-0.00268028,-0.135708,-0.12675,0.0361469,-0.0874367,-0.0899645,0.150213,0.186902,0.0542844,0.0363433,0.0209922,-0.00195514,-0.0556819,0.138958,-0.0698587,-0.0853668,-0.0381528,0.147334,-0.101589,0.0527657,-0.0630141,-0.0160994,-0.071918
83,-9.25597,-0.0985625,-0.158159,0.0520392,0.0578139,0.0359997,0.102575,0.0410611,-0.0523286,0.0421823,0.0667422,0.101333,-0.0511872,-0.00671975,0.180344,-0.083733,0.138522,-0.0885638,0.189108,-0.00079052,-0.0586208,-0.141367,0.102627,-0.100678,-0.0599169,-0.0954455,-0.0911617,-0.101067,0.0421108,0.0364469,0.22191,0.0686214,0.0587169,0.0566547,-0.155602,0.260683,0.0192465,-0.0981293,0.0343084,0.0134516,-0.00837292,0.0599828,-0.00435266,-0.267596,-0.0518412,0.0474105,-0.240346,0.0149408,-0.0988011,0.0119976,0.0354933,0.026805,0.125075,-0.00664372,-0.0117916,0.0929,-0.0184752,0.0355413,-0.0148606,0.0179729,0.041978,-0.038371,-0.063396,0.124412,-0.015953,0.054936,-0.174177,-0.130478,0.071273,0.0435614,-0.146472,0.0292525,-0.0686641,0.0344499,-0.0260361,-0.0755966,-0.0796265,0.151437,0.120975,-0.240539,0.0729138,0.0139736,0.00799274,0.0101131,0.000173259,-0.0346527,0.0638688,0.0816062,-0.311636,0.145124,-0.0697287,0.211776
84,-8.13871,0.231039,-0.0290394,-0.0323204,-0.0506463,0.074551,-0.0311789,0.121792,0.0103482,0.162546,0.0221399,0.047398,-0.0408366,0.00665202,0.0111578,0.080567,-0.00161488,-0.0148547,0.123554,-0.0917649,-0.0837721,-0.0402503,0.00735958,-0.0748774,-0.0295126,-0.0870154,0.0879343,-0.1454,-0.0648657,0.0413148,-0.0867999,-0.0111287,0.102564,0.0515711,-0.0775276,-0.215594,-0.0423993,0.0034455,-0.0775349,-0.0892643,0.102761,-0.12998,0.251212,-0.0702104,0.250974,0.0904301,0.0371603,-0.00677869,0.0607243,-0.0273913,0.111783,-0.0203255,0.0309951,-0.00355937,-0.0490653,0.0945787,0.0263839,0.0854094,0.0630514,-0.200829,-0.0345117,-0.224853,-0.0607078,0.117999,0.0471991,-0.0407073,0.0230621,0.0363256,0.0174725,-0.119898,-0.00334179,0.14974,0.0260845,-0.081236,0.191214,-0.0751371,-0.245326,0.120726,-0.0175179,-0.044876,0.147816,0.0623404,0.0406649,-0.213393,0.0815909,0.0136998,-0.0852803,-0.18468,0.156485,0.243226,0.119936,-0.0681319
85,6.93018,-0.018284,-0.174375,-0.0735273,-0.0440737,0.18963,0.0473753,0.00963874,-0.0212572,0.0228021,0.0209094,-0.0608876,0.0889914,-0.0895517,-0.0800212,0.192451,-0.0945987,0.0416457,0.0604755,0.049145,-0.117942,-0.0862386,0.173625,2.36839e-07,-0.225035,-0.109782,-0.108226,-0.0584438,-0.0338265,-0.121003,0.0253062,0.0466392,0.060814,-0.0869204,-0.00722545,-0.048771,0.0659063,0.180493,-0.0708515,0.248241,0.0178936,0.00302975,-0.0626744,0.00218626,0.193838,0.0791939,0.0550518,0.0338246,-0.122127,0.181817,0.0413778,0.133663,0.0798117,-0.0219886,0.197665,-0.00980947,0.214758,-0.0899914,-0.0510981,0.187826,0.0450022,0.17805,-0.140669,0.0237882,-0.205967,-0.106636,0.0118071,0.0714454,0.00800578,0.0136961,0.0253227,-0.0667055,0.000746361,0.0630593,0.160259,0.0522102,-0.0410604,-0.0397729,-0.0479926,0.0106402,-0.00937546,-0.0754013,0.216826,-0.0452413,-0.244986,0.0670774,0.105363,0.136467,0.0561967,0.00803375,0.0861559,-0.0546148
86,-5.14595,0.0963821,0.0357331,-0.0557646,0.153073,-0.139291,0.0419398,0.075963,0.105035,-0.144432,0.068892,-0.0712244,-0.0159,0.0752175,0.12449,-0.188362,0.171578,-0.121058,-0.0575037,-0.305297,-0.0390957,-0.118353,0.119614,0.0388515,-0.00262927,-0.148203,-0.00199881,-0.156684,-0.0113955,0.0125379,0.0159115,0.0978934,-0.130488,-0.109868,0.272003,0.0193051,-0.167489,0.13243,-0.0931585,-0.0265305,-0.00395013,0.180507,-0.145103,-0.0188108,0.0566536,-0.15135,0.0912549,-0.139774,0.0260666,-0.193189,0.0903965,-0.0328519,0.0660362,0.223019,0.0209574,0.0644237,-0.0305128,0.0221429,-0.0743088,0.0421812,-0.0872243,0.00124072,-0.00781692,-0.136778,-0.032875,-0.140555,-0.013971,-0.0298435,0.0562442,-0.0371429,-0.074406,0.0202207,-0.118029,0.0423351,0.0173016,-0.170462,0.0182229,0.0313144,-0.197278,0.102013,-0.0273866,-0.0331652,0.0881312,-0.118783,-0.0982792,0.0384638,-0.061665,0.0871854,0.109029,0.0482476,-0.0113343,0.112043
87,4.07802,-0.159304,0.116626,-0.0167898,-0.0557344,-0.167367,0.120059,0.193707,0.156256,-0.0327404,-0.0812768,-0.0284614,0.134511,-0.0556732,-0.00921815,-0.00472196,0.0104897,-0.0271798,-0.0901234,0.16386,0.0485417,0.136721,0.0266321,-0.00852637,0.0579622,0.073631,-0.116601,0.0434532,-0.16137,0.355838,-0.00406941,-0.204643,0.112567,0.0152882,0.017449,0.027879,0.0510908,0.0607481,-0.226349,0.0288121,0.0755202,0.152679,0.116798,0.0241,0.0928157,-0.0166231,0.0526128,-0.141557,-0.0430816,0.099806,0.111073,0.0080514,-0.0543065,-0.0876998,-0.00687298,0.0924686,0.00432019,0.0721911,-0.0276123,0.0161685,0.0470972,0.0133055,0.0332674,-0.113587,-0.0178547,-0.134537,0.00401913,0.202265,0.148296,-0.0518138,0.0447962,0.0499177,-0.180691,0.0155337,0.150576,-0.157263,0.0284031,0.173672,0.183767,-0.0574181,-0.119725,-0.0583539,-0.0437438,0.146799,-0.0543212,-0.0489891,-0.0241112,0.0408576,-0.107912,0.125286,-0.0990964,-0.103867
88,-2.84421,0.0462757,-0.158812,0.0599192,-0.15366,-0.0361149,-0.0665291,0.0768537,0.127749,0.016636,-0.113298,-0.0866625,0.0485793,0.0624124,0.153226,-0.00517307,-0.046932,-0.0602691,-0.261193,0.0141711,0.110755,0.0102516,-0.173854,-0.0527789,-0.00852835,-0.0705035,0.0484059,-0.146601,-0.0689814,0.048085,0.0217301,0.093849,-0.0142563,0.222277,0.0353156,-0.145077,-0.0672613,0.0457917,0.0747189,0.118925,-0.102484,0.00691685,0.150968,-0.0358717,-0.00142705,0.0389915,0.139346,0.0235744,-0.00859926,0.0709062,-0.113656,0.161855,0.0633362,0.0969166,0.115374,0.0896973,0.125606,0.0694809,-0.0710117,0.0127304,0.0474105,0.0972664,-0.0670204,0.0629091,0.0181293,0.0398839,-0.24715,0.222038,-0.0595356,0.0303601,-0.0319496,0.0116798,0.0333245,-0.130211,-0.234485,-0.0322381,-0.0208217,-0.240983,0.0394758,-0.03888,-0.183808,-0.0426227,-0.0952327,-0.0871434,0.089278,-0.15724,0.0481851,-0.000540261,0.0285337,0.107034,-0.0420317,0.26076
