Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85
68,-17.5955,-0.0154497,-0.0098672,-0.0664398,-0.0466754,-0.0465042,0.229042,-0.0161639,0.176089,-0.0581226,0.0999245,0.0995104,0.0760727,-0.158283,-0.00350383,0.0731725,0.0232995,-0.0153661,-0.175778,0.029152,-0.00945917,0.189277,0.0630298,0.0501617,-0.0575004,-0.0641532,-0.122373,0.144908,-0.0627872,-0.0444943,0.0693872,0.109749,-0.0489549,-0.0492721,-0.299572,0.116566,-0.108033,-0.112892,0.076132,-0.0771565,0.0104024,-0.00915312,-0.126654,-0.0353335,0.144918,0.139158,-0.110903,0.181452,0.0380221,-0.142709,0.121272,0.135306,-0.0102868,0.0683851,-0.017249,-0.0889883,-0.0112868,0.0952675,0.0523495,-0.137171,0.177616,0.186116,-0.205585,-0.124741,-0.210937,-0.117365,0.0541104,0.23372,-0.0245564,0.00447237,0.0269709,0.0433213,-0.141047,0.0642586,-0.139864,0.0455923,-0.078259,-0.0380214,0.0433031,-0.0842119,-0.0151513,0.130485,-0.0510701,0.053267,0.112894,0.137981,-0.0295658
69,-16.6639,-0.0888521,-0.133709,0.0503883,-0.0135464,-0.125781,-0.0923039,0.0346959,0.245766,0.00498476,0.0179485,-0.0296093,-0.0805535,0.0346027,0.0123096,-0.151377,0.196976,-0.104512,-0.0576656,-0.0514176,0.079995,-0.0549889,-0.0355165,0.129324,0.0744798,-0.0434436,-0.116427,0.175372,0.221441,-0.0891827,-0.122992,-0.0434578,-0.240824,-0.00597033,0.129533,0.0200936,-0.0246946,0.0716444,-0.082642,-0.0622676,-0.0893338,-0.114284,-0.109154,0.00895966,0.0426013,-0.019669,-0.0412584,0.124049,-0.153753,0.15469,-0.0283953,-0.124355,0.110851,0.115244,-0.0122581,0.0324794,0.225508,0.0940584,0.0544505,0.00609925,0.0110863,-0.285797,0.0313693,-0.0389265,-0.112612,0.0991495,-0.0131495,-0.0499257,0.0444818,0.141944,0.189343,-0.0174605,-0.0459863,0.0270894,-0.0602685,-0.0209073,-0.0919254,0.0517897,0.230096,-0.088648,-0.123071,0.0381903,-0.191599,-0.0880554,0.0384831,-0.0991382,-0.168607
70,15.6029,0.0839594,-0.174811,-0.240345,-0.0473468,0.0317235,-0.0781656,0.0745737,-0.166736,0.112842,-0.0386966,-0.0595878,-0.0219393,0.136495,0.156351,-0.246682,0.129473,0.0974964,-0.101977,0.148846,-0.16396,0.0393599,0.0152741,0.00939461,0.0172589,0.0182229,0.00482174,0.0130339,-0.0188754,-0.0381363,0.161917,-0.13784,-0.0798365,0.0148145,-0.0348725,0.200393,-0.102106,0.269486,-0.0428436,-0.0647052,-0.101566,0.0488809,-0.0354973,0.0438507,0.020482,0.0171906,0.0281164,-0.00820056,0.102239,0.0304598,0.020272,-0.0944494,-0.122313,-0.0181256,-0.066964,-0.218541,-0.110038,-0.0785147,0.216165,-0.129603,-0.0270466,-0.0147778,0.107424,-0.24171,-0.129046,0.184614,0.0565051,-0.0155737,0.042384,0.0822174,-0.167285,-0.107876,-0.0345397,-0.112023,0.0179637,0.0875527,0.0608838,-0.0603382,-0.0242802,-0.104486,0.157105,0.0579855,0.0930512,0.0928134,-0.105393,0.0508517,-0.0830005
71,-14.2722,-0.147658,0.060483,0.0917092,0.118815,-0.102512,0.0464913,-0.0661892,-0.118715,-0.0153899,-0.102715,0.0763744,-0.102639,-0.0547243,0.187893,-0.207563,-0.166393,0.222006,0.0638722,0.0219414,0.0345885,-0.0633441,0.143782,-0.23469,-0.0423994,0.174892,0.0699552,0.0653216,0.17582,-0.305676,0.120836,-0.072482,-0.139004,0.0732024,-0.0131877,0.106765,-0.0555849,-0.0401002,-0.181224,0.0332911,0.0287868,0.18549,0.0423541,0.0229869,-0.00965977,-0.0947465,-0.0648984,0.0218306,-0.0221257,-0.0708825,0.0765245,0.220478,-0.103574,0.327486,-0.0835314,-0.0225226,0.0353625,-0.0928647,-0.0446832,-0.00128018,0.0113212,-0.111824,-0.0782122,-0.0434545,0.0344338,-0.0766971,-0.0368752,0.103021,-0.0367202,-0.0503247,0.0358662,0.0893371,-0.0147589,0.0203168,0.0237589,-0.0726455,-0.0771893,0.119573,0.0889313,0.0829876,0.0315346,0.00135735,0.0825222,-0.0920197,0.0108568,-0.0891355,0.147869
72,-13.3835,0.291334,0.18417,0.0448961,0.258023,0.0437585,-0.080555,0.191865,0.0676397,-0.0275748,0.0441296,-0.0672313,0.0627966,-0.0669514,0.0100905,0.0413556,-0.102723,0.0629064,-0.0489344,0.051163,0.0109392,0.0217601,0.0410717,0.207293,-0.016619,0.252235,0.0790369,0.139917,-0.062414,0.015491,0.0502156,0.0873353,-0.0174862,-0.076208,0.0457906,0.0785848,0.0843215,0.134066,-0.125085,0.00418774,-0.099008,-0.0351397,-0.0817416,-0.0123342,-0.161068,-0.0142418,-0.0962771,-0.0754831,0.120754,-0.00497202,0.136296,0.200918,0.044669,0.0338992,-0.0121113,0.00358197,-0.113685,0.100107,-0.0587525,-0.195412,0.152614,-0.0470133,0.196561,0.133758,-0.137219,0.16023,-0.0521603,-0.0661895,0.0306198,-0.0937583,-0.0485545,-0.0432491,0.105505,0.0735475,-0.176989,-0.0657273,-0.0368805,-0.195028,0.0886834,0.164442,-0.186295,-0.0672331,-0.0403677,-0.0409969,-0.0297131,-0.040565,-0.0433615
73,12.3644,-0.105294,-0.0627452,-0.110087,-0.100597,-0.110648,0.112973,0.0569139,-0.189777,-0.146466,0.0216942,0.220468,0.0293127,-0.0591431,-0.0589698,-0.174537,0.175513,0.0620786,-0.00306068,0.0104614,0.100759,-0.0324846,0.0622594,-0.0284728,0.0433528,0.13815,0.0938724,0.0395887,0.00111958,0.243296,-0.129175,-0.153739,0.0443163,-0.0896364,0.139274,0.0454716,-0.0171305,0.243444,0.0106893,0.0481677,0.0620355,-0.21453,0.105031,0.0646339,0.0397997,-0.0878332,-0.0171956,0.0302262,0.0567673,-0.0548485,0.0325708,-0.00778858,0.0834587,0.0354266,-0.0952894,0.210781,-0.0082461,-0.106083,-0.0208658,-0.0130586,0.149928,0.17701,-0.124223,-0.0209425,-0.0937754,0.185865,0.0171795,0.107798,0.0339599,-0.177378,0.0155221,0.0275563,0.0814878,0.204151,0.186967,-0.0699039,0.0212769,-0.0655484,-0.0587993,-0.0699865,-0.042957,-0.10188,-0.202366,-0.0781736,0.145761,0.0304093,0.129565
74,11.1329,0.0131873,0.178262,-0.117529,-0.248791,-0.094669,0.157366,-0.121398,-0.0109704,-0.183354,0.247761,0.0465079,-0.0935264,-0.178487,0.0513034,-0.0430237,-0.09061,0.170685,-0.0240285,0.152352,0.01852,0.0588104,-0.00867189,0.0420066,0.0907063,-0.0106202,-0.100161,-0.0426328,0.0138112,0.167703,0.110163,-0.0750716,-0.00632303,0.117083,0.185601,-0.106252,0.141566,0.000875734,-0.126262,0.102444,-0.027264,0.111635,-0.0528258,0.0668588,-0.147893,0.103699,0.132525,-0.0956764,-0.143686,-0.207721,-0.0463444,-0.0538927,-0.199221,0.0161329,0.218943,0.0153198,-0.078273,-0.0226353,-0.0106825,-0.0109117,0.0661447,-0.119029,0.148216,-0.0902938,-0.0827657,-0.133624,-0.0108267,0.00144248,-0.0268871,0.244385,0.0242231,-0.154652,0.047122,-0.0631782,-0.0365055,-0.0052606,-0.0484622,0.0118476,-0.0413621,-0.0569052,-0.114894,-0.0697793,-0.0893784,-0.0782875,0.0817164,0.0339175,-0.073295
75,10.9486,-0.0764477,0.0784431,-0.0592838,-0.167513,-0.0155189,-0.0496128,-0.00292913,0.0654274,-0.176077,-0.257815,-0.13928,-0.0550549,-0.0271151,0.0357117,0.112674,0.0480899,-0.114563,-0.228696,-0.118422,-0.0263689,-0.00727002,-0.0813448,-0.0662961,0.0365859,0.0856686,-0.00729602,0.173699,-0.0813409,0.137909,0.040246,0.1477,-0.261674,-0.0607179,0.186581,-0.0246626,0.244348,0.0635349,0.110906,0.219118,0.0442435,0.127804,-0.0360359,0.206431,-0.0174912,0.115499,-0.106349,-0.0102145,-0.13992,0.024163,0.0550413,0.190674,0.170585,0.00575542,-0.0899251,-0.109998,0.0515801,-0.0155969,0.133392,-0.0578981,-0.0481093,0.0244571,-0.0272705,-0.0159006,-0.109387,-0.0365655,-0.0852911,-0.0155103,-0.0507231,-0.0387122,-0.0987934,-0.0244249,0.0158005,0.0376733,0.150379,-0.000697647,0.0131064,0.191007,-0.0443819,0.0772198,0.123863,-0.129209,0.134854,0.133656,-0.0548113,0.0250498,0.0420883
76,-10.1693,-0.215808,-0.0407075,0.0601643,0.0870513,0.0591686,0.0105648,-0.139867,-0.0787076,-0.131681,-0.0886604,-0.0920558,-0.0822968,-0.165496,0.0284582,-0.0205498,0.0816098,-0.139168,0.103377,0.0455022,0.110212,0.0362296,0.013129,0.0114155,-0.0833355,0.0519492,-0.150656,-0.0948166,0.222772,0.0881024,-0.148073,0.0251681,0.192402,-0.0381941,-0.161376,-0.0297529,0.0429844,-0.0594036,0.0209995,-0.0566557,-0.0819931,0.0487327,-0.191787,-0.130179,-0.0951913,0.138819,-0.11248,-0.0428434,0.0389765,0.0814136,0.168836,0.0857596,-0.00962422,0.150444,-0.101216,-0.135236,-0.152482,-0.173845,0.190523,0.0165371,-0.109821,-0.111364,0.0540884,0.0365833,0.082402,0.00139986,0.0273779,-0.0236283,0.0624045,0.0555608,-0.126757,-0.115041,-0.00293217,0.0359893,0.141293,0.00465026,0.0047917,-0.144515,-0.0642747,0.0457295,-0.106685,-0.0786176,-0.317199,0.117987,-0.159426,0.153523,0.0174359
77,8.93835,-0.0999685,0.139251,0.0760783,0.0860772,0.138628,-0.0325898,0.0233245,0.0319362,-0.144503,0.0677535,-0.130417,0.208082,0.08949,-0.00498763,-0.086901,0.0681372,0.0222519,-0.112092,-0.116959,0.0359819,0.0281242,-0.0801365,-0.203277,0.165971,-0.0201111,-0.128068,-0.182871,0.0572181,0.00896247,0.0244889,-0.0799028,0.174429,0.110007,-0.0264226,0.140486,-0.0843478,0.0334233,-0.103354,0.00665825,0.15949,-0.115767,0.206492,0.158116,-0.014386,-0.0925108,-0.162844,0.0111091,-0.150403,-0.0871541,0.141224,-0.0226426,-0.165407,-0.103965,-0.176642,-0.165793,0.071636,0.245189,0.188418,-0.116056,-0.0440921,0.0480188,-0.0281071,0.113981,-0.0647534,-0.0249947,0.0736581,-0.0122169,-0.0322089,-0.0167759,0.0857259,0.0177645,0.208613,-0.181408,-0.0637279,-0.0160818,-0.0344385,0.0997223,-0.0925154,0.0662347,-0.114332,-0.034649,-0.0992575,0.0180205,0.0561775,-0.0351039,-0.0907829
78,-7.35354,0.0596865,-0.00282041,-0.0798624,0.0145734,-0.135332,-0.160792,-0.206833,0.0412833,-0.00107333,0.172554,-0.121319,-0.00644443,-0.147918,0.0585741,-0.0636674,-0.0589031,-0.0970765,-0.00898381,-0.036847,0.135754,-0.0660378,0.179273,0.153978,-0.107712,0.0185573,-0.0980012,0.0017916,-0.0657166,-0.0749882,-0.110644,0.228064,-0.00477758,-0.0801009,0.0316119,0.175886,-0.0291078,0.038374,-0.12567,0.0393219,0.0843751,-0.121498,-0.069327,0.0978867,0.0941619,0.0146573,0.0771222,-0.340885,0.0356425,0.0491436,-0.18529,-0.0122012,-0.110205,0.0197687,-0.11214,0.064141,0.107219,0.0695528,0.0475012,-0.00660326,-0.0348423,0.0472146,-0.12115,-0.235253,0.0234574,-0.0462963,-0.0021512,-0.0678701,-0.0369678,-0.110462,-0.0791975,0.121784,0.022481,-0.076567,-0.178687,0.184018,0.0495184,0.0806488,-0.191248,0.00236721,0.0637266,-0.13394,-0.136927,-0.0809317,-0.111743,-0.0580669,0.175244
79,6.35322,-0.0102836,0.0174605,0.119668,-0.110841,0.0788316,-0.0266369,0.0656932,-0.0170032,0.0612018,0.06306,-0.0785206,-0.0897,0.181235,-0.103158,-0.0844046,-0.0648549,-0.0513937,-0.179727,0.0517972,0.116364,-0.00151864,-0.0928037,0.0982929,-0.0693559,0.129021,0.100853,-0.13825,0.0485888,-0.0603398,-0.0825975,-0.267538,0.0120031,-0.212519,-0.0229704,0.0307053,0.0403395,-0.137743,0.0231751,0.101754,0.213421,-0.15783,0.0319335,0.0285414,-0.0329503,-0.108232,0.0067052,-0.0156692,0.0435128,-0.0636559,0.197323,0.0694099,0.0720211,-0.0552118,0.236921,-0.13509,0.00693168,-0.0421765,-0.104936,-0.0947225,0.055267,-0.19205,-0.125645,-0.252957,0.0192224,-0.0576348,0.125706,-0.145088,0.0444183,0.0354413,0.135943,-0.137189,-0.112861,0.118918,-0.114936,0.122873,-0.0780023,0.0278849,-0.00247576,0.0882753,0.0463256,-0.0972368,0.0337625,0.111944,-0.0210942,0.174345,0.188652
80,-5.99837,0.0260087,0.13861,-0.120794,0.00662248,-0.126761,-0.0639342,0.148528,-0.113666,0.108318,0.0550329,-0.060591,-0.0766397,-0.126081,-0.0170789,0.0254577,0.12712,0.190394,0.147453,-0.151967,-0.0526086,0.0166908,0.0258103,0.010445,-0.0242734,0.0967615,-0.0599106,0.107923,-0.109026,0.137753,-0.100876,0.0818443,-0.0210762,-0.10893,-0.133319,-0.129561,-0.132796,0.041727,0.0522323,0.11591,0.207188,0.112335,0.071044,-0.137281,0.00674032,-0.27729,-0.0349539,0.20616,-0.163798,-0.0168434,0.0751342,-0.0943429,0.0556145,-0.0270069,-0.109503,-0.174456,-0.00540828,-0.0434898,0.0808647,0.0825606,0.196128,-0.0506957,0.210462,-0.0699524,0.088345,-0.183692,-0.0375146,-0.159843,-0.207275,0.0101083,-0.019013,0.0508238,-0.00539142,0.0858423,-0.0560892,0.153137,-0.0695688,0.0398314,-0.0256061,-0.0350683,0.0421477,0.122488,-0.131306,-0.0832708,-0.145371,-0.0192288,-0.00327554
81,-3.73631,-0.0980148,0.135118,0.14081,-0.198045,0.0196962,-0.0914942,0.20934,0.107957,-0.0262829,-0.0345928,-0.189778,-0.0290467,-0.0254284,0.134422,0.0404838,0.0402807,-0.052553,0.126678,0.0738727,-0.0526761,0.03812,0.0333976,-0.0119028,-0.128278,0.0794904,0.0404465,-0.0533709,0.117887,0.0527707,-0.0419857,0.00148584,-0.052055,0.166135,0.00599302,0.00156041,0.06321,-0.054356,-0.0603348,-0.0613363,-0.107828,0.0434397,-0.00356321,0.0185544,0.277689,-0.0969007,0.0127924,0.0874916,-0.0965716,-0.0790564,-0.10225,0.0254388,-0.069588,-0.0703786,-0.0316703,0.0442275,-0.100155,-0.112617,0.0448702,-0.00807577,0.0991506,-0.063772,0.0208471,0.160184,0.0624386,0.212688,0.0833095,0.110794,-0.169336,-0.16609,0.0440567,0.0555118,-0.0872998,-0.127061,-0.159602,0.239676,0.0043757,-0.143776,0.0212692,-0.176993,0.0434977,-0.298158,0.0813365,-0.0332537,0.139473,0.216838,0.0423283
82,2.6528,0.0648895,0.0751448,-0.059762,-0.0324597,-0.0923058,0.0079045,-0.190105,-0.116309,0.141113,0.00644407,0.0923873,-0.0497599,0.140816,0.0699597,0.0466489,-0.156172,-0.0696317,-0.0540331,0.00575222,-0.131263,0.0988397,0.161053,0.126075,0.00556951,0.211757,-0.118873,-0.155226,0.170376,-0.10199,-0.00901558,0.023289,-0.0698637,0.147017,0.222195,-0.0871622,0.0831603,0.0355457,0.045405,-0.161188,0.1235,-0.122869,0.016638,-0.0723617,-0.00397262,0.135409,-0.112642,0.0296627,0.078338,0.037891,0.14065,0.0300347,0.0810087,-0.25584,-0.252804,0.153099,-0.092719,-0.0179023,0.111012,0.015711,0.0303318,0.0699955,0.10056,-0.0826701,0.0401444,-0.127136,0.0694758,-0.100149,-0.091626,-0.00999746,0.0718233,0.160123,-0.0822464,-0.0184635,0.0962917,0.00840065,-0.285448,0.0156399,0.0532198,-0.0992488,-0.124903,0.0178505,0.0553083,0.121254,0.0780499,0.0141232,-0.0559452
83,-2.31867,-0.0160264,-0.130112,-0.00889073,-0.00776717,0.033314,-0.179798,-0.0138349,-0.269638,0.0288233,-0.0505197,0.108501,0.0181432,-0.020624,-0.117223,0.0809293,-0.0262325,-0.0471644,0.139036,0.204815,0.128395,0.0113822,-0.0879132,-0.0242857,-0.0280571,0.071642,-0.197324,0.00419006,0.0308466,0.0712557,0.0673974,0.0407264,-0.0969477,-0.0709,-0.0529522,-0.0127401,-0.123106,-0.213981,0.0901187,-0.00944707,0.114698,-0.0894755,0.107642,0.000120144,-0.142734,0.0521155,-0.0083519,0.046549,-0.137242,0.0902661,-0.122948,0.0409539,0.0591051,0.0474977,0.106673,0.067317,-0.147762,0.0312005,0.215057,-0.262522,-0.160973,0.0496651,0.144294,-0.0351654,-0.1235,0.141006,0.00997668,0.130969,-0.110799,0.0766248,-0.0165099,0.0829929,-0.08344,0.0622007,-0.097401,0.154589,0.0867834,0.164202,0.0669024,0.144199,-0.147927,-0.0587271,0.109161,-0.20298,0.161639,-0.0876985,0.0387591
84,1.9916,0.304661,-0.162015,0.0524738,0.00602036,0.143206,0.0439188,-0.06916,-0.258971,-0.0511873,-0.0740356,-0.0266528,-0.0425635,-0.11567,-0.123432,0.084969,-0.0969804,-0.0317024,-0.0065223,-0.0522536,0.0878563,-0.111457,-0.094385,0.0746155,0.0267452,-0.0748485,0.0172652,-0.0391323,0.0331473,0.119053,-0.146206,-0.110669,-0.053462,-0.0799746,-0.0656609,-0.0166659,-0.106017,0.125684,-0.0631475,-0.213223,-0.0171785,0.201514,0.100451,0.0134014,0.221273,0.024791,0.0220587,-0.0452864,-0.163308,0.0169462,0.0431876,0.106032,-0.0571826,0.124567,-0.00270291,-0.0589297,0.12731,0.132318,0.0428422,0.0963816,0.194236,-0.0540676,-0.0131423,-0.0529826,0.000292447,-0.0277861,-0.153416,-0.098162,0.029582,-0.0958851,-0.11329,-0.0688801,-0.228695,-0.181538,0.0290784,-0.114787,-0.153784,0.0297671,-0.063654,-0.0512088,-0.136677,-0.150881,0.0624457,0.0841739,0.205237,-0.0315709,-0.0224581
85,0.442856,-0.0703957,-0.0342522,-0.0282833,0.0512204,-0.1842,-0.111582,-0.0725862,-0.0382538,-0.0575581,0.0489335,0.0216285,-0.0839062,-0.139221,-0.156174,0.027596,-0.0933015,-0.118,-0.0701154,-0.0226,-0.262129,0.0193994,0.0579951,-0.0352739,0.0273144,0.157977,-0.0624132,0.0158231,-0.00301726,0.0866961,-0.178772,-0.06925,0.0221673,0.146931,-0.0119306,0.0723196,-0.0652308,-0.0314655,-0.0176628,-0.00882594,-0.17892,0.176573,0.107114,-0.0596535,-0.139536,0.00120536,0.113772,-0.0609621,-0.10924,0.0327836,0.210513,-0.0599614,-0.11654,-0.0731074,0.095556,-0.0750637,0.208559,0.0101168,-0.0819487,0.0241387,-0.111016,-0.0123801,0.0047492,0.125609,-0.304601,0.00607098,0.269845,-0.103539,0.0705922,-0.254352,0.0450348,0.0471109,-0.090842,0.0958597,-0.00105633,0.120686,0.189207,-0.0244317,0.0447011,-0.0854688,-0.0600974,0.134933,0.108909,0.0641863,-0.0118038,-0.0252282,0.126149
