Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95,Eigenvector_96,Eigenvector_97,Eigenvector_98,Eigenvector_99
52,45.065,0.113329,0.0741287,0.0334971,0.0808018,0.259286,-0.029835,-0.163532,0.130068,-0.0599757,-0.0255349,-5.44881e-05,0.020377,-0.0271408,0.011551,-0.110704,-0.255835,-0.00172311,0.0120696,0.00653657,0.0474969,-0.121193,-0.141849,0.131644,-0.0244175,-0.00836556,-0.0178625,0.000235854,0.0267562,0.0400979,-0.188005,-0.0194118,-0.0442528,0.00262771,-0.0811489,0.194569,-0.071634,-0.139632,-0.11556,-0.0670529,0.13619,-0.0842448,-0.128663,0.0293185,0.211946,-0.18457,-0.0546706,-0.189982,-0.0924797,0.0651459,0.00716151,0.120918,0.0471563,0.0269117,0.0736066,-0.0775919,0.00867587,0.0258602,0.0198062,-0.0294139,-0.0936504,0.0241439,-0.205665,0.0402639,0.097696,0.0552972,-0.0206853,-0.0692997,0.0770533,-0.103027,0.136922,-0.0714612,0.120359,-0.109826,0.0383878,-0.155592,0.0476638,-0.0242414,-0.0106926,0.0719187,0.208522,0.102338,-0.113423,0.0405807,-0.0867891,-0.00969633,0.0170034,-0.122765,0.137648,-0.101912,0.0290536,-0.138123,-0.0414768,-0.12964,-0.0314167,-0.14582,-0.107112,-0.0359245,-0.0993709,-0.00231428,0.124436
53,-44.3551,0.0239331,0.162454,0.0780281,-0.0822121,-0.0307288,-0.0232577,-0.0964994,-0.0284538,-0.160226,-0.187356,0.027185,0.0278693,0.0524623,-0.147635,-0.128041,-0.0509407,-0.0184878,-0.0975092,0.132206,0.17624,-0.0230647,0.0929493,0.0596039,0.128978,-0.0959939,-0.115068,-0.20687,0.0629956,0.0353673,0.122599,0.0944403,0.244623,0.162355,-0.0175734,0.0846502,-0.0113691,-0.0335591,0.0850663,0.00613487,0.10659,-0.0322326,-0.0322352,-0.0985144,-0.124794,-0.023029,0.030257,0.233739,-0.0436231,-0.0248337,-0.160268,-0.0529342,0.0205328,-0.113328,0.0107576,-0.0156812,-0.00862782,-0.0294983,-0.153981,-0.145336,-0.0443364,-0.0875923,-0.042897,0.00776411,0.0534832,0.0688283,-0.0808348,0.109883,0.0948266,0.105467,0.161912,0.035178,0.102628,-0.167891,-0.0190145,-0.000184685,-0.0489116,0.0223725,-0.0642454,-0.214787,0.000588135,-0.0431656,0.0202982,0.0945602,-0.106508,-0.0160351,0.0586664,0.0220427,-0.204741,0.0355058,-0.0626899,-0.156631,-0.0619129,-0.0339532,-0.133383,0.173199,0.0222054,-0.181262,-0.0109188,0.000518076,-0.104844
54,-43.9931,0.162393,-0.025393,0.0450715,0.071892,-0.0608358,-0.0218198,-0.0633604,-0.105148,-0.153462,0.0959968,-0.226486,-0.168015,0.0276377,-0.109849,-0.0237979,-0.0125808,-0.141159,-0.0610256,-0.110647,-0.00262934,-0.0888029,0.0552694,-0.00479712,0.0956851,0.130637,-0.162064,-0.136384,0.00192502,0.0893221,-0.150943,0.00629631,-0.0520152,-0.0152353,-0.109575,0.0743169,-0.0294099,0.0782108,0.16749,0.0870584,-0.0307433,0.0256857,0.0403222,-0.0360778,0.212602,0.00795852,0.0896036,-0.187647,0.0138692,-0.0745433,-0.032134,0.0539577,0.11215,0.0102621,0.100805,-0.0676132,-0.0302012,0.017819,0.0680828,-0.0451075,0.0834959,0.15535,0.179151,0.0297725,0.138682,0.207084,-0.103396,0.0910593,-0.115987,-0.0490671,-0.0131481,0.0180922,-0.0216805,-0.0393614,-0.0815518,-0.0522402,-0.0452606,0.120388,-0.019852,-0.0941502,-0.124272,-0.147274,-0.102555,-0.126228,-0.155005,-0.163811,-0.06235,0.0834264,-0.105551,0.0899747,-0.139924,0.112757,0.0135546,-0.0931214,0.185072,-0.025812,0.0502704,0.197457,0.0046263,0.0457007,-0.0885522
55,41.4419,0.0953284,-0.0724583,-0.102411,0.127669,0.0208071,-0.0483601,-0.0822469,-0.0524548,-0.124338,0.0641549,-0.0880788,-0.0281402,0.0698255,-0.0144196,0.131206,0.0218326,0.0994002,-0.0687164,-0.143839,0.00147514,0.0880471,-0.0462634,-0.170429,0.0428355,-0.0507805,-0.154736,0.11515,-0.0617961,-0.0711139,-0.201674,0.0241041,0.170661,0.157291,-0.0403574,0.194937,0.000987127,0.0575654,-0.0234771,-0.279382,0.137032,-0.0831056,0.23567,0.0831707,-0.126277,-0.138257,-0.0378522,0.188132,-0.0110321,-0.00967175,0.0602319,-0.0581942,-0.12471,0.0833558,-0.178719,0.0294038,0.0686338,-0.0609311,0.0469546,-0.0508309,0.0968966,-0.00926485,0.0492293,-0.0555534,0.00386514,0.0135926,0.0289704,0.0251127,0.153481,-0.151858,-0.0148855,0.0506065,-0.00659193,0.209708,0.0252138,-0.0280715,-0.0971075,0.0798163,-0.114486,0.0239143,0.0983085,0.00716873,0.138568,-0.208977,-0.0251971,-0.123357,0.0826304,-0.0607313,0.0644511,-0.0185724,0.0342698,-0.0266148,-0.0616055,-0.0493069,-0.159911,0.10521,-0.0339982,0.155122,0.0444063,0.0312246,0.0341793
56,-40.9793,0.0547981,0.0667949,0.0382597,-0.0130309,-0.00254626,0.127624,0.00241982,-0.0948263,-0.132534,-0.0312294,0.0258546,-0.0538027,-0.151801,-0.026587,0.111209,-0.183591,0.0988449,0.00912944,-0.0459678,-0.126174,-0.169284,0.125779,-0.0445819,-0.0496606,-0.0577633,0.124763,-0.0217307,-0.169395,-0.0430048,-0.0894507,0.0470932,0.0898936,-0.0129821,0.0220524,-0.221387,-0.0523365,-0.0051745,-0.010377,0.09013,0.159569,0.113294,0.0491359,-0.000893739,0.0169458,0.0936422,0.0158401,0.0153185,0.136484,0.0981784,-0.0971596,-0.0584723,0.0566602,-0.170262,-0.00778179,-0.0877538,-0.0931538,0.00661231,0.0685324,-0.0314792,-0.0249759,-0.0843219,-0.0779112,-0.0292761,0.0525951,-0.0857033,0.123906,-0.155375,-0.196523,0.0583787,0.0794786,0.0161785,0.136068,0.121503,0.0110528,0.233694,0.164242,-0.00650974,0.0272323,-0.0683147,0.16547,-0.215593,0.12417,-0.113653,-0.10188,-0.105408,0.132515,-0.0980911,0.115788,-0.0093039,-0.00830253,0.127079,-0.184906,-0.154213,-0.0288853,-0.115545,-0.00479058,-0.0566946,0.0767308,0.142695,-0.0818243
57,40.0468,0.230919,-0.062616,-0.077123,0.053667,0.0598032,0.0913261,-0.00639716,0.0192131,-0.1722,0.0537171,0.130026,0.127391,-0.000976366,-0.14579,-0.0350229,-0.0159597,0.0952813,0.12549,0.0318746,-0.00159545,0.240591,-0.0304683,-0.163258,-0.0972207,0.00415065,-0.0822721,-0.00839143,0.0961598,-0.0199837,0.0557075,0.0295433,0.0279346,0.0698488,-0.0270087,0.0385962,-0.113086,-0.0101452,-0.133342,0.0724613,0.0259049,-0.159266,0.0410028,-0.0389342,-0.0361082,0.186807,0.0449618,-0.110228,-0.0524661,0.115801,0.246901,-0.0407579,-0.0133408,-0.0143675,0.149083,0.0208173,-0.13664,0.102306,-0.0374638,0.0556791,-0.108682,-0.0581368,0.113265,0.0215294,0.19221,0.126504,0.151286,-0.171614,0.00156161,-0.0690194,-0.0453755,0.0845102,0.0479991,0.158472,0.0496739,0.0564645,0.0484001,-0.00913054,-0.0247192,-0.0215459,-0.120987,-0.0698689,0.0590311,0.0420994,-0.0837247,0.105928,-0.0429508,-0.0549415,-0.220513,0.03487,0.039704,0.0621975,0.0621641,-0.0334106,-0.0284019,-0.0634615,0.114593,-0.114236,-0.232231,-0.235794,0.00890165
58,-39.0767,0.101609,-0.173098,0.065637,-0.167813,-0.0755378,0.0782064,0.0928066,0.0148054,0.0439889,0.0126108,-0.0111172,-0.284706,-0.0143084,0.142922,0.100265,-0.0402681,-0.0482913,-0.0239808,-0.0181149,-0.019653,-0.0544743,0.0689596,0.0363189,-0.183208,-0.00612346,-0.0612225,-0.0275923,0.160889,0.110204,0.0937004,0.0991662,0.0818278,0.122027,0.0827021,-0.00994646,-0.0375729,-0.025838,-0.0444678,0.0310662,-0.028464,-0.136111,-0.0644923,-0.140878,-0.0494631,-0.0787255,0.00574732,-0.0769765,-0.0168895,-0.0877884,-0.0618295,-0.066745,-0.0720794,-0.00798373,-0.00842493,0.00840418,0.207021,-0.030988,0.0995915,-0.172517,-0.144141,-0.00582413,0.0807335,0.0320283,-0.0647738,-0.0167454,-0.036898,-0.179153,-0.0367244,0.0478469,0.176064,0.266342,0.0912175,0.0770262,0.0723433,0.0801003,-0.115794,-0.0799878,-0.127435,0.0431264,-0.106666,-0.0884185,0.0295986,0.135214,0.00512763,-0.13119,-0.014932,-0.134497,0.0424823,-0.12201,-0.0738644,-0.156425,0.132157,0.0185417,0.0631362,-0.0752021,0.0351697,0.130934,0.0640523,-0.0247419,0.283178
59,38.597,0.0060567,-0.105961,-0.0960524,0.0903926,0.201813,0.058623,0.070998,-0.0230921,0.116763,0.0295966,0.0337216,-0.0283116,-0.0625787,0.083765,0.0838465,0.0477885,0.155068,0.00821942,-0.0781195,-0.13271,0.0743289,0.0844596,-0.259806,-0.058652,-0.0249695,0.108102,-0.130861,0.0469602,-0.190842,-0.00354143,0.0729706,0.0574303,-0.0561021,-0.0190554,0.121215,0.0142188,-0.0400313,0.0381828,-0.0680905,-0.0460789,-0.00256768,-0.186829,-0.0841737,-0.0547448,-0.224611,-0.054912,0.0454734,0.105666,-0.15436,-0.116157,-0.0353464,0.171804,-0.041484,0.0812205,0.00426147,-0.0601751,0.0721961,0.0101225,-0.0608816,-0.0538555,-0.058023,0.0304074,0.00801656,0.0383126,0.0450221,0.0633151,0.0135276,0.0921517,0.0600567,-0.119992,0.0122649,-0.0083374,-0.239815,-0.0514183,-0.0740963,-0.0252579,0.0656112,0.135684,-0.280766,-0.0103169,0.0105761,0.103956,-0.0264078,0.110786,-0.240751,-0.203584,0.0410199,0.154694,0.0303788,-0.0987455,0.122502,-0.00168545,-0.0782115,0.0355397,0.00108322,-0.050043,-0.134882,-0.115659,-0.121867,0.0854852
60,-38.4375,-0.0572076,0.124651,-0.209218,0.040083,-0.118715,0.0797502,0.0127995,-0.0707762,-0.0148465,0.052295,0.0820701,-0.0317641,-0.131575,-0.0575319,0.0546492,0.0153298,0.140562,0.0936,0.0402079,0.0204531,-0.14137,0.230119,-0.086979,-0.0594786,0.0959369,-0.132957,-0.0888819,0.0853475,0.069159,-0.159928,-0.0520725,0.0478047,-0.0192319,0.0941296,0.0688946,-0.123397,-0.0339223,-0.0545611,0.203106,0.119455,0.0212788,0.103149,0.00823605,0.0105554,0.127266,-0.0388782,0.0687386,-0.0324587,0.0296734,-0.106131,0.172784,-0.172207,0.0360088,-0.0272542,0.0582471,0.0441808,0.0467315,0.0328255,0.150258,-0.0400236,-0.0550184,-0.00353097,0.112003,0.168216,-0.176792,-0.103455,0.0836725,-0.0134646,-0.188134,0.0305426,0.00686654,0.13679,-0.133681,0.039049,-0.120464,-0.0585309,-0.114761,0.0142266,0.0894596,-0.0494881,0.13029,0.0987239,0.0628115,0.223282,-0.00445641,-0.264319,-0.137706,-0.0951198,0.0552941,-0.0102817,0.0501928,-0.0141046,-0.0316661,0.0770831,0.102988,-0.156085,0.0524515,0.0309457,0.119727,0.00345616
61,37.0312,0.049777,0.0221945,0.0207455,-0.100465,0.131377,0.114215,0.0968046,0.0741791,0.11288,0.00565978,0.173847,-0.184972,0.0636735,0.00247007,0.117158,-0.0930199,-0.177929,-0.228155,0.110262,0.253857,0.0561013,-0.0286727,-0.0755199,0.0583679,-0.0044414,0.0403796,-0.0488235,0.0682627,-0.177528,0.00763172,-0.032404,0.0547988,0.302728,-0.0847613,-0.0136445,0.00750025,0.0157447,-0.0394266,0.102274,0.0443025,0.212035,-0.0711066,0.16644,0.0360102,0.0367593,-0.0483651,-0.21184,0.086498,0.0849496,-0.0231579,0.006282,-0.158056,-0.0184501,-0.0862509,-0.165244,0.0102794,-0.0186182,-0.0283742,0.0184167,0.0951592,-0.144972,-0.0481939,-0.0636074,0.0378615,-0.0937604,-0.0285625,0.00795628,0.0230045,-0.162,-0.0856382,0.0892033,0.0802136,0.0125521,-0.0269067,-0.0331745,0.0286741,0.171046,-0.0597982,-0.0366275,0.0403349,-0.0163606,-0.138014,-0.216508,0.152215,-0.0201915,-0.0392134,0.0351424,-0.0331408,0.0584753,0.0232517,0.0470094,0.0884105,0.129102,0.0700268,-0.0393566,0.0216159,-0.078147,0.0871027,-0.139671,-0.0555374
62,-33.2023,-0.0209361,0.0768069,0.0539414,0.097193,0.0157299,0.0464034,-0.0662474,0.0275014,-0.160702,0.123384,-0.046591,-0.0989516,-0.0356973,-0.0775087,0.124331,-0.0985836,-0.0187528,-0.000184351,0.0202613,-0.0591815,-0.0136233,-0.0373835,-0.0070702,0.0792308,-0.0946203,-0.015739,-0.0129701,0.0142181,-0.121378,0.141458,-0.119793,-0.11172,0.0922223,-0.0714858,-0.0981144,0.018529,0.00339351,-0.148409,0.2078,-0.00913351,-0.182833,0.102525,-0.0912138,-0.0793037,0.00463941,-0.102997,0.0190269,0.0468572,-0.013987,-0.21593,-0.209597,0.183135,0.0477967,0.0483387,-0.102117,-0.0142191,-0.0432584,0.0114812,-0.117848,0.00775125,0.0764566,-0.0732199,0.131884,0.0202137,0.00421848,-0.190383,-0.0670184,0.177782,0.124768,-0.129758,-0.0684332,-0.0637397,0.240473,-0.12191,-0.138805,0.123828,0.0214371,0.0409903,0.15504,-0.0421865,0.0165505,-0.0849283,0.0806351,0.245309,-0.126576,-0.014844,0.0168841,-0.0750765,-0.0922436,0.00185571,0.0279723,0.0531339,0.0895793,-0.140405,-0.00900703,-0.145032,0.0479029,-0.176429,0.126025,-0.0669583
63,33.202,-0.177689,-0.0982623,-0.0117228,-0.128051,0.0198573,-0.0399519,-0.101134,-0.0321517,0.0205221,-0.145118,-0.0362826,-0.0551415,0.286157,-0.0184147,0.0594005,0.0980545,0.211968,0.119459,0.0865683,-0.0637157,0.15857,-0.0185292,-0.214287,-0.00025985,0.0688065,-0.210089,0.108372,-0.104613,-0.0266197,0.0741787,0.128254,-0.000654569,-0.107798,0.0114892,-0.0281224,-0.061166,-0.0213461,-0.0394381,0.0174835,-0.084872,0.0708112,-0.0664027,-0.0731856,0.290391,0.0469947,-0.149173,-0.122741,-0.0223445,0.0831678,-0.16503,0.0565037,0.0709966,-0.0427267,0.0412098,-0.124273,0.0156978,0.0852016,-0.123998,-0.029044,0.148627,0.0254237,-0.0810095,0.0502426,-0.0708763,0.0867548,-0.0533677,-0.00973227,0.0938741,-0.0875876,-0.020543,0.0185773,0.0350875,0.134316,-0.0336322,0.0684768,-0.0129144,-0.0727265,-0.0485639,0.0455534,0.00723001,0.00433694,0.0524192,-0.159938,-0.0437388,-0.0127137,-0.0543213,-0.0578008,-0.136123,-0.130346,-0.104946,-0.139937,-0.0371782,-0.0181686,0.0547494,0.0166691,-0.00638224,-0.237533,0.14033,0.175918,0.0828473
64,-34.0453,-0.0286917,0.0528983,-0.164805,0.087494,0.00382218,0.0132011,0.182829,0.22086,-0.109758,0.00701921,0.130255,0.0792322,-0.0366685,-0.203021,0.0358955,0.0382933,-0.0841279,-0.15419,-0.0618456,0.112139,0.117574,-0.00713065,0.0742614,0.10394,-0.0511375,-0.0748197,-0.0994611,-0.027863,-0.107233,-0.0041066,0.0552322,-0.156198,-0.177074,0.0826176,0.0810601,-0.0415504,0.00311113,-0.00247837,0.0887608,-0.0131684,0.164177,-0.0685421,-0.0967798,0.0927659,-0.0548084,0.0801232,0.0671649,0.222454,-0.0976371,0.0705219,0.105627,0.0706914,-0.164272,0.0756214,-0.119297,0.0225017,0.101724,0.0601061,-0.0374802,-0.10048,-0.124978,0.115163,0.0587599,0.0248677,0.0476133,-0.093005,0.0331853,0.0930723,0.0255954,0.00865758,0.0583847,-0.08405,0.28382,0.0609911,0.0363312,-0.173437,-0.137066,-0.0280102,-0.135199,0.149141,0.0828009,0.0464686,0.0997367,-0.0282835,0.0407733,-0.0498438,0.0361226,0.0605382,-0.00491022,0.16317,-0.0624811,0.00233326,-0.0123041,-0.0866549,-0.0942996,0.0100609,0.146812,0.195487,0.097972,0.0774735
65,33.3538,-0.00195338,0.0276106,0.188698,-0.119915,0.0669346,-0.0349172,0.00271811,0.0823794,-0.0231401,-0.128704,0.0794024,-0.000685895,-0.0147494,-0.17562,0.0573529,0.0259391,-0.0984235,-0.132353,0.0350728,-0.0152243,0.0464063,-0.0764853,-0.0358056,0.0418469,0.193387,-0.0435411,-0.0525634,0.0689761,0.211727,-0.0444675,0.0120623,0.0230914,-0.182114,0.0124206,-0.0493061,-0.0154253,-0.00509486,-0.075771,-0.073154,0.0288158,0.0157859,-0.0709735,-0.0459273,-0.00311396,0.0304953,-0.0988422,-0.0249433,-0.11005,-0.0208883,0.0939572,-0.0708625,0.0325043,-0.0568059,0.126978,0.298812,0.017806,-0.077687,0.00246691,-0.124941,0.0599993,0.0656711,-0.0400606,-0.0831131,0.115984,-0.136276,-0.120911,0.0450975,-0.187778,-0.00767704,-0.165463,-0.0588713,-0.0675235,0.0330265,-0.0569393,0.0686423,0.0703267,0.186181,-0.216661,0.0937094,0.185745,-0.00376467,0.184558,0.048902,0.0516556,-0.146138,-0.248853,-0.0399108,0.0294735,-0.0212308,-0.0437936,0.143108,-0.123423,0.115465,-0.212681,0.0282247,-0.000645403,-0.00431541,0.0369548,-0.0897881,0.114554
66,-32.6824,-0.0272731,-0.0373765,0.111806,0.0896173,0.0421485,0.105004,-0.144493,0.0542195,0.122492,-0.10275,-0.0760266,-0.0341247,-0.14603,0.147334,-0.045093,-0.00334548,0.0462337,-0.154327,-0.0195783,-0.0256516,-0.171114,-0.140541,-0.257065,0.0667579,-0.0945093,-0.0253401,-0.0593818,0.150908,0.0418335,-0.0719811,0.107738,0.0879112,-0.0492674,0.143693,0.0854768,-0.0999988,-0.0293425,0.00194783,0.0592366,-0.0649202,0.0524135,-0.0522137,-0.0630177,0.0935637,-0.0335664,-0.0144399,0.0301384,-0.0716924,0.160828,-0.0417189,0.0228054,-0.0588495,0.0398389,0.060217,-0.00383163,-0.0165149,0.0105982,0.229484,0.00720219,0.093069,0.159373,0.2612,0.250144,-0.103492,-0.101805,-0.00866568,0.0791822,0.114618,-0.0601118,0.0222426,0.00470116,0.0634206,0.108972,-0.128529,0.0584927,0.206478,-0.0183966,0.0216506,-0.0330978,0.00343973,0.0495196,0.107266,0.157132,0.00626954,0.117325,0.129732,0.0850052,-0.00954451,0.0453597,0.0621635,-0.00936054,0.0904795,0.0185049,-0.122176,-0.0502552,0.106932,-0.029507,0.109827,-0.146813,-0.213315
67,31.1616,0.139767,0.0818697,-0.0759135,0.185227,-0.0860618,0.0766253,-0.0237709,-0.00664873,-0.0404597,0.0983111,0.0658956,-0.0797296,-0.043304,-0.0361715,-0.0105038,-0.042855,0.0209489,0.0334651,0.151188,0.023091,0.0610144,-0.0303956,-0.0474379,0.0304137,0.0835892,0.0634415,0.0907087,-0.000257905,0.113917,0.0609034,0.243301,0.0208697,-0.0212079,0.124905,-0.0383588,0.0530215,-0.16801,0.155917,0.0575869,-0.00551576,0.128849,-0.118316,-0.0393823,0.0217012,0.00670732,-0.170963,-0.0792706,-0.0538153,-0.0275674,0.156434,-0.0141997,0.206221,0.16272,-0.0912944,-0.0370465,0.0788109,-0.111806,0.170152,-0.0247975,0.00913104,-0.0689873,-0.0999674,-0.0493068,0.0307248,-0.131392,-0.0191795,-0.0468783,0.274397,0.177297,-0.207127,0.19016,-0.0616072,-0.0837226,-0.0114565,-0.138195,-0.0120546,0.0276901,-0.158941,0.0530049,-0.00332247,-0.0961079,0.058729,0.0266178,-0.101735,0.162137,0.137797,-0.0846634,0.00599322,0.0518619,-0.00809618,0.0607948,-0.172,-0.0522409,0.165941,0.175801,-0.05307,0.0408593,0.0399147,0.0302456,-0.0366041
68,29.9978,0.0732477,-0.220653,-0.0569377,0.026726,-0.0222622,-0.148975,0.00343898,-0.00998364,0.103401,-0.162526,0.020856,0.121267,0.0971001,-0.148452,0.0378241,0.0593422,-0.0214751,-0.0348946,0.115747,-0.022992,-0.0247996,0.14544,-0.144006,0.207782,0.0958483,0.171678,0.0303412,-0.0304958,-0.125985,-0.0713024,-0.210703,0.0149393,0.115624,0.01163,-0.0197755,-0.139683,-0.059067,-0.034583,0.121423,0.126165,-0.012117,-0.028296,-0.102128,0.00377869,-0.0674168,-0.0574378,-0.0122339,-0.137488,-0.0571537,0.159814,0.0700605,0.00862841,0.180781,0.0220275,-0.115122,0.0442532,0.0919584,0.113365,-0.0715831,0.0580265,-0.0866819,0.000662164,-0.157672,-0.0977529,0.0333481,-0.138842,0.0662913,-0.251018,0.0474179,0.12823,0.0291944,0.0490059,0.106058,-0.150473,-0.0226405,0.0840638,-0.00750614,-0.0401984,0.000653247,-0.161294,0.0536665,-0.0204038,0.194683,0.0285121,-0.10657,0.129559,0.0571711,0.100114,-0.0557051,0.178969,0.00429456,-0.0792515,-0.148952,0.0713807,0.135981,-0.00852736,-0.0660871,-0.0557947,0.0417137,0.0580981
69,-29.9453,0.22951,0.0469664,-0.00783704,0.00633675,0.156623,-0.0427719,-0.00854672,0.0281554,0.14322,0.0295214,-0.054499,-0.048797,-0.12136,0.0170216,-0.0376102,-0.0456035,0.0207476,0.119857,-0.123932,0.234866,0.0025938,0.0138088,-0.0837908,-0.0388789,0.063956,-0.0641268,0.0734386,0.0589451,-0.0807716,0.0635967,0.209579,-0.0149317,-0.0177249,-0.000478902,-0.0995673,0.0701227,0.143416,-0.0834514,0.0336289,-0.0524552,0.00702183,0.105506,-0.00225429,0.0535724,-0.0484277,0.145756,0.0519082,-0.110516,-0.0624607,-0.0550502,0.00235978,0.0356067,0.0913951,-0.115883,0.0452033,-0.215086,0.198673,-0.167775,0.169402,-0.0824828,-0.122078,0.159354,0.00646731,-0.0349847,-0.0282296,-0.0680287,0.126219,-0.0958699,-0.0359913,0.00549404,0.0496485,-0.170066,-0.00392137,-0.0636568,0.0205249,0.223611,0.10647,-0.13398,-0.0696748,0.0624236,-0.121912,-0.0915383,0.126063,0.148948,0.0866035,0.0560341,0.00288474,0.0314399,-0.106985,-0.122881,-0.174519,-0.225521,0.0311496,-0.0092069,0.0144564,-0.0626493,0.0478337,0.0158097,0.149518,0.13392
70,28.5305,0.140941,0.121871,0.0176409,0.0416708,-0.00565296,-0.12438,0.183468,-0.0489318,0.0751017,0.00765583,0.0983031,0.0641658,0.0727583,-0.0166653,0.0434093,-0.133226,0.0385909,-0.190098,0.0123817,-0.0594599,0.0238613,-0.269541,-0.0928945,0.0312592,-0.103755,-0.00282355,-0.0511401,-0.0309486,0.0688678,-0.121969,-0.0363307,0.155737,-0.119932,0.225987,-0.0778739,-0.128344,0.162481,-0.0314011,-0.0639423,-0.011303,0.114645,-0.141872,-0.148593,-0.187527,-0.0742422,-0.0534484,-0.0880861,-0.0606454,0.171215,-0.100622,-0.0923723,0.10769,0.0413301,-0.0585233,0.0485641,-0.0913616,-0.0605101,-0.0120032,0.00820431,0.0624393,-0.0916824,0.126255,-0.0369558,-0.0102503,0.0832204,0.150902,-0.0293012,-0.0624004,0.00877364,0.143343,-0.195742,0.0331021,0.0446869,-0.0305562,-0.0754152,-0.0942808,-0.0164072,0.0442745,0.0171423,-0.0776172,0.0442449,-0.0852949,-0.0186712,-0.00712902,0.0044292,-0.0263966,-0.131256,-0.136175,0.130328,-0.0328228,-0.0576716,0.0309057,0.173722,0.191572,0.00844826,-0.105123,0.0860966,-0.107487,0.226278,0.0850063
71,-27.0913,-0.110893,0.0239058,-0.148572,0.0802377,-0.0649203,-0.0753646,0.156145,0.040114,-0.229845,0.093799,0.162033,-0.0732007,-0.0200611,0.016101,-0.0671153,-0.227574,0.0899008,0.0089147,0.124049,0.0193623,-0.10483,0.051607,-0.210305,-0.0407023,0.0281473,0.0861811,-0.0119478,0.0515143,-0.0227581,0.0320538,0.137788,0.071988,0.152596,-0.0480171,-0.150431,0.0390012,-0.204752,0.0206799,-0.0892693,-0.031468,-0.00960087,0.00209534,-0.153879,-0.052337,-0.0290397,0.128235,-0.11856,-0.013774,-0.0472919,0.0056981,0.0798615,-0.0111537,-0.15225,0.0214499,0.0595347,-0.0576875,0.0186454,-0.229515,0.079934,0.258309,0.211824,0.0518133,-0.00828305,-0.0587648,0.137689,-0.128269,-0.0840527,-0.0776726,-0.0440426,0.0625964,-0.038011,-0.0463585,-0.0809297,-0.183345,-0.0196188,-0.114368,-0.0263733,-0.0513325,0.135318,-0.0203858,0.118352,0.0904859,-0.0382197,-0.0154112,0.101247,0.0241568,0.11856,0.221807,-0.030785,0.0266857,-0.0458596,-0.0498663,0.0887491,-0.0622063,-0.0297342,0.102262,0.118311,-0.0290544,-0.0294158,-0.00860033
72,26.3831,0.126517,-0.0823061,-0.163707,-0.0457367,-0.143418,0.0336574,0.161195,0.00395824,0.0861541,0.122311,0.0449291,0.130317,0.00832146,0.0319609,-0.0900197,-0.0521248,0.052575,0.171635,0.0107968,0.0821547,0.00238382,-0.162776,-0.00408824,0.0853949,-0.101458,0.00336591,-0.113918,-0.124385,0.169915,-0.180336,-0.0642885,0.0194057,0.0387567,-0.0541393,0.0756462,-0.0592634,-0.0541487,-0.207274,0.047832,-0.0667375,-0.0199376,-0.103216,-0.00804149,0.0762144,-0.148797,0.00507843,0.0356079,0.22811,-0.285156,-0.118708,-0.0897586,-0.0368157,0.134385,0.0932058,0.164652,0.124605,0.0830064,-0.0492123,0.0432551,-0.108056,0.025805,-0.0830861,0.0150261,-0.112666,0.0138674,-0.086358,0.0833862,0.0110578,-0.0134036,-0.0977583,-0.0167297,0.1603,-0.0231314,-0.0987226,0.0707074,0.0377772,0.0802932,-0.108533,0.109276,-0.0696205,-0.207457,-0.0137403,-0.0751262,-0.00783001,0.0129702,0.0683441,-0.117466,-0.0339276,0.0752068,0.0475336,0.0270643,-0.0255335,0.10409,-0.0815561,-0.070886,0.193896,-0.130495,0.0671976,0.0928459,-0.151916
