Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94,Eigenvector_95
64,29.5784,-0.0234031,-0.0529523,-0.102983,-0.0454905,-0.0574733,0.0285019,0.0559701,0.0279237,0.294956,0.0183771,0.147395,0.09489,0.0129467,-0.162382,0.00497113,-0.288281,0.0517977,-0.280014,-0.0449791,-0.0943394,0.127011,0.00901471,0.0871116,0.015286,0.0483215,0.000377492,0.211413,-0.12452,-0.0320824,-0.00402415,-0.00259035,0.0264604,0.270647,-0.108968,-0.068374,0.0194087,-0.0284577,-0.0583045,-0.0702416,0.00300174,0.120731,0.0309444,0.0569039,0.0433688,-0.0884965,0.0386306,-0.0684961,-0.0350299,-0.0585273,0.00404853,0.204486,0.00667887,-0.116499,-0.0263555,-0.0957946,0.0120653,0.0301733,-0.0575483,0.109508,0.143349,-0.112363,0.0717714,0.00752548,0.0252478,0.0455906,-0.0476378,-0.163822,-0.167125,0.0682964,-0.115951,0.0440667,0.00587367,0.0678782,0.0501637,0.0660559,-0.00652234,-0.030828,0.0431975,-0.180295,0.107778,-0.0382909,-0.0403642,0.0418059,-0.0406524,0.0958855,-0.0834896,0.167783,0.0901406,-0.208893,0.156983,-0.0897065,-0.0972628,0.0245341,-0.0994763,0.0342974,-0.120254
65,-28.6163,-0.122719,-0.076221,0.00628552,-0.0403717,-0.0507855,-0.0654029,0.129996,-0.0341594,0.169371,-0.196332,0.02551,0.0318033,0.0624838,-0.057123,0.0749156,0.00227142,-0.136857,0.0169657,0.0952829,0.221449,-0.00803507,0.16475,-0.196527,0.0453815,0.105288,0.13372,0.00805596,0.195782,-0.102074,0.0129024,-0.185153,0.144214,0.124299,0.0629475,-0.041764,0.0372379,-0.117178,-0.04463,0.0545391,-0.00698614,-0.0528882,-0.008193,0.0485909,-0.164296,-0.0927102,-0.000568065,0.00114927,0.097651,0.0300842,-0.0739915,-0.133798,-0.104429,-0.0232916,-0.110391,-0.0757306,0.0801237,-0.172204,0.074763,-0.0826228,-0.0217411,0.107581,0.0613308,0.105316,0.0309396,0.00782401,-0.112021,0.0834843,0.162422,-0.0343559,0.0803202,-0.111322,-0.135757,-0.0403764,-0.120622,-0.223889,0.190446,-0.00147688,-0.00916622,-0.031569,0.0906583,0.0517942,0.0973544,0.151095,-0.00925285,0.0798029,-0.0408077,-0.0271242,-0.0113917,-0.21567,-0.017521,-0.08369,-0.00997811,-0.067417,-0.196603,-0.180709,0.0335192
66,28.1326,-0.164801,-0.0551686,0.1901,0.111997,0.151648,0.0783702,-0.0621348,-0.0870423,-0.00525167,0.00379542,-0.0948978,-0.00751642,0.107146,-0.00650369,0.2687,-0.100947,-0.00803424,0.0230201,0.217338,-0.178188,-0.00595834,0.0198929,-0.0541968,0.143447,0.00568815,0.094075,-0.00719938,0.120118,0.113964,0.154837,0.115142,-0.0164803,-0.0929065,0.122561,0.0113426,0.0915155,-0.023047,-0.0308114,0.0400344,-0.0476893,0.0715226,0.0590372,0.0735198,-0.0731625,-0.0371825,-0.13899,-0.0429037,0.0661087,0.165569,0.0192927,-0.0136025,-0.153192,0.0885859,0.0973734,-0.15443,-0.037579,0.0113277,-0.150755,0.0507671,0.137213,-0.0141824,0.0948858,0.0124662,0.134714,-0.0143156,0.148352,-0.148792,0.013839,-0.130362,0.153309,0.0509347,0.113911,0.0145513,-0.0269755,0.0410948,-0.0470532,0.125302,-0.128231,0.0904775,-0.0238389,-0.03895,-0.020014,0.136585,0.122539,0.102835,0.0195715,0.0265449,0.128071,-0.101062,0.0664171,-0.127042,-0.0703457,0.175517,0.257679,0.0139717,-0.0862703
67,-27.5008,0.0348939,0.0702594,-0.0483871,0.193387,-0.0785063,-0.054446,0.0472129,0.0146008,0.0186137,0.0684601,-0.0860089,-0.18634,0.120073,0.144682,-0.126232,0.0348017,0.172439,-0.0117102,-0.105478,-0.0154366,0.0489368,0.0101548,-0.104606,-0.059666,0.129963,-0.0184919,-0.181181,0.0329434,0.0750869,0.0110029,0.0483367,-0.0802726,0.0935093,-0.0946648,0.204207,-0.0569265,-0.190562,0.100346,0.0833675,-0.0423945,-0.103669,0.134651,-0.038855,-0.0720053,-0.213944,0.132223,0.0565232,0.0340129,0.0153096,0.0883823,0.12466,-0.0196261,0.0270351,0.0290958,0.16105,0.115568,-0.0529789,0.0258019,0.00784613,0.0538499,0.0141484,0.0271714,-0.0919932,-0.16743,0.0121602,0.0697383,0.0438229,0.0108466,-0.125228,0.00746406,0.0649183,0.108932,0.0570797,-0.159351,-0.0417297,0.100664,-0.0657021,-0.0266045,0.0164871,-0.031962,0.0416543,-0.182414,0.0972783,0.225742,0.0335944,-0.0257092,0.31991,0.0849641,-0.107986,-0.0517575,0.142334,0.0262673,0.211947,-0.115295,-0.0281827,-0.0500841
68,27.0454,0.0399255,-0.0405197,0.0739607,-0.0524787,0.0134732,-0.177418,-0.0221394,-0.0566458,0.0497158,0.134564,-0.19201,0.0868398,-0.135795,-0.0671209,0.095509,0.0780186,0.118167,-0.019229,0.0247201,-0.0749258,0.0302233,0.0869964,-0.00799808,0.183209,0.073556,0.103034,-0.0977189,0.0056355,-0.04096,0.037068,-0.169778,-0.117443,0.114538,0.0322231,-0.117884,-0.324115,0.132462,-0.0526724,0.0589148,-0.0817482,-0.0806662,-0.00420253,-0.0181403,-0.0909417,-0.123774,0.0751328,0.0432083,0.0311302,-0.108306,0.0711414,-0.056883,0.0750678,-0.0146732,0.0748544,-0.115269,-0.164931,0.110704,0.0115951,0.0931943,-0.0878023,-0.0140296,-0.123292,0.100533,0.0836256,-0.100248,-0.06964,-0.0144414,0.0302936,-0.0424186,0.0296578,0.075792,-0.0851671,-0.016614,0.157061,-0.0843339,-0.0705362,-0.124498,0.10938,-0.138957,0.129767,0.151959,-0.0241912,0.0620028,0.0981113,-0.132966,0.123134,0.120785,0.186841,0.0955558,0.0146216,-0.125564,0.192662,0.130085,0.0158059,0.0828707,0.205512
69,-22.8097,0.00472905,0.141052,0.120529,-0.0906436,-0.0674775,0.159528,0.00260373,-0.0640286,-0.105711,0.0158113,0.155311,0.161641,0.101108,-0.135279,-0.0525093,0.181815,-0.114242,-0.0220976,0.230463,0.110001,-0.0768435,-0.00107196,0.095363,0.0801196,-0.0088993,0.150529,-0.0344024,-0.0427528,-0.0595594,-0.100928,-0.00746051,0.0398047,0.0603826,-0.20594,-0.0115299,-0.0804125,0.0577945,0.205028,-0.0476768,0.0668606,-0.094242,-0.0396562,0.007649,-0.111569,-0.143328,-0.00548333,-0.0660512,-0.0386853,-0.0843633,-0.0282969,0.0145245,-0.102109,0.121577,0.0854887,0.204272,0.121178,0.0607687,0.00909671,0.139128,0.0459895,-0.169919,-0.0727797,0.168075,0.141791,-0.0558814,0.115814,0.199386,-0.109876,-0.00262259,0.0444421,-0.147426,0.102218,0.12625,0.0426864,0.0508151,0.0821939,-0.0949385,0.00932077,-0.0176679,0.118062,-0.124008,-0.0326442,-0.0474467,0.0540878,0.128112,0.0605605,0.0186654,0.0415424,-0.0433525,-0.0152284,0.109292,-0.225732,0.0467611,0.104391,0.00462072,0.148516
70,22.1153,-0.113138,0.137049,-0.0369959,-0.131508,-0.00189996,-0.0809669,0.132649,-0.00187942,0.0768968,-0.0705895,0.0704242,-0.056382,0.10474,0.0665732,-0.0450932,-0.0410588,-0.222922,-0.129798,0.175085,0.0874127,-0.0279663,0.0653866,-0.0688106,-0.00907563,-0.0305811,-0.0180055,-0.112638,0.2201,-0.072168,0.0465102,0.0201854,-0.319957,-0.0699431,-0.00842141,-0.147907,0.028463,0.0352472,-0.0579854,-0.157791,0.00801275,0.148376,0.0403624,-0.0583127,0.0191858,-0.158343,0.146101,0.0798252,0.0131564,0.105104,0.0610345,0.0792428,0.159859,-0.00678171,0.10118,0.0679283,-0.122072,-0.0300893,0.175095,-0.0146465,0.170148,-0.00106226,0.0418416,0.0614646,-0.0852579,-0.0738556,0.117797,0.0314162,0.0154342,-0.124151,-0.158358,0.136111,0.0179025,0.123086,0.0323484,-0.0200939,-0.155194,0.0273222,0.0563333,-0.0508478,-0.0376567,-0.0833245,0.0769882,0.0402897,-0.0635345,0.175331,0.209083,-0.0365597,-0.0628279,0.123009,-0.121245,2.46458e-05,0.137052,-0.0729467,-0.00877482,0.109328,-0.14114
71,21.4588,0.0449223,0.117691,0.163666,0.0417782,0.0402462,-0.025945,0.178024,0.207331,-0.0406461,-0.210463,-0.109835,0.0362379,-0.0860513,0.0289831,0.027427,0.0420342,0.0460028,-0.0312758,-0.0355725,0.00230619,0.0800795,-0.00581046,-0.13799,-0.0240693,0.0465394,0.0367937,-0.0784529,0.154993,-0.148251,-0.0938345,0.232854,0.214255,0.167876,-0.0932823,-0.115329,0.0970326,-0.0570264,-0.0584119,0.0472322,0.0753242,-0.0704026,0.176944,0.0499408,-0.102042,-0.0525603,0.00272706,-0.146591,0.0726153,0.0404723,-0.150795,0.155847,-0.112056,-0.157127,0.13558,0.114159,0.0411283,-0.0723492,-0.103936,0.0440248,-0.161206,0.0501501,-0.216959,0.0416045,-0.00827617,-0.121528,-0.0889512,-0.146196,-0.101901,0.0209648,-0.037001,-0.0133142,0.0427925,-0.103014,0.0356174,0.158166,-0.127091,0.0355877,0.0350014,-0.0348197,-0.122429,0.131272,-0.0942833,0.0285472,-0.0840106,0.0388872,0.155642,-0.0831174,-0.000940578,0.0828676,0.120071,0.0679554,0.0917262,-0.0727683,0.0989064,0.0122801,-0.00899118
72,-21.4236,0.199473,0.0562022,-0.0318133,0.11288,-0.133943,0.129628,0.214356,0.00851519,-0.20729,-0.000947379,0.0877396,-0.106277,-0.0571492,-0.0583347,0.0860018,0.108361,0.071044,-0.0603006,-0.100176,-0.0627749,0.026658,-0.0217983,-0.0333055,0.0541546,0.127073,0.120842,0.110175,0.0367771,0.0448046,-0.050974,0.0261584,-0.0144009,0.138264,0.0273486,0.0212167,0.194206,0.142928,-0.0379088,0.0840248,-0.103939,0.0595572,-0.0946547,0.11492,0.125139,0.0561385,0.136976,-0.00125649,0.0686818,0.095259,-0.00887844,0.0624425,0.0720617,-0.0926287,-0.0365335,-0.141793,-0.0250023,0.103594,0.180292,0.11357,0.0799851,0.0548784,0.00166493,-0.0637562,0.168882,-0.077007,0.0723114,0.0602045,0.00212703,-0.0360888,0.143609,0.179568,-0.0920258,0.0589796,-0.162291,-0.199645,0.166102,0.0463514,0.0664898,0.00915289,-0.0100312,-0.150828,-0.104679,0.0368945,0.101725,-0.0592885,0.136113,-0.158569,0.102002,-0.0689131,0.0148076,0.0992389,-0.00438367,-0.200187,0.0535204,0.194028,0.0668789
73,20.4995,-0.0430696,0.00642833,-0.0343287,-0.0256849,-0.012183,-0.0110391,-0.0174314,-0.0850895,0.0340459,-0.332766,0.0517928,0.0349779,0.0506281,0.0584717,0.178959,-0.146344,0.07015,-0.0776569,0.0961297,-0.00122422,0.0581071,-0.222041,-0.259976,0.0151894,-0.245318,0.00251157,-0.132114,0.113439,-0.0111915,0.107461,0.0126898,0.112855,-0.0330362,-0.209189,0.0946533,0.0013551,0.142768,0.0714548,0.0882952,0.0635849,0.00452824,0.0831937,0.0652477,0.209547,0.0666613,0.100147,0.0311481,0.0470761,-0.0751223,-0.154951,-0.131081,0.0481951,0.00603976,0.0493761,0.0851329,-0.129783,0.080818,-0.0255682,0.0161183,0.0457287,-0.0697007,0.112243,-0.068051,0.0395934,-0.0762764,-0.0328084,0.0128982,-0.0130068,0.0523873,0.0264474,0.103788,-0.121726,-0.144439,0.111088,-0.0693044,-0.034808,-0.0592933,0.105017,0.0439822,0.0324041,-0.133501,-0.0108238,-0.0141241,0.155162,-0.171504,-0.062234,0.222338,-0.094358,0.115451,-0.0106288,0.0503457,-0.159488,0.0172936,-0.099651,-0.00949426,0.0777945
74,-20.0866,0.0177842,-0.0521107,0.0716775,-0.00485313,0.0363304,0.0311585,0.0894546,-0.125152,-0.126872,-0.0435537,0.0847294,0.0307077,0.103493,0.0484557,0.0710864,-0.0237048,-0.109245,0.13809,-0.033673,0.160058,-0.030036,0.00222269,-0.0361341,-0.102365,0.137974,0.0529769,0.0529761,-0.0421259,0.1222,0.0223517,-0.0138395,-0.0356604,0.0782453,-0.128112,0.0151658,-0.101095,-0.15237,-0.0205943,0.100455,-0.0586953,0.0395232,-0.0282704,-0.0410907,-0.0180843,-0.133975,0.0390711,0.136193,0.0477921,0.0626441,0.178248,0.00651297,-0.094246,-0.131234,0.0230522,0.0666831,0.0518029,-0.0176435,-0.0287932,0.0254467,0.104451,-0.0482875,-0.0110689,-0.17378,0.0609179,0.343344,-0.105036,-0.00835784,-0.0716858,0.0753459,0.0403902,-0.0469292,-0.223261,-0.111853,0.030059,0.126845,-0.10849,0.148639,0.303103,0.189457,-0.117374,-0.0683885,-0.0474242,-0.113947,-0.117499,0.0651543,0.0363444,0.0548171,0.0969918,0.1025,-0.00274941,-0.268186,0.00909636,0.0349107,0.00113028,0.137987,0.144954
75,18.5237,-0.011231,0.0293956,0.0119141,-0.0241877,-0.109411,-0.151069,-0.208454,0.0671638,0.167533,0.089525,0.063876,-0.177064,-0.0514472,0.0935382,0.0361368,-0.0650029,0.0926067,0.118996,-0.0458654,0.0483019,0.0124586,0.0729123,-0.0406525,-0.059858,0.00597362,0.097651,0.047145,0.157086,-0.0323079,-0.0856916,0.0101503,-0.0256135,0.141845,0.0296519,0.150903,-0.153854,0.11366,0.149254,-0.0597169,0.146033,0.194744,-0.00122361,0.0309364,-0.190535,0.0937467,0.0252099,-0.00990188,0.190752,0.217223,-0.110326,-0.095998,0.0315504,-0.200387,0.165514,-0.153319,0.234906,0.0927974,0.0333511,0.173346,-0.0347362,-0.0137176,-0.0745156,0.0162912,-0.0181555,0.0802951,0.0410807,-0.0152503,-0.155196,-0.0324261,-0.0172049,0.0289544,0.0146948,0.0659154,0.100734,-0.0090695,0.106794,-0.17923,0.00260704,0.130587,-0.0554861,-0.135144,0.115935,-0.081325,0.0549489,0.0110635,-0.109817,-0.141325,-0.0453768,0.154329,-0.0488892,-0.0611067,-0.0581744,0.0521708,0.0179537,-0.0347797,-0.0749354
76,-17.5672,0.118459,0.0182179,0.0845835,-0.19973,0.157066,0.0398889,-0.00507569,0.056136,-0.0847903,0.0945942,-0.00354359,-0.151406,0.0639922,-0.0145743,0.0136332,0.147399,0.194348,0.0359334,0.0269604,0.0244002,-0.0453491,-0.0897842,-0.0797843,-0.116147,0.0110844,-0.0503931,0.00505228,0.225104,-0.278388,0.0357652,0.0575179,-0.0161345,-0.0364469,-0.163806,0.0888307,-0.0317892,-0.131417,-0.0676213,-0.0301086,-0.00996967,0.213329,-0.0296837,0.0399372,0.0624578,-0.157698,-0.0219025,0.064367,-0.0783275,-0.147353,0.10143,0.205362,-0.075841,0.0916617,-0.134058,-0.159427,0.121217,-0.0718713,0.0299266,0.0475054,0.0919548,0.000112341,0.10184,0.113419,-0.0952379,-0.108956,0.0762916,-0.0812121,0.104657,0.178862,-0.0374751,-0.118543,0.0255417,-0.167699,0.11104,-0.102056,-0.0243282,-0.0873152,-0.0328056,0.0479903,0.118916,-0.031924,0.0151363,-0.123054,0.109484,-0.15645,-0.0853446,-0.0743602,0.0589708,-0.0816874,0.00544024,-0.185866,0.0206251,-0.10554,0.105975,0.0297609,-0.0293183
77,15.8589,0.0738371,-0.0539233,-0.092295,0.0677303,-0.060644,0.0669551,0.0894044,-0.0865312,-0.150296,-0.00868517,-0.205152,0.124779,-0.0452772,0.134593,0.14578,-0.156402,0.0723255,-0.14006,-0.0489322,0.0577161,0.110951,0.173139,-0.087458,0.0588669,0.146527,-0.00599344,0.05829,0.0862002,-0.084509,0.178452,-0.132721,-0.0265719,-0.15357,-0.0769958,0.17778,-0.00985461,0.0141985,0.100229,-0.141354,0.050129,0.0482852,0.0336346,-0.0152967,0.0311778,-0.213269,0.105991,-0.243919,-0.00539371,-0.167586,0.0109068,0.0350923,0.000133064,0.140229,0.0979048,-0.0179049,-0.0349707,0.157442,0.126067,0.0744704,-0.127472,0.0437911,-0.0770806,-0.0341522,-0.0784301,0.0239964,-0.0144752,-0.0383194,-0.117522,0.138705,0.058587,-0.124005,-0.101854,0.229042,-0.122026,0.0657201,-0.0511778,0.189096,-0.12056,0.0715087,0.0134921,-0.005382,0.142961,-0.0095286,-0.121275,-0.0494554,-0.10309,-0.128713,0.0305063,0.0785979,-0.050788,0.0172278,-0.0672973,0.0298547,-0.0193665,-0.0754049,-0.0398775
78,-14.9337,-0.0070398,0.015881,0.00863468,0.0495332,0.0740736,-0.0882345,0.0843581,-0.122297,0.1213,-0.032775,-0.0548919,0.0608857,-0.0379766,0.134429,-0.019722,-0.155894,0.0512385,0.0421508,0.0777288,0.01434,-0.0803059,-0.203964,-0.0668182,0.233759,0.0259573,-0.0124093,0.138797,-0.00790789,0.0968975,-0.193186,0.150597,-0.0870182,-0.0314453,0.110996,0.0203911,-0.0289274,0.0488348,0.216954,-0.186261,0.0982652,0.0500692,-0.225109,0.148885,-0.0776605,-0.182549,-0.045279,0.00810999,0.0957562,0.00106536,0.06455,0.10984,0.0155633,0.14364,-0.0258119,-0.026767,0.101182,-0.110211,-0.0051264,-0.0546551,0.0910711,-0.0990142,-0.0464079,0.0462212,0.0483199,-0.0390948,-0.208014,0.0371156,0.0871618,0.152691,0.207445,0.0638833,0.0197123,-0.194872,-0.0220979,0.0253586,0.13265,0.0744043,-0.0239146,-0.0497221,0.0633751,0.121786,-0.102878,-0.12627,-0.0438622,0.0121042,-0.0138434,-0.0314506,-0.0696204,0.132066,0.00597126,0.165705,0.104284,0.0111893,-0.124135,0.187205,-0.0865184
79,-13.9263,0.0417887,-0.0823742,0.234838,0.0974073,0.0624477,-0.000824363,0.0559245,0.132093,0.0708131,-0.0187765,0.0692242,0.068145,0.0454894,0.151234,-0.0638222,0.110597,0.16948,-0.0809193,0.071292,-0.177904,-0.00504667,-0.00314418,0.0260481,0.0301238,-0.0666433,0.172829,0.107328,-0.079534,-0.120798,-0.00627515,0.00470655,-0.152682,0.0346989,-0.0418131,0.0885984,0.197214,0.124334,-0.0196691,-0.0453809,-0.0402959,-0.0657856,0.198032,0.0794703,-0.0928499,0.0886194,-0.0802507,0.0817382,-0.0769414,-0.186155,0.0618854,0.0154579,0.147612,-0.100554,0.27103,-0.0374667,-0.0354829,-0.0167938,-0.0187975,-0.0191744,0.158216,0.0158014,-0.0483328,0.0265371,0.112741,0.145753,0.0104146,0.118114,0.0478597,-0.0416194,0.0441707,-0.229683,0.0142774,-0.0954518,-0.128511,-0.0567429,-0.0433395,0.0773653,-0.0366244,-0.0433816,-0.0223114,-0.184673,0.0356127,-0.0517535,-0.0610239,0.025146,-0.137921,0.0622724,-0.0356219,0.0639527,-0.12287,-0.0602188,0.242211,-0.0360271,-0.154696,-0.170923,0.0448916
80,13.034,0.108676,-0.0686865,-0.194312,-0.211316,0.104673,0.0159112,-0.0343055,0.144099,-0.0460864,-0.0390251,-0.09075,0.196314,0.106089,-0.00403945,-0.00687275,-0.0798954,0.0692717,0.0756099,0.1792,0.167225,0.145071,-0.024744,0.116634,-0.0690598,-0.130266,0.0528339,-0.0768654,-0.0182087,0.11919,-0.0268063,0.191702,0.233424,0.0272344,0.103316,0.0937026,0.078291,0.0226185,0.101211,0.0285588,0.0448703,-0.132317,-0.206832,0.0592994,-0.0675799,-0.05551,0.0563027,0.123474,-0.120132,-0.0354549,0.0509045,0.0803882,0.0274153,-0.191473,0.182769,-0.142868,0.00758664,0.0311696,-0.0286139,0.0964563,0.0174869,0.136573,-0.00416849,-0.172522,-0.0954183,-0.09595,0.101817,0.136512,0.127511,-0.0822468,-0.00688086,0.0267056,-0.134703,0.0654289,0.0431079,0.116373,-0.0345424,0.0479017,0.0357142,-0.0296284,0.104351,0.0690644,0.0977484,0.0591807,0.0672836,0.0265531,-0.0402031,-0.0297366,0.182449,-0.0852526,-0.200419,-0.00212053,0.0748971,-0.00160102,-0.00670469,0.0370388,-0.112203
81,-12.7562,0.102626,-0.0422562,-0.0462043,-0.161378,-0.169728,0.0506682,0.0963268,0.0392064,0.0467909,-0.00182272,-0.0387492,0.140274,0.0796253,-0.0238476,0.151504,0.075654,-0.0131116,-0.168141,0.100397,0.0256672,-0.182484,-0.138768,0.100947,-0.064208,-0.140923,-0.00447328,0.130103,-0.0235944,-0.0182984,0.164772,0.0466827,0.0645778,0.0963085,0.237964,0.176409,0.0907921,-0.101111,-0.0375275,0.040901,-0.122284,-0.045653,0.0867592,-0.0107729,-0.00890218,-0.121618,0.154571,0.0582605,0.264845,-0.00180758,0.0151628,-0.0385678,-0.0321091,0.00302585,-0.187357,0.0146348,0.0533505,-0.04063,0.0235247,-0.0109097,0.0468478,0.10447,-0.0233021,0.0393903,0.0640962,0.074113,0.0744139,-0.119177,0.107196,-0.0376494,0.0240579,-0.0729991,0.109595,0.182759,0.0752127,0.102768,-0.0828311,-0.212914,-0.126678,-0.0114251,-0.164617,0.0156453,-0.0273046,-0.062996,0.0151476,-0.0546662,-0.0825316,-0.068052,-0.102006,0.195341,0.100527,0.0494598,0.105066,0.139748,-0.104432,0.108824,0.166727
82,10.9384,-0.077824,-0.00164534,-0.0111449,-0.0731645,-0.089685,0.141939,-0.0709934,-0.0688565,-0.0292834,0.0414212,-0.0260971,-0.0929989,-0.0370643,-0.0919696,-0.0614995,-0.0621973,0.0625666,0.0572876,0.051933,0.194751,-0.305811,-0.241108,-0.0176609,0.129202,0.10367,-0.0613589,0.0538784,-0.0150732,-0.195752,0.0104253,0.0668843,0.00581749,-0.0475415,0.0545636,-0.0016382,-0.0461578,0.220188,-0.243285,0.0257437,-0.0555042,-0.120615,0.107345,-0.120371,0.0206594,-0.0761754,-0.0446957,-0.128049,-0.14701,0.116862,0.154088,-0.0365199,-0.00472531,-0.248032,0.0746994,-0.00534073,-0.0310972,-0.0578351,0.0453525,0.203133,0.0239428,0.125875,0.0892188,-0.146475,-0.0563834,-0.170599,-0.0795243,-0.0976339,-0.0322259,0.0835006,0.078439,-0.105658,-0.0385352,0.0665877,0.0402765,-0.104845,0.133886,0.0890506,0.0635437,0.0260179,0.0268666,-0.0212348,-0.114973,0.0365177,-0.0962629,0.104338,-0.0702443,0.0999074,-0.071309,0.0895664,-0.0079037,0.0988623,0.0182614,0.147406,0.0425731,-0.120114,-0.0671595
83,-10.7458,0.0343387,-0.0573308,0.0782897,0.0909606,0.190077,-0.0249627,-0.0281519,-0.177029,0.0567505,-0.0412693,0.0709324,0.0608326,0.176876,0.0388143,0.0591746,0.136002,-0.119344,-0.0185164,-0.0859126,0.148005,0.0661893,-0.0454331,0.0991374,-0.176608,0.058434,-0.188846,0.0725768,0.185629,-0.0377915,-0.0868901,0.00319035,-0.0500194,0.0828215,0.148271,0.0620336,-0.0370132,0.0968966,-0.142404,0.0491047,0.00359149,-0.0903927,0.013849,0.076297,-0.111693,-0.0193249,0.109217,0.0303336,0.030254,-0.0649305,-0.0616343,0.0195179,0.0034932,-0.14904,0.0726664,-0.132208,-0.256524,-0.0722085,0.150287,-0.00501635,-0.256216,-0.342854,-0.0103253,-0.106833,-0.0066426,0.080066,0.126862,0.120309,-0.0223771,0.154897,0.076086,0.056139,0.216955,-0.0152122,0.0452967,0.00748045,-0.0739701,0.0582,-0.143106,0.0247566,0.106543,-0.0389281,-0.143478,0.0264879,-0.0255495,-0.0721114,-0.0275652,-0.0182084,-0.0145102,-0.0635299,0.049186,0.0538714,-0.0669068,0.0556831,-0.0530171,-0.000851276,-0.0512192
84,-9.87771,0.0170431,0.0169104,-0.228664,0.0301288,-0.100647,-0.0757053,-0.0505668,-0.112421,0.0359991,0.0905879,0.191851,0.129001,-0.0669284,-0.0682508,0.155897,0.00406071,-0.0143526,0.131787,-0.00847403,-0.0937433,-0.135502,-0.0550894,-0.0432274,-0.210006,0.0510323,-0.0243633,-0.0381044,0.0794682,-0.0646042,0.0391149,0.147096,-0.0218756,-0.216942,0.00356615,-0.0916467,0.0595294,-0.0885873,0.254018,0.00821198,-0.211732,-0.0106146,0.25617,0.262311,0.0235925,0.136878,-0.0580606,-0.0532769,0.0397577,-0.113308,0.0452971,-0.0592722,-0.0951109,0.0578253,0.00961458,-0.0781992,0.077942,-0.101702,0.141646,-0.0511834,-0.0054427,-0.0236012,-0.260029,-0.096991,-0.0250215,-0.105168,-0.034006,0.0276723,-0.0824568,-0.0799494,0.0188361,-0.0832608,0.0598412,0.0604993,0.0928448,-0.0796106,0.00568502,0.0488518,0.206301,-0.139807,0.0786252,-0.0186196,-0.0697817,0.0523081,-0.0579411,0.00694307,0.0349304,-0.00735347,0.148233,0.0198067,-0.00571362,-0.0875305,0.0372783,0.0462985,-0.0749324,0.00536247,-0.125266
85,9.39834,0.0731456,0.0978328,0.0351583,-0.0309853,0.150584,0.125977,0.0940718,0.0642764,0.12159,0.0561318,-0.0481312,-0.0280371,0.0224775,-0.108857,-0.0577098,0.133396,0.0165062,0.053978,-0.160416,-0.0631875,-0.045399,-0.164828,-0.0835953,-0.0956798,0.00374152,0.116018,-0.0658699,-0.0098366,0.272943,-0.0862963,-0.00191698,-0.0207677,0.101414,0.181558,0.167543,0.0704265,0.0283893,0.0477484,-0.0731243,0.130976,0.0912287,0.117592,-0.0286909,0.094212,-0.0715812,-0.0797814,0.0586168,0.00209182,-0.214575,-0.0565843,0.00329808,-0.0511273,0.00804487,0.069413,0.143341,-0.179057,-0.0669856,0.0521104,-0.0774643,-0.0714763,-0.0351581,0.0645281,0.139877,-0.00487857,-0.110822,-0.0528707,-0.0789046,0.0200758,0.0767252,0.174028,0.13132,-0.103539,0.253654,-0.0336337,-0.04393,0.0657046,-0.10273,0.201373,0.0375102,0.0494457,0.0650114,0.118675,0.0942736,-0.0807218,0.169516,-0.0772836,-0.014975,-0.0316447,0.12474,0.0154492,-0.260777,-0.0833158,0.0157219,0.08103,-0.102657,-0.0818247
